t_ms,tof1_mm,tof2_mm,tof3_mm,tof4_mm,roll_deg,pitch_deg,acc_z_dyn_mps2,log_vz_mps,log_height_mm,opt_height_mm,opt_vz_mps,ref_mm,valid_cnt,accept_cnt,flags
116298,508.365265,513.130493,509.701935,517.659485,2.116926,-1.144493,-0.192630,-0.032257,510.778229,511.667701,-0.021830,511.416214,4,4,
116308,508.365265,513.130493,508.275665,527.743896,2.066250,-1.087421,-0.039791,-0.025296,511.186523,511.914737,-0.020500,510.747879,4,4,
116318,508.425446,508.756226,508.275665,527.743896,2.017012,-1.020357,-0.698098,-0.021472,511.335083,511.806549,-0.020224,508.590836,4,4,
116328,506.477814,510.645966,506.453278,522.771606,1.983153,-0.950435,0.282235,-0.020897,511.180756,511.572837,-0.020314,508.561890,4,4,
116338,506.477814,509.505585,504.797913,522.746582,1.941536,-0.858420,0.462436,-0.021429,510.915955,511.239468,-0.020686,507.991699,4,4,
116348,504.588928,509.505585,502.607330,517.765381,1.883842,-0.772114,0.512219,-0.025565,510.267303,510.530625,-0.022120,507.047257,4,4,
116358,504.588928,509.505585,503.220612,520.754822,1.833183,-0.676101,0.743346,-0.026778,509.884308,510.125667,-0.022645,507.047257,4,4,
116368,504.648712,508.350250,501.012238,518.722290,1.809486,-0.603499,0.373137,-0.029719,509.307770,509.534594,-0.023687,506.499481,4,4,
116378,504.648712,503.089630,503.220612,518.722290,1.850730,-0.537849,0.197314,-0.033109,508.654572,508.887247,-0.024860,503.934662,4,4,
116388,502.841553,503.089630,501.322968,501.589935,1.904664,-0.491284,0.051827,-0.045324,507.040955,507.289771,-0.028713,502.215744,4,4,
116398,500.094971,503.069977,501.322968,501.589935,1.979750,-0.457093,1.059522,-0.055441,505.525421,505.852917,-0.031998,501.456452,4,4,
116408,499.964508,504.183990,501.157745,507.271301,2.022265,-0.454813,-0.553675,-0.059038,504.593323,505.038181,-0.033412,502.670867,4,4,
116418,499.148315,502.298004,501.157745,513.106079,2.088099,-0.488377,0.379720,-0.059404,503.964508,504.526673,-0.033919,501.727874,4,4,
116428,498.185272,502.401886,501.157745,516.186890,2.163959,-0.503560,-1.897934,-0.057650,503.554688,504.214799,-0.033841,501.779815,4,4,
116438,498.185272,502.298004,502.997498,514.833679,2.252063,-0.514405,-0.753360,-0.054835,503.273712,503.996295,-0.033498,502.647751,4,4,
116448,495.432953,502.401886,498.844879,514.833679,2.354857,-0.537551,-2.144464,-0.054856,502.723145,503.476352,-0.034027,500.623382,4,4,
116458,495.432953,501.515015,498.289520,513.549072,2.431260,-0.557540,-0.869838,-0.055109,502.148041,502.920733,-0.034642,499.902267,4,4,
116468,495.432953,500.867157,495.123169,513.549072,2.515406,-0.568168,-1.834446,-0.056131,501.489685,502.259664,-0.035541,498.150055,4,4,
116478,495.574188,500.867157,495.123169,513.549072,2.567261,-0.588705,-0.694658,-0.055819,500.961090,501.733959,-0.036027,498.220672,4,4,
116488,495.574188,500.867157,491.858368,507.333527,2.638137,-0.599536,-2.029014,-0.058734,500.096832,500.869695,-0.037467,498.220672,4,4,
116498,494.708405,497.038300,490.006470,507.333527,2.683048,-0.608314,0.143059,-0.063196,499.041016,499.827186,-0.039376,495.873353,4,4,
116508,493.671875,496.161469,491.858368,506.027008,2.741633,-0.609784,-1.492044,-0.066237,498.089752,498.907531,-0.040878,494.916672,4,4,
116518,492.771851,495.098236,486.768768,509.133270,2.762915,-0.600980,0.234329,-0.069382,497.097107,497.948544,-0.042450,493.935044,4,4,
116528,487.811462,489.233887,486.627167,507.882355,2.810859,-0.600300,-1.794731,-0.076597,495.645752,496.360427,-0.045775,488.522674,4,4,
116538,487.811462,489.233887,486.472107,507.882355,2.839697,-0.608540,-1.592916,-0.081042,494.413116,495.054394,-0.048198,488.522674,4,4,
116548,487.883911,492.295197,484.539612,507.795319,2.861936,-0.610852,-1.200142,-0.082431,493.456787,494.122579,-0.049484,490.089554,4,4,
116558,491.848328,492.295197,486.419617,502.842041,2.847165,-0.639579,0.945108,-0.081220,492.759674,493.556709,-0.049687,492.071762,4,4,
116568,491.848328,487.292175,486.419617,504.961060,2.804367,-0.660120,-0.089310,-0.080297,492.044342,492.924619,-0.050073,489.570251,4,4,
116578,491.777649,486.317474,486.419617,504.961060,2.752355,-0.669389,0.378323,-0.078542,491.425659,492.343883,-0.050302,489.098633,4,4,
116588,489.713165,486.247406,480.662384,504.961060,2.706497,-0.664494,-0.374393,-0.079442,490.545746,491.425650,-0.051488,487.980286,4,4,
116598,489.631317,486.192871,480.662384,508.066254,2.678350,-0.671222,-0.010219,-0.077546,489.950409,490.666084,-0.052187,487.912094,4,4,
116608,484.675964,486.192871,480.751282,497.287781,2.648425,-0.680558,-0.024936,-0.081497,488.760132,489.534343,-0.053929,485.434417,4,4,
116618,484.536377,485.198486,480.751282,497.287781,2.650250,-0.727580,-0.549186,-0.083671,487.716858,488.557401,-0.055180,484.867432,4,4,
116628,484.536377,487.145386,480.751282,497.287781,2.604634,-0.769641,0.237960,-0.082809,486.970703,487.872006,-0.055562,485.840882,4,4,
116638,485.432709,485.198486,477.692780,502.456390,2.576722,-0.810753,0.624733,-0.080375,486.398102,487.254243,-0.055739,485.315597,4,4,
116648,485.432709,483.205597,473.729950,502.456390,2.502201,-0.844889,0.468838,-0.079681,485.667297,486.414138,-0.056547,484.319153,4,4,
116658,485.224884,483.205597,473.729950,499.727936,2.466674,-0.872852,-0.375287,-0.078819,484.960968,485.726182,-0.056897,484.215240,4,4,
116668,485.149841,484.106049,470.827881,493.929810,2.419270,-0.886402,-1.427983,-0.079869,484.062531,484.844995,-0.057789,484.627945,4,4,
116678,484.080536,485.122803,474.853668,486.972076,2.413375,-0.910596,-1.062678,-0.080687,483.177917,483.973361,-0.058628,484.601669,4,4,
116688,482.045135,485.122803,467.908447,493.929810,2.395124,-0.938439,-1.412393,-0.080640,482.376038,483.217009,-0.059114,483.583969,4,4,
116698,481.989014,485.122803,467.908447,489.103058,2.371841,-0.967225,-0.293410,-0.081262,481.504272,482.369306,-0.059847,483.555908,4,4,
116708,480.926788,478.143097,466.919678,498.171021,2.347070,-0.998828,-1.421851,-0.081003,480.718872,481.418476,-0.060854,479.534942,4,4,
116718,479.859039,478.143097,466.919678,498.171021,2.316632,-1.039212,-0.567129,-0.079870,480.027832,480.563828,-0.061557,479.001068,4,4,
116728,479.859039,478.148438,466.919678,498.171021,2.284158,-1.064698,-1.303100,-0.077475,479.480591,479.873206,-0.061771,479.003738,4,4,
116738,482.640381,478.148438,464.012360,496.353088,2.243671,-1.074198,1.295973,-0.074546,479.013397,479.480976,-0.061127,480.394409,4,4,
116748,482.640381,479.099274,463.951660,496.353088,2.233178,-1.087656,0.299234,-0.070320,478.711670,479.271143,-0.059980,480.869827,4,4,
116758,481.559906,477.100098,464.012360,497.529907,2.208441,-1.105536,1.366697,-0.066776,478.380585,478.781863,-0.059664,479.330002,4,4,
116768,478.541077,475.091949,466.051910,497.529907,2.194780,-1.109997,-0.472084,-0.064470,477.954926,478.084870,-0.059951,476.816513,4,4,
116778,481.506775,475.091949,469.066711,497.529907,2.178174,-1.119396,-0.969644,-0.058535,477.933411,477.900209,-0.058766,478.299362,4,4,
116788,478.541077,478.067566,466.051910,494.561768,2.131674,-1.104501,-2.691800,-0.055114,477.707245,477.627346,-0.057866,478.304322,4,4,
116798,476.476471,479.926331,464.173706,497.598236,2.085314,-1.088028,-1.593711,-0.051100,477.577637,477.292661,-0.057169,478.201401,4,4,
116808,476.423187,479.926331,462.279236,496.774261,2.059954,-1.080620,-1.403124,-0.048028,477.389191,476.988140,-0.056406,478.174759,4,4,
116818,476.423187,479.889160,462.279236,496.774261,2.064518,-1.062340,0.126362,-0.044687,477.259674,476.745513,-0.055488,478.156174,4,4,
116828,477.451477,477.851624,464.386536,486.783020,2.046591,-1.056913,-0.353342,-0.044862,476.794434,476.293619,-0.055193,477.651550,4,4,
116838,479.461548,474.805695,465.346924,486.783020,2.032920,-1.024455,-0.063714,-0.044305,476.404297,475.920035,-0.054684,477.133622,4,4,
116848,479.461548,477.851624,464.386536,492.737793,2.030961,-0.987786,0.108273,-0.039341,476.482544,476.016528,-0.052846,478.656586,4,4,
116858,477.563049,478.763702,468.549988,498.689026,2.032615,-0.946404,0.636336,-0.031076,476.956940,476.250950,-0.050666,478.163376,4,4,
116868,474.634918,479.723511,468.549988,498.689026,2.094311,-0.949017,-1.460353,-0.024889,477.295746,476.304189,-0.049066,477.179215,4,4,
116878,477.563049,479.841431,469.373840,498.689026,2.122926,-0.957938,-2.650326,-0.017486,477.824188,476.635529,-0.046718,478.702240,4,4,
116888,478.653839,479.841431,469.373840,496.480438,2.162112,-0.969152,-1.893685,-0.011445,478.283630,477.011914,-0.044308,479.247635,4,4,
116898,478.653839,477.900116,464.201355,496.480438,2.182141,-1.013231,-1.510332,-0.009625,478.360260,476.929440,-0.043277,478.276978,4,4,
116908,473.656250,475.052338,464.201355,497.413757,2.234335,-1.034977,0.076688,-0.011745,478.041412,476.261029,-0.043951,474.354294,4,4,
116918,473.656250,475.052338,464.201355,498.365448,2.272088,-1.056799,0.106146,-0.012901,477.802582,475.714880,-0.044255,474.354294,4,4,
116928,472.619324,480.174072,463.983643,497.413757,2.270287,-1.121299,0.998147,-0.011823,477.786774,475.578413,-0.043381,476.396698,4,4,
116938,478.448730,480.174072,462.904297,488.441498,2.247577,-1.226910,-0.726159,-0.011777,477.673370,475.709396,-0.041767,479.311401,4,4,
116948,474.252777,478.207886,462.904297,488.441498,2.153088,-1.294993,1.963844,-0.014722,477.246429,475.427360,-0.041380,476.230331,4,4,
116958,475.101593,475.195099,465.883789,496.812958,2.092028,-1.353988,1.831337,-0.013390,477.239014,475.280915,-0.040616,475.148346,4,4,
116968,474.252777,476.106750,467.912354,498.221680,1.980434,-1.401731,1.967308,-0.010625,477.395477,475.276100,-0.039469,475.179763,4,4,
116978,475.101593,475.195099,467.912354,498.221680,1.918107,-1.442346,0.606550,-0.008237,477.539948,475.276021,-0.038342,475.148346,4,4,
116988,477.773254,476.106750,467.125244,497.596191,1.836350,-1.530901,0.597796,-0.004863,477.811798,475.518473,-0.036553,476.940002,4,4,
116998,477.773254,475.094971,467.061737,497.596191,1.805739,-1.616394,0.622670,-0.002602,478.000580,475.645230,-0.035147,476.434112,4,4,
117008,475.401794,477.105316,467.061737,497.862061,1.764184,-1.686188,-0.063132,-0.000830,478.160583,475.729881,-0.033901,476.253555,4,4,
117018,475.401794,475.094971,465.039551,499.725342,1.751011,-1.745197,1.308436,-0.000640,478.172241,475.540882,-0.033472,475.248382,4,4,
117028,476.155579,477.105316,465.039551,499.935242,1.735484,-1.788117,-0.241845,0.001044,478.342682,475.602902,-0.032339,476.630448,4,4,
117038,478.074615,474.174652,465.946747,502.061829,1.717516,-1.825765,-0.118160,0.002642,478.520905,475.619325,-0.031368,476.124633,4,4,
117048,478.074615,474.174652,465.946747,502.125092,1.708354,-1.880850,-0.072475,0.003885,478.677856,475.639955,-0.030413,476.124633,4,4,
117058,473.781647,474.174652,466.924164,502.125092,1.673402,-1.944144,-0.743087,0.002188,478.538574,475.395350,-0.030243,473.978149,4,4,
117068,473.781647,478.173035,467.832214,502.125092,1.606397,-1.987651,2.031659,0.004038,478.754639,475.549147,-0.028939,475.977341,4,4,
117078,475.485840,478.173035,468.884216,501.511292,1.574235,-2.063154,0.502735,0.007008,479.106842,475.870027,-0.027195,476.829438,4,4,
117088,475.485840,478.173035,468.884216,501.511292,1.508083,-2.154441,0.856816,0.009282,479.415680,476.140639,-0.025645,476.829438,4,4,
117098,475.485840,478.216736,467.812897,501.511292,1.469352,-2.246706,0.250511,0.010505,479.636902,476.315596,-0.024413,476.851288,4,4,
117108,473.272736,478.216736,467.812897,497.844360,1.378915,-2.343884,0.282741,0.008877,479.571014,476.317642,-0.023709,475.744736,4,4,
117118,475.607697,475.201508,469.681213,497.844360,1.328450,-2.447961,0.244866,0.007833,479.550201,476.369889,-0.022883,475.404603,4,4,
117128,474.349091,475.201508,469.751312,499.239594,1.224470,-2.531312,-0.086966,0.006761,479.515991,476.325395,-0.022356,474.775299,4,4,
117138,474.349091,476.130768,470.724823,499.477112,1.151266,-2.613306,0.045166,0.006778,479.585358,476.415754,-0.021459,475.239930,4,4,
117148,474.349091,479.094360,472.748657,499.477112,1.057758,-2.696556,-0.670743,0.009147,479.901886,476.828614,-0.019666,476.721725,4,4,
117158,477.873840,479.094360,470.724823,494.052246,0.986997,-2.769980,-0.704080,0.009615,480.042480,477.337788,-0.017650,478.484100,4,4,
117168,477.873840,480.975189,469.718445,494.052246,0.928318,-2.854956,-0.440067,0.010354,480.216248,477.837968,-0.015716,479.424514,4,4,
117178,474.460358,477.939697,469.714417,499.363861,0.859747,-2.928284,-0.450303,0.009511,480.231293,477.769605,-0.015463,476.200028,4,4,
117188,474.460358,477.939697,469.718445,503.494904,0.798875,-2.984916,0.212005,0.009251,480.299133,477.701219,-0.015216,476.200028,4,4,
117198,479.834808,477.939697,470.721527,503.494904,0.724162,-3.070812,-0.538174,0.012930,480.777863,478.102003,-0.013636,478.887253,4,4,
117208,479.834808,479.768921,471.745880,503.494904,0.630894,-3.136462,0.189313,0.017064,481.341278,478.629458,-0.011740,479.801864,4,4,
117218,479.415222,479.768921,472.701691,502.016296,0.557478,-3.188807,-0.699853,0.019782,481.797272,479.091505,-0.010084,479.592071,4,4,
117228,477.604523,479.768921,471.835022,500.868195,0.455224,-3.251438,-0.468618,0.019885,482.005890,479.295966,-0.009212,478.686722,4,4,
117238,479.024628,481.581482,474.772278,500.314484,0.417249,-3.308356,-0.192043,0.022382,482.466949,479.865754,-0.007321,480.303055,4,4,
117248,479.024628,481.581482,476.793152,500.314484,0.354605,-3.372453,-0.173254,0.024919,482.957153,480.445589,-0.005455,480.303055,4,4,
117258,481.633545,481.464813,476.807709,500.314484,0.281878,-3.426154,0.660928,0.027748,483.503448,481.109480,-0.003402,481.549179,4,4,
117268,481.825806,481.464813,476.807709,499.674377,0.244679,-3.458980,-0.962844,0.029352,483.949310,481.669354,-0.001705,481.645309,4,4,
117278,486.359619,484.306519,476.807709,498.821899,0.154644,-3.475138,-0.370770,0.033552,484.683838,482.624125,0.001071,485.333069,4,4,
117288,486.359619,485.262177,478.957275,499.674377,0.124644,-3.477047,-0.474659,0.038102,485.497101,483.605131,0.003844,485.810898,4,4,
117298,485.230255,484.306519,482.908173,502.860657,0.066083,-3.476186,-0.332952,0.043075,486.400330,484.510101,0.006319,484.768387,4,4,
117308,485.230255,485.262177,478.957275,508.936493,0.010669,-3.475193,0.920094,0.047129,487.256775,485.098723,0.007821,485.246216,4,4,
117318,486.148560,485.964539,479.274872,510.120728,-0.067648,-3.457262,-0.496981,0.050930,488.127136,485.715838,0.009360,486.056549,4,4,
117328,486.148560,487.750641,479.274872,510.120728,-0.190641,-3.415797,-0.675530,0.053994,488.958160,486.355503,0.010921,486.949600,4,4,
117338,489.056732,487.750641,480.520721,505.422272,-0.301458,-3.381861,-0.138552,0.055766,489.684143,487.179877,0.012964,488.403686,4,4,
117348,486.661530,487.750641,480.520721,505.422272,-0.419251,-3.376431,-1.037964,0.054918,490.152771,487.672096,0.014000,487.206085,4,4,
117358,489.592957,486.379181,481.734406,505.422272,-0.465898,-3.371115,-0.156203,0.054573,490.665680,488.254814,0.015265,487.986069,4,4,
117368,489.592957,486.379181,482.983917,505.720245,-0.512819,-3.379973,-0.120030,0.053964,491.147522,488.795316,0.016373,487.986069,4,4,
117378,493.450165,487.235016,483.035339,505.720245,-0.542890,-3.380856,-0.234448,0.054929,491.788513,489.591689,0.018180,490.342591,4,4,
117388,493.450165,490.159180,483.082428,507.759247,-0.564263,-3.395074,1.396379,0.056979,492.553040,490.465384,0.020157,491.804673,4,4,
117398,493.450165,490.180969,487.023132,510.792389,-0.562498,-3.425149,-0.274601,0.060548,493.497498,491.379939,0.022194,491.815567,4,4,
117408,497.316132,490.180969,483.903564,510.792389,-0.527673,-3.471437,-0.177388,0.062899,494.349823,492.255633,0.024062,493.748550,4,4,
117418,497.316132,491.348480,486.775330,510.787933,-0.488523,-3.512147,-0.188411,0.065488,495.250671,493.205337,0.026088,494.332306,4,4,
117428,495.300385,494.256805,483.903564,506.754211,-0.470477,-3.536175,-0.233320,0.063820,495.730377,493.780476,0.026986,494.778595,4,4,
117438,495.297943,493.405396,486.775330,506.754211,-0.462365,-3.545156,0.386275,0.062088,496.186707,494.337091,0.027805,494.351669,4,4,
117448,495.297943,500.375946,488.679626,509.742340,-0.474669,-3.550539,-0.040912,0.065226,497.137085,495.388775,0.030016,497.836944,4,4,
117458,495.269775,498.371979,488.679626,513.755005,-0.481768,-3.555640,-0.052782,0.067105,497.986572,496.227831,0.031555,496.820877,4,4,
117468,495.250244,499.473358,491.682068,518.687988,-0.423102,-3.576807,-1.343269,0.071178,499.085297,497.139166,0.033258,497.361801,4,4,
117478,495.250244,498.499023,492.563324,520.697327,-0.419864,-3.608042,-2.007795,0.073763,500.068512,497.853053,0.034347,496.874634,4,4,
117488,501.245605,499.473358,493.379791,518.687988,-0.357160,-3.629032,-2.448763,0.077668,501.216217,499.000641,0.036645,500.359482,4,4,
117498,501.245605,501.649933,493.504150,520.697327,-0.335891,-3.655820,-1.770969,0.081290,502.373138,500.102630,0.038746,501.447769,4,4,
117508,501.265717,505.593567,495.220520,516.606506,-0.318243,-3.687825,-0.451409,0.083906,503.460754,501.311200,0.041092,503.429642,4,4,
117518,501.265717,505.748779,496.149689,516.606506,-0.281289,-3.697124,-0.493740,0.084920,504.406250,502.348915,0.042883,503.507248,4,4,
117528,510.287292,507.682983,496.149689,516.606506,-0.316073,-3.685151,0.165639,0.089730,505.760590,503.781042,0.045750,508.985137,4,4,
117538,510.287292,505.748779,498.219421,525.568115,-0.308769,-3.676827,0.365314,0.095463,507.259766,505.221177,0.048557,508.018035,4,4,
117548,511.252838,507.687500,498.219421,526.570007,-0.311348,-3.677376,-0.369857,0.100188,508.710541,506.616526,0.051156,509.470169,4,4,
117558,511.273315,504.748383,498.219421,525.568115,-0.279097,-3.687047,-0.154522,0.100269,509.720917,507.534064,0.052316,508.010849,4,4,
117568,511.273315,507.687500,500.966522,526.570007,-0.187363,-3.718965,0.871096,0.101535,510.856537,508.635155,0.053968,509.480408,4,4,
117578,510.459717,510.892792,500.966522,524.533447,-0.150820,-3.711520,0.375828,0.101030,511.818848,509.666272,0.055372,510.676255,4,4,
117588,510.459717,510.943542,499.928345,532.235291,-0.083632,-3.689836,0.364752,0.101341,512.861877,510.480374,0.056116,510.701629,4,4,
117598,513.578491,514.025513,499.928345,532.235291,-0.099133,-3.683783,0.771612,0.102993,514.048767,511.618653,0.057765,513.802002,4,4,
117608,513.591187,514.996887,502.966064,535.243347,-0.108468,-3.649606,0.969061,0.105325,515.323547,512.753299,0.059356,514.294037,4,4,
117618,513.623291,515.916809,503.892059,535.243347,-0.131408,-3.631443,0.760160,0.106169,516.465393,513.793959,0.060633,514.770050,4,4,
