I0,I1,I2,I3,I4,I5,I6,I7,I8,I9
32838.000000,401.775238,405.418915,380.385376,412.066925,-0.565849,-1.169602,0.747510,0.091620,400.348297
32848.000000,402.723541,406.375671,380.385376,413.083160,-0.577340,-1.169917,0.076985,0.091480,401.249817
32858.000000,406.704285,406.375671,384.447845,413.083160,-0.599056,-1.171568,0.702246,0.093245,402.349945
32868.000000,407.668182,406.375671,384.447845,416.114563,-0.597454,-1.183354,0.362204,0.094781,403.443634
32878.000000,407.668182,411.356506,384.447845,417.134705,-0.583525,-1.214216,0.698951,0.097282,404.654053
32888.000000,408.634918,411.356506,385.370972,422.122406,-0.551036,-1.254749,1.024944,0.100474,405.962067
32898.000000,408.634918,411.408752,387.228912,420.116638,-0.533212,-1.268832,1.356677,0.101095,407.031952
32908.000000,409.643890,407.500244,388.207367,423.098816,-0.519913,-1.270705,0.664847,0.099821,407.909180
32918.000000,409.643890,412.540253,388.207367,421.081024,-0.509283,-1.267247,1.624402,0.098772,408.797211
32928.000000,414.660583,412.615753,391.195953,423.098816,-0.489178,-1.276476,1.276180,0.100717,409.989166
32938.000000,414.750275,413.575378,391.195953,421.081024,-0.449610,-1.285038,0.954112,0.100103,410.931824
32948.000000,415.700226,416.728760,392.155182,425.060455,-0.428596,-1.297935,0.256527,0.101978,412.129791
32958.000000,415.794525,416.776367,394.992676,426.965698,-0.402725,-1.306023,-0.381399,0.103564,413.316101
32968.000000,416.765137,416.776367,397.039642,428.962128,-0.394115,-1.315642,-0.233352,0.105057,414.508514
32978.000000,418.843933,416.798859,396.902039,428.962128,-0.355279,-1.322971,-0.359245,0.105367,415.591553
32988.000000,418.843933,421.863892,398.966736,428.962128,-0.319069,-1.333906,0.008952,0.107063,416.823364
32998.000000,418.843933,421.929657,400.720245,429.768921,-0.244397,-1.338797,0.429147,0.107508,417.940704
33008.000000,418.991547,421.929657,400.720245,429.768921,-0.184576,-1.325634,0.762083,0.105956,418.852783
