I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24
70070.000000,2.813513,-6.274178,-12.608192,0.135198,0.032843,-1.405590,-3.462148,1.293308,-4.310465,1065.334961,1046.800537,1044.742432,1048.131592,-0.040461,1050.226196,-0.069641,-10.859897,146.501419,-0.816818,134.824707,-10.859897,146.501419,-0.816818,3146.000000
70071.000000,2.743596,-6.347505,-12.492115,0.135276,0.032731,-1.395978,-3.459105,1.287536,-4.322601,1065.334961,1046.800537,1044.742432,1048.131592,-0.039996,1050.226196,-0.069641,-10.859897,146.501419,-0.816818,134.824707,-10.859897,146.501419,-0.816818,3146.000000
70072.000000,2.885866,-6.191123,-12.536270,0.135939,0.034949,-1.385845,-3.455927,1.281969,-4.334790,1065.334961,1046.800537,1044.742432,1048.131592,-0.039514,1050.226196,-0.069641,-10.859897,146.501419,-0.816818,134.824707,-10.859897,146.501419,-0.816818,3146.000000
70075.000000,2.864059,-5.572866,-12.752082,0.137820,0.033748,-1.394383,-3.452779,1.276987,-4.347232,1041.445923,1044.956787,1050.740723,1042.194580,-0.039533,1048.500854,-0.067901,-12.552588,146.471298,-0.728356,133.190353,-12.552588,146.471298,-0.728356,3145.000000
70076.000000,1.750777,-2.238061,-14.009926,0.141009,0.042259,-1.364271,-3.445632,1.268687,-4.387372,1041.445923,1044.956787,1050.740723,1042.194580,-0.039437,1048.500854,-0.067901,-12.552588,146.471298,-0.728356,133.190353,-12.552588,146.471298,-0.728356,3145.000000
70077.000000,1.392404,-1.240981,-14.326085,0.139101,0.045059,-1.338250,-3.444062,1.268213,-4.401651,1041.445923,1044.956787,1050.740723,1042.194580,-0.039358,1048.500854,-0.067901,-12.552588,146.471298,-0.728356,133.190353,-12.552588,146.471298,-0.728356,3145.000000
70078.000000,1.190285,-0.544817,-14.399742,0.136451,0.044221,-1.329306,-3.442678,1.268441,-4.416044,1041.445923,1044.956787,1050.740723,1042.194580,-0.039255,1048.500854,-0.067901,-12.552588,146.471298,-0.728356,133.190353,-12.552588,146.471298,-0.728356,3145.000000
70079.000000,1.196213,-0.198263,-14.255039,0.135204,0.044596,-1.317409,-3.441281,1.269068,-4.430312,1041.445923,1044.956787,1050.740723,1042.194580,-0.039130,1048.500854,-0.067901,-12.552588,146.471298,-0.728356,133.190353,-12.552588,146.471298,-0.728356,3145.000000
70080.000000,1.213058,-0.040194,-14.019433,0.132036,0.045094,-1.307401,-3.439863,1.269875,-4.444355,1041.445923,1044.956787,1050.740723,1042.194580,-0.038984,1048.500854,-0.067901,-12.552588,146.471298,-0.728356,133.190353,-12.552588,146.471298,-0.728356,3145.000000
70081.000000,1.060722,-0.084078,-13.802947,0.129425,0.046021,-1.285573,-3.438590,1.270724,-4.458178,1041.445923,1044.956787,1050.740723,1042.194580,-0.038818,1048.500854,-0.067901,-12.552588,146.471298,-0.728356,133.190353,-12.552588,146.471298,-0.728356,3145.000000
70082.000000,0.831267,-0.537399,-13.614881,0.125180,0.046788,-1.267583,-3.437545,1.271162,-4.471787,1041.445923,1044.956787,1050.740723,1042.194580,-0.038632,1048.500854,-0.067901,-12.552588,146.471298,-0.728356,133.190353,-12.552588,146.471298,-0.728356,3145.000000
70085.000000,0.756491,-1.287136,-13.423910,0.121203,0.047903,-1.249352,-3.436579,1.270891,-4.485160,1061.429810,1051.988403,1051.751709,1060.172241,-0.037523,1051.007935,-0.067901,-12.195656,146.442032,-1.162129,133.084244,-12.195656,146.442032,-1.162129,3145.000000
70086.000000,2.772159,-3.691988,-13.536284,0.106724,0.052269,-1.159596,-3.430537,1.265681,-4.524934,1061.429810,1051.988403,1051.751709,1060.172241,-0.034196,1051.007935,-0.067901,-12.195656,146.442032,-1.162129,133.084244,-12.195656,146.442032,-1.162129,3145.000000
70087.000000,3.723078,-4.262640,-13.647370,0.100853,0.051134,-1.126874,-3.426669,1.262654,-4.538355,1061.429810,1051.988403,1051.751709,1060.172241,-0.033090,1051.007935,-0.067901,-12.195656,146.442032,-1.162129,133.084244,-12.195656,146.442032,-1.162129,3145.000000
70088.000000,4.120631,-4.424785,-13.646190,0.094625,0.048050,-1.110086,-3.422337,1.259405,-4.551764,1061.429810,1051.988403,1051.751709,1060.172241,-0.031986,1051.007935,-0.067901,-12.195656,146.442032,-1.162129,133.084244,-12.195656,146.442032,-1.162129,3145.000000
70089.000000,3.918658,-4.312751,-13.588591,0.091987,0.047317,-1.097383,-3.418193,1.256269,-4.565121,1061.429810,1051.988403,1051.751709,1060.172241,-0.030886,1051.007935,-0.067901,-12.195656,146.442032,-1.162129,133.084244,-12.195656,146.442032,-1.162129,3145.000000
70090.000000,3.422135,-4.112426,-13.519334,0.087152,0.047198,-1.078139,-3.414551,1.253309,-4.578422,1061.429810,1051.988403,1051.751709,1060.172241,-0.029790,1051.007935,-0.067901,-12.195656,146.442032,-1.162129,133.084244,-12.195656,146.442032,-1.162129,3145.000000
70091.000000,2.987047,-3.759187,-13.443879,0.082986,0.046966,-1.061420,-3.411344,1.250675,-4.591669,1061.429810,1051.988403,1051.751709,1060.172241,-0.028700,1051.007935,-0.067901,-12.195656,146.442032,-1.162129,133.084244,-12.195656,146.442032,-1.162129,3145.000000
70092.000000,2.805511,-3.082054,-13.361950,0.078755,0.045320,-1.041526,-3.408284,1.248699,-4.604874,1061.429810,1051.988403,1051.751709,1060.172241,-0.027616,1051.007935,-0.067901,-12.195656,146.442032,-1.162129,133.084244,-12.195656,146.442032,-1.162129,3145.000000
70095.000000,2.789620,-2.273450,-13.281737,0.075157,0.049127,-1.022870,-3.405365,1.247516,-4.618051,1039.514648,1042.088867,1046.779785,1055.208252,-0.027170,1049.372803,-0.069122,-16.785681,146.401749,-2.383838,127.232239,-16.785681,146.401749,-2.383838,3139.000000
70096.000000,1.930394,-1.793199,-13.630178,0.065405,0.070977,-0.939969,-3.399521,1.245274,-4.658153,1039.514648,1042.088867,1046.779785,1055.208252,-0.025814,1049.372803,-0.069122,-16.785681,146.401749,-2.383838,127.232239,-16.785681,146.401749,-2.383838,3139.000000
70097.000000,1.155715,-2.164685,-13.843469,0.062665,0.078544,-0.913467,-3.399346,1.243897,-4.671921,1039.514648,1042.088867,1046.779785,1055.208252,-0.025360,1049.372803,-0.069122,-16.785681,146.401749,-2.383838,127.232239,-16.785681,146.401749,-2.383838,3139.000000
70098.000000,0.366694,-2.710186,-13.932687,0.057197,0.078984,-0.903071,-3.399988,1.241803,-4.685746,1039.514648,1042.088867,1046.779785,1055.208252,-0.024906,1049.372803,-0.069122,-16.785681,146.401749,-2.383838,127.232239,-16.785681,146.401749,-2.383838,3139.000000
70099.000000,-0.030242,-3.139582,-13.869310,0.055559,0.081697,-0.899868,-3.401111,1.239234,-4.699484,1039.514648,1042.088867,1046.779785,1055.208252,-0.024455,1049.372803,-0.069122,-16.785681,146.401749,-2.383838,127.232239,-16.785681,146.401749,-2.383838,3139.000000
70100.000000,0.162367,-3.156678,-13.727060,0.053852,0.082963,-0.887789,-3.402091,1.236606,-4.713079,1039.514648,1042.088867,1046.779785,1055.208252,-0.024006,1049.372803,-0.069122,-16.785681,146.401749,-2.383838,127.232239,-16.785681,146.401749,-2.383838,3139.000000
70101.000000,0.630546,-2.721660,-13.597814,0.051332,0.083144,-0.878749,-3.402616,1.234344,-4.726573,1039.514648,1042.088867,1046.779785,1055.208252,-0.023560,1049.372803,-0.069122,-16.785681,146.401749,-2.383838,127.232239,-16.785681,146.401749,-2.383838,3139.000000
70102.000000,0.982158,-2.154787,-13.469460,0.049559,0.083355,-0.870687,-3.402802,1.232605,-4.739972,1039.514648,1042.088867,1046.779785,1055.208252,-0.023120,1049.372803,-0.069122,-16.785681,146.401749,-2.383838,127.232239,-16.785681,146.401749,-2.383838,3139.000000
70105.000000,1.181022,-1.742467,-13.320687,0.050217,0.086257,-0.853982,-3.402892,1.231308,-4.753249,1044.514282,1038.128296,1053.763916,1067.194824,-0.022530,1049.861694,-0.069122,-19.167582,146.355743,-4.371331,122.816833,-19.167582,146.355743,-4.371331,3135.000000
70106.000000,2.090826,-0.647842,-13.776072,0.054309,0.094475,-0.754529,-3.402279,1.229770,-4.793761,1044.514282,1038.128296,1053.763916,1067.194824,-0.020819,1049.861694,-0.069122,-19.167582,146.355743,-4.371331,122.816833,-19.167582,146.355743,-4.371331,3135.000000
70107.000000,2.632094,-0.193617,-14.005525,0.054818,0.094429,-0.723142,-3.401261,1.230088,-4.807820,1044.514282,1038.128296,1053.763916,1067.194824,-0.020272,1049.861694,-0.069122,-19.167582,146.355743,-4.371331,122.816833,-19.167582,146.355743,-4.371331,3135.000000
70108.000000,3.117976,0.384129,-14.018986,0.053788,0.094961,-0.708231,-3.399777,1.230948,-4.821929,1044.514282,1038.128296,1053.763916,1067.194824,-0.019739,1049.861694,-0.069122,-19.167582,146.355743,-4.371331,122.816833,-19.167582,146.355743,-4.371331,3135.000000
70109.000000,3.432754,0.907233,-13.861792,0.052824,0.093171,-0.704960,-3.397928,1.232312,-4.835909,1044.514282,1038.128296,1053.763916,1067.194824,-0.019220,1049.861694,-0.069122,-19.167582,146.355743,-4.371331,122.816833,-19.167582,146.355743,-4.371331,3135.000000
70110.000000,3.593044,1.162914,-13.664160,0.053786,0.094692,-0.697530,-3.395957,1.233966,-4.849708,1044.514282,1038.128296,1053.763916,1067.194824,-0.018716,1049.861694,-0.069122,-19.167582,146.355743,-4.371331,122.816833,-19.167582,146.355743,-4.371331,3135.000000
70111.000000,3.555804,1.146124,-13.516749,0.053021,0.092370,-0.688774,-3.393961,1.235586,-4.863358,1044.514282,1038.128296,1053.763916,1067.194824,-0.018229,1049.861694,-0.069122,-19.167582,146.355743,-4.371331,122.816833,-19.167582,146.355743,-4.371331,3135.000000
70112.000000,3.259326,0.894959,-13.406275,0.052955,0.090479,-0.689050,-3.392212,1.236961,-4.876883,1044.514282,1038.128296,1053.763916,1067.194824,-0.017757,1049.861694,-0.069122,-19.167582,146.355743,-4.371331,122.816833,-19.167582,146.355743,-4.371331,3135.000000
70115.000000,2.895176,0.537424,-13.329432,0.056605,0.091882,-0.676963,-3.390863,1.238070,-4.890309,1058.498657,1047.121826,1051.779785,1060.212158,-0.016859,1051.314941,-0.071841,-21.401993,146.304382,-5.717961,119.184425,-21.401993,146.304382,-5.717961,3131.000000
70116.000000,1.093014,2.692878,-14.326565,0.068977,0.097774,-0.601636,-3.390162,1.244778,-4.932331,1058.498657,1047.121826,1051.779785,1060.212158,-0.014323,1051.314941,-0.071841,-21.401993,146.304382,-5.717961,119.184425,-21.401993,146.304382,-5.717961,3131.000000
70117.000000,0.165593,4.224995,-14.751001,0.071931,0.097648,-0.581613,-3.391680,1.249746,-4.947397,1058.498657,1047.121826,1051.779785,1060.212158,-0.013533,1051.314941,-0.071841,-21.401993,146.304382,-5.717961,119.184425,-21.401993,146.304382,-5.717961,3131.000000
70118.000000,-0.360566,5.549756,-14.936480,0.073577,0.097178,-0.572568,-3.393709,1.256043,-4.962729,1058.498657,1047.121826,1051.779785,1060.212158,-0.012772,1051.314941,-0.071841,-21.401993,146.304382,-5.717961,119.184425,-21.401993,146.304382,-5.717961,3131.000000
70119.000000,-0.404225,6.429996,-14.891897,0.074271,0.097488,-0.573391,-3.395792,1.263238,-4.978067,1058.498657,1047.121826,1051.779785,1060.212158,-0.012039,1051.314941,-0.071841,-21.401993,146.304382,-5.717961,119.184425,-21.401993,146.304382,-5.717961,3131.000000
70120.000000,-0.096870,6.722482,-14.726307,0.074010,0.095831,-0.572866,-3.397528,1.270724,-4.993256,1058.498657,1047.121826,1051.779785,1060.212158,-0.011337,1051.314941,-0.071841,-21.401993,146.304382,-5.717961,119.184425,-21.401993,146.304382,-5.717961,3131.000000
70121.000000,0.403780,6.312197,-14.555101,0.073539,0.094467,-0.573497,-3.398731,1.277799,-5.008251,1058.498657,1047.121826,1051.779785,1060.212158,-0.010663,1051.314941,-0.071841,-21.401993,146.304382,-5.717961,119.184425,-21.401993,146.304382,-5.717961,3131.000000
70122.000000,0.895263,5.355522,-14.399550,0.072275,0.089764,-0.578215,-3.399335,1.283904,-5.023031,1058.498657,1047.121826,1051.779785,1060.212158,-0.010020,1051.314941,-0.071841,-21.401993,146.304382,-5.717961,119.184425,-21.401993,146.304382,-5.717961,3131.000000
70125.000000,1.202256,4.367456,-14.286266,0.072176,0.087159,-0.580967,-3.399575,1.289031,-5.037640,1058.481323,1036.066650,1052.791382,1052.202148,-0.009635,1050.857544,-0.071841,-25.758820,146.242554,-6.135810,114.347923,-25.758820,146.242554,-6.135810,3127.000000
70126.000000,0.449120,4.597471,-15.600234,0.067607,0.075614,-0.586460,-3.400758,1.303331,-5.083438,1058.481323,1036.066650,1052.791382,1052.202148,-0.008636,1050.857544,-0.071841,-25.758820,146.242554,-6.135810,114.347923,-25.758820,146.242554,-6.135810,3127.000000
70127.000000,-0.188782,5.617649,-16.217846,0.064651,0.070516,-0.598448,-3.402056,1.309430,-5.100041,1058.481323,1036.066650,1052.791382,1052.202148,-0.008354,1050.857544,-0.071841,-25.758820,146.242554,-6.135810,114.347923,-25.758820,146.242554,-6.135810,3127.000000
70128.000000,-0.642509,6.574913,-16.569393,0.063740,0.067120,-0.612398,-3.403737,1.316454,-5.117050,1058.481323,1036.066650,1052.791382,1052.202148,-0.008098,1050.857544,-0.071841,-25.758820,146.242554,-6.135810,114.347923,-25.758820,146.242554,-6.135810,3127.000000
70129.000000,-0.671923,7.117981,-16.595373,0.062896,0.065542,-0.626444,-3.405405,1.324008,-5.134115,1058.481323,1036.066650,1052.791382,1052.202148,-0.007866,1050.857544,-0.071841,-25.758820,146.242554,-6.135810,114.347923,-25.758820,146.242554,-6.135810,3127.000000
70130.000000,-0.270574,7.172192,-16.306286,0.060646,0.061255,-0.635014,-3.406559,1.331584,-5.150894,1058.481323,1036.066650,1052.791382,1052.202148,-0.007660,1050.857544,-0.071841,-25.758820,146.242554,-6.135810,114.347923,-25.758820,146.242554,-6.135810,3127.000000
70131.000000,0.410685,6.755281,-15.820314,0.058621,0.057242,-0.649600,-3.406913,1.338732,-5.167161,1058.481323,1036.066650,1052.791382,1052.202148,-0.007478,1050.857544,-0.071841,-25.758820,146.242554,-6.135810,114.347923,-25.758820,146.242554,-6.135810,3127.000000
70132.000000,1.222978,5.931895,-15.305490,0.056381,0.053497,-0.663004,-3.406338,1.345038,-5.182861,1058.481323,1036.066650,1052.791382,1052.202148,-0.007319,1050.857544,-0.071841,-25.758820,146.242554,-6.135810,114.347923,-25.758820,146.242554,-6.135810,3127.000000
70135.000000,1.915826,5.047434,-14.906436,0.053397,0.050202,-0.668908,-3.404973,1.350412,-5.198109,1047.482910,1044.950684,1041.832520,1048.176880,-0.007732,1049.178589,-0.068850,-26.884041,146.178040,-6.129600,113.164398,-26.884041,146.178040,-6.129600,3126.000000
70136.000000,0.380304,3.011766,-15.022220,0.040379,0.035097,-0.668294,-3.401913,1.361915,-5.243484,1047.482910,1044.950684,1041.832520,1048.176880,-0.009045,1049.178589,-0.068850,-26.884041,146.178040,-6.129600,113.164398,-26.884041,146.178040,-6.129600,3126.000000
70137.000000,-0.963819,2.325603,-15.148020,0.036639,0.030824,-0.668373,-3.402960,1.364137,-5.258799,1047.482910,1044.950684,1041.832520,1048.176880,-0.009506,1049.178589,-0.068850,-26.884041,146.178040,-6.129600,113.164398,-26.884041,146.178040,-6.129600,3126.000000
70138.000000,-1.992411,1.819173,-15.120874,0.031700,0.027422,-0.680727,-3.404930,1.365731,-5.274055,1047.482910,1044.950684,1041.832520,1048.176880,-0.009979,1049.178589,-0.068850,-26.884041,146.178040,-6.129600,113.164398,-26.884041,146.178040,-6.129600,3126.000000
70139.000000,-2.334747,1.394230,-14.888914,0.031354,0.024888,-0.689344,-3.407156,1.366902,-5.289053,1047.482910,1044.950684,1041.832520,1048.176880,-0.010463,1049.178589,-0.068850,-26.884041,146.178040,-6.129600,113.164398,-26.884041,146.178040,-6.129600,3126.000000
70140.000000,-2.004205,1.112149,-14.531651,0.029374,0.022548,-0.696437,-3.408971,1.367762,-5.303675,1047.482910,1044.950684,1041.832520,1048.176880,-0.010958,1049.178589,-0.068850,-26.884041,146.178040,-6.129600,113.164398,-26.884041,146.178040,-6.129600,3126.000000
70141.000000,-1.264990,1.138880,-14.210052,0.027372,0.018281,-0.710800,-3.409900,1.368611,-5.317975,1047.482910,1044.950684,1041.832520,1048.176880,-0.011463,1049.178589,-0.068850,-26.884041,146.178040,-6.129600,113.164398,-26.884041,146.178040,-6.129600,3126.000000
70142.000000,-0.298102,1.386043,-13.984324,0.027370,0.018805,-0.721538,-3.409847,1.369716,-5.332062,1047.482910,1044.950684,1041.832520,1048.176880,-0.011978,1049.178589,-0.068850,-26.884041,146.178040,-6.129600,113.164398,-26.884041,146.178040,-6.129600,3126.000000
70145.000000,0.636038,1.773077,-13.848450,0.027584,0.016671,-0.725903,-3.408795,1.371220,-5.346037,1045.477417,1049.899414,1038.845337,1059.140137,-0.012459,1048.910522,-0.068850,-23.696743,146.121170,-4.641383,117.783043,-23.696743,146.121170,-4.641383,3131.000000
70146.000000,-0.397967,5.152737,-14.848485,0.029999,0.008860,-0.751773,-3.405952,1.381864,-5.389757,1045.477417,1049.899414,1038.845337,1059.140137,-0.013962,1048.910522,-0.068850,-23.696743,146.121170,-4.641383,117.783043,-23.696743,146.121170,-4.641383,3131.000000
70147.000000,-1.105674,6.261240,-15.464404,0.032017,0.007717,-0.763018,-3.406372,1.387852,-5.405604,1045.477417,1049.899414,1038.845337,1059.140137,-0.014480,1048.910522,-0.068850,-23.696743,146.121170,-4.641383,117.783043,-23.696743,146.121170,-4.641383,3131.000000
70148.000000,-1.335404,6.803281,-15.863342,0.031289,0.007943,-0.775507,-3.407011,1.394329,-5.421881,1045.477417,1049.899414,1038.845337,1059.140137,-0.015007,1048.910522,-0.068850,-23.696743,146.121170,-4.641383,117.783043,-23.696743,146.121170,-4.641383,3131.000000
70149.000000,-0.999437,6.607794,-15.900512,0.029940,0.007075,-0.791897,-3.407256,1.400563,-5.438182,1045.477417,1049.899414,1038.845337,1059.140137,-0.015541,1048.910522,-0.068850,-23.696743,146.121170,-4.641383,117.783043,-23.696743,146.121170,-4.641383,3131.000000
70150.000000,-0.031833,5.733500,-15.627347,0.029932,0.005275,-0.807438,-3.406442,1.405931,-5.454155,1045.477417,1049.899414,1038.845337,1059.140137,-0.016081,1048.910522,-0.068850,-23.696743,146.121170,-4.641383,117.783043,-23.696743,146.121170,-4.641383,3131.000000
70151.000000,1.340456,4.648731,-15.280805,0.030703,0.006252,-0.820051,-3.404245,1.410249,-5.469719,1045.477417,1049.899414,1038.845337,1059.140137,-0.016627,1048.910522,-0.068850,-23.696743,146.121170,-4.641383,117.783043,-23.696743,146.121170,-4.641383,3131.000000
70152.000000,2.634015,3.799764,-15.037347,0.032133,0.006129,-0.833623,-3.400714,1.413766,-5.484988,1045.477417,1049.899414,1038.845337,1059.140137,-0.017179,1048.910522,-0.068850,-23.696743,146.121170,-4.641383,117.783043,-23.696743,146.121170,-4.641383,3131.000000
70155.000000,3.632143,3.271501,-14.920866,0.033643,0.004613,-0.855120,-3.396089,1.416794,-5.500106,1042.485229,1049.851318,1050.846558,1066.107788,-0.017230,1050.002441,-0.070003,-21.529428,146.069504,-1.379464,123.160614,-21.529428,146.069504,-1.379464,3136.000000
70156.000000,4.900993,4.361312,-16.292295,0.042144,0.002070,-0.940756,-3.378504,1.427334,-5.547601,1042.485229,1049.851318,1050.846558,1066.107788,-0.017458,1050.002441,-0.070003,-21.529428,146.069504,-1.379464,123.160614,-21.529428,146.069504,-1.379464,3136.000000
70157.000000,4.778882,5.196616,-16.996439,0.046033,0.003274,-0.963148,-3.372510,1.432466,-5.564898,1042.485229,1049.851318,1050.846558,1066.107788,-0.017556,1050.002441,-0.070003,-21.529428,146.069504,-1.379464,123.160614,-21.529428,146.069504,-1.379464,3136.000000
70158.000000,4.511277,5.643515,-17.346676,0.047798,0.004074,-0.975336,-3.366798,1.438067,-5.582570,1042.485229,1049.851318,1050.846558,1066.107788,-0.017664,1050.002441,-0.070003,-21.529428,146.069504,-1.379464,123.160614,-21.529428,146.069504,-1.379464,3136.000000
70159.000000,4.211704,5.270399,-17.177116,0.046363,0.004254,-0.988457,-3.361364,1.443253,-5.600048,1042.485229,1049.851318,1050.846558,1066.107788,-0.017780,1050.002441,-0.070003,-21.529428,146.069504,-1.379464,123.160614,-21.529428,146.069504,-1.379464,3136.000000
