I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13
53.000000,60.000000,32.008858,26.810396,49.466511,40.613495,1.526515,0.000000,8.707359,0.000000,0.378898,0.381232,1.118524,-0.544164
14.000000,-106.000000,6.522704,-60.868584,20.921759,-11.674342,1.070018,0.000000,6.019503,0.000000,0.324761,0.457931,0.799593,-0.419965
0.000000,0.000000,6.522704,-60.868584,33.232452,-34.444958,0.956806,0.000000,6.576624,0.000000,0.311750,0.558156,0.870394,-0.306663
0.000000,0.000000,6.522704,-60.868584,-4.536150,-10.943652,1.614155,0.000000,7.140541,0.000000,0.391600,0.652718,0.942348,-0.178617
0.000000,0.000000,6.522704,-60.868584,-24.811499,-0.647112,1.999195,0.000000,7.450575,0.000000,0.439004,0.713879,0.984022,-0.144840
-5.000000,17.000000,-9.040425,0.217152,15.332445,54.202877,1.520012,0.000000,6.340302,0.000000,0.382414,0.712235,0.854594,-0.122186
0.000000,0.000000,-9.040425,0.217152,31.727209,79.739342,0.985703,0.000000,6.357987,0.000000,0.318889,0.657630,0.860531,-0.010926
30.000000,21.000000,11.297339,6.901811,-36.485271,4.957647,0.161609,0.000000,6.786930,0.000000,0.220094,0.620027,0.916076,0.058917
0.000000,0.000000,11.297339,6.901811,-128.510941,38.786968,-0.577756,0.000000,6.494777,0.000000,0.131024,0.568735,0.884915,0.003171
6.000000,32.000000,2.276871,10.105994,-38.661129,54.415150,-0.869245,0.000000,4.956045,0.000000,0.095523,0.456462,0.703241,-0.035634
21.000000,0.000000,11.974325,-5.220332,5.796676,81.915184,-1.161825,0.000000,3.069863,0.000000,0.059717,0.391097,0.478741,0.030975
0.000000,0.000000,11.974325,-5.220332,14.342642,92.923225,-2.538750,0.000000,2.886224,0.000000,-0.107037,0.276828,0.458436,0.097968
86.000000,-68.000000,45.945564,-40.491665,10.326693,-7.047731,-1.694976,0.000000,0.830360,0.000000,-0.006802,0.258167,0.212230,0.149175
0.000000,0.000000,45.945564,-40.491665,3.971339,-62.326145,-2.176653,0.000000,1.035898,0.000000,-0.065909,0.406731,0.237516,0.174834
0.000000,0.000000,45.945564,-40.491665,27.618301,106.324577,-1.404131,0.000000,1.151935,0.000000,0.025951,0.470324,0.252132,0.176698
0.000000,0.000000,45.945564,-40.491665,-5.238186,141.385956,-2.203281,0.000000,1.531992,0.000000,-0.071269,0.342849,0.298658,0.139672
17.000000,-72.000000,2.129153,-35.572380,-7.111511,36.787537,-4.071221,0.000000,-0.720348,0.000000,-0.297864,0.300471,0.027945,0.106899
-125.000000,-115.000000,-68.026314,-54.863293,17.483936,-40.297695,-8.680567,0.000000,-3.850853,0.000000,-0.856194,0.354564,-0.350026,0.094705
-5.000000,-92.000000,-5.459567,-42.787140,59.351700,-39.679867,-8.898747,0.000000,-6.106761,0.000000,-0.887715,0.452445,-0.624399,0.096166
104.000000,-73.000000,49.432007,-33.656219,0.078540,-25.884556,-5.286000,0.000000,-7.152078,0.000000,-0.457357,0.472620,-0.754129,0.100218
0.000000,0.000000,49.432007,-33.656219,6.319755,42.067062,-4.828881,0.000000,-6.727620,0.000000,-0.405400,0.414391,-0.707230,0.061451
34.000000,-94.000000,15.334824,-44.186234,35.010567,-0.639997,-3.702834,0.000000,-8.870272,0.000000,-0.272496,0.366201,-0.969671,0.006117
81.000000,-93.000000,41.961792,-43.174240,13.369250,-17.431017,-1.419691,0.000000,-10.467606,0.000000,0.000629,0.318635,-1.167631,-0.145576
91.000000,-88.000000,48.836700,-37.411453,68.985001,-41.477997,1.577134,0.000000,-11.648621,0.000000,0.361195,0.289969,-1.316342,-0.307397
