I0,I1,I2,I3,I4,I5,I6,I7,I8
8.993764,1.705212,1.178542,0.000000,-0.141425,1.022418,0.880993,-1.719007,-0.918229
21.938137,6.244868,3.378637,0.000000,-0.405436,1.019715,0.614278,-1.985722,-0.900579
9.379250,4.582004,3.901209,0.000000,-0.468145,1.016594,0.548448,-2.051551,-0.930839
4.909101,4.238028,4.047475,0.000000,-0.485697,1.013356,0.527659,-2.072341,-1.034777
11.301368,6.154624,4.962523,0.000000,-0.595503,1.009386,0.413883,-2.186117,-1.074718
8.319318,6.315513,5.550070,0.000000,-0.666008,1.004946,0.338937,-2.261063,-0.996258
6.880916,5.528702,5.540791,0.000000,-0.664895,1.000513,0.335618,-2.264382,-0.903304
8.220049,6.322254,5.880148,0.000000,-0.705618,0.995809,0.290191,-2.309809,-0.763887
8.718501,6.350993,6.084617,0.000000,-0.730154,0.990941,0.260787,-2.339213,-0.650189
3.036317,5.925810,6.015654,0.000000,-0.721878,0.986129,0.264250,-2.335750,-0.568799
-4.445947,3.323257,4.846457,0.000000,-0.581575,0.982251,0.400676,-2.199323,-0.545013
7.478453,4.629221,4.752121,0.000000,-0.570255,0.978450,0.408195,-2.191805,-0.552096
-1.234416,2.988224,3.986134,0.000000,-0.478336,0.975261,0.496925,-2.103075,-0.531878
-1.287973,2.945175,3.534089,0.000000,-0.424091,0.972433,0.548343,-2.051657,-0.573205
20.807568,9.069012,5.937676,0.000000,-0.712521,0.967683,0.255162,-2.344838,-0.696734
