I0,I1,I2,I3,I4,I5,I6,I7,AB_I0_filt_mm,AB_I1_filt_mm,AB_h_pred_mm,AB_q0,AB_q1,AB_z_meas_mm,AB_fused_h_mm,AB_fused_vz_mps,AB_valid,AB_hold_cnt,AB_predict_only,AB_hard_relock
104.849068,116.831818,110.840439,0.000000,0.000000,0.000000,0.000000,0.000000,104.849068,116.831856,112.143294,0.939215,0.960929,110.908929,111.921108,0.009434,1,0,0,0
111.838989,114.834679,113.336838,0.000000,0.000000,0.000000,0.000000,0.000000,106.846230,116.831818,112.015450,0.956923,0.959864,111.846683,111.985072,0.008928,1,0,0,0
100.854782,112.837532,106.846161,0.000000,0.000000,0.000000,0.000000,0.000000,104.849068,114.834679,112.074352,0.939789,0.976997,109.938792,111.689951,0.002521,1,0,0,0
104.849052,117.830368,111.339706,0.000000,0.000000,0.000000,0.000000,0.000000,104.849052,114.834679,111.715163,0.942782,0.974004,109.923191,111.392608,-0.002855,1,0,0,0
104.849045,118.828911,111.838974,0.000000,0.000000,0.000000,0.000000,0.000000,104.849045,117.830368,111.364062,0.945708,0.946114,111.341099,111.359928,-0.002924,1,0,0,0
111.838966,111.838966,111.838966,0.000000,0.000000,0.000000,0.000000,0.000000,104.849052,117.830368,111.330693,0.945986,0.945836,111.339194,111.332223,-0.002898,1,0,0,0
101.853371,117.830376,109.841873,0.000000,0.000000,0.000000,0.000000,0.000000,104.849045,117.830376,111.303243,0.946215,0.945607,111.337625,111.309432,-0.002795,1,0,0,0
108.843338,109.841896,109.342621,0.000000,0.000000,0.000000,0.000000,0.000000,108.843338,111.838966,111.281483,0.979682,0.995354,110.353037,111.114362,-0.005580,1,0,0,0
105.847649,114.834709,110.341179,0.000000,0.000000,0.000000,0.000000,0.000000,105.847649,114.834709,111.058560,0.956576,0.968532,110.369087,110.934455,-0.007649,1,0,0,0
107.844772,111.839027,109.841904,0.000000,0.000000,0.000000,0.000000,0.000000,107.844772,111.839027,110.857968,0.974890,0.991825,109.859096,110.678171,-0.010645,1,0,0,0
103.850525,116.831833,110.341179,0.000000,0.000000,0.000000,0.000000,0.000000,105.847649,114.834709,110.571719,0.960633,0.964475,110.350148,110.531836,-0.011310,1,0,0,0
105.847633,116.831818,111.339722,0.000000,0.000000,0.000000,0.000000,0.000000,105.847633,116.831818,110.418736,0.961907,0.946558,111.295552,110.576563,-0.008680,1,0,0,0
104.849045,118.828926,111.838989,0.000000,0.000000,0.000000,0.000000,0.000000,104.849045,116.831833,110.489768,0.952994,0.947149,110.822010,110.549571,-0.007683,1,0,0,0
110.840431,115.833244,113.336838,0.000000,0.000000,0.000000,0.000000,0.000000,105.847633,116.831818,110.472743,0.961457,0.947008,111.298143,110.621315,-0.005207,1,0,0,0
102.851974,116.831848,109.841911,0.000000,0.000000,0.000000,0.000000,0.000000,104.849045,116.831848,110.569249,0.952332,0.947812,110.826194,110.615499,-0.004436,1,0,0,0
106.846230,116.831856,111.839043,0.000000,0.000000,0.000000,0.000000,0.000000,106.846230,116.831848,110.571141,0.968959,0.947827,111.783996,110.789455,-0.000797,1,0,0,0
104.849083,111.839027,108.344055,0.000000,0.000000,0.000000,0.000000,0.000000,104.849083,116.831848,110.781483,0.950563,0.949580,110.837366,110.791542,-0.000630,1,0,0,0
107.844742,115.833237,111.838989,0.000000,0.000000,0.000000,0.000000,0.000000,106.846230,115.833237,110.785246,0.967175,0.957933,111.318163,110.881171,0.000969,1,0,0,0
110.840424,113.836113,112.338272,0.000000,0.000000,0.000000,0.000000,0.000000,107.844742,113.836113,110.890863,0.974616,0.975456,110.841719,110.882017,0.000822,1,0,0,0
106.846169,116.831795,111.838982,0.000000,0.000000,0.000000,0.000000,0.000000,107.844742,115.833237,110.890235,0.974621,0.958808,111.806322,111.055131,0.003570,1,0,0,0
109.841827,115.833206,112.837517,0.000000,0.000000,0.000000,0.000000,0.000000,109.841827,115.833206,111.090831,0.989592,0.960480,112.792796,111.397184,0.008676,1,0,0,0
107.844696,115.833191,111.838943,0.000000,0.000000,0.000000,0.000000,0.000000,107.844696,115.833206,111.483944,0.969673,0.963756,111.826728,111.545645,0.009704,1,0,0,0
108.843254,112.837509,110.840378,0.000000,0.000000,0.000000,0.000000,0.000000,108.843254,115.833191,111.642687,0.976671,0.965079,112.317358,111.764128,0.011728,1,0,0,0
108.843269,111.838959,110.341110,0.000000,0.000000,0.000000,0.000000,0.000000,108.843254,112.837509,111.881411,0.974682,0.992033,110.858000,111.697197,0.008658,1,0,0,0
107.844719,117.830345,112.837532,0.000000,0.000000,0.000000,0.000000,0.000000,108.843254,112.837509,111.783777,0.975496,0.991219,110.856348,111.616840,0.005876,1,0,0,0
105.847572,108.843254,107.345413,0.000000,0.000000,0.000000,0.000000,0.000000,107.844719,111.838959,111.675598,0.968076,0.998639,109.872874,111.351107,0.000468,1,0,0,0
103.850456,116.831772,110.341110,0.000000,0.000000,0.000000,0.000000,0.000000,105.847572,116.831772,111.355783,0.954098,0.954367,111.340445,111.353022,0.000422,1,0,0,0
105.847603,120.826035,113.336823,0.000000,0.000000,0.000000,0.000000,0.000000,105.847572,116.831772,111.357238,0.954086,0.954379,111.340515,111.354228,0.000371,1,0,0,0
104.849022,116.831764,110.840393,0.000000,0.000000,0.000000,0.000000,0.000000,104.849022,116.831772,111.357942,0.945759,0.954385,110.867595,111.269679,-0.001100,1,0,0,0
112.837494,115.833176,114.335335,0.000000,0.000000,0.000000,0.000000,0.000000,105.847603,116.831764,111.258683,0.954908,0.953558,111.335799,111.272564,-0.000868,1,0,0,0
102.851845,118.828835,110.840340,0.000000,0.000000,0.000000,0.000000,0.000000,104.849022,116.831764,111.263881,0.946543,0.953601,110.862648,111.191659,-0.002072,1,0,0,0
107.844643,112.837448,110.341049,0.000000,0.000000,0.000000,0.000000,0.000000,107.844643,115.833176,111.170939,0.972281,0.961148,111.815910,111.287034,-0.000137,1,0,0,0
109.841766,116.831696,113.336731,0.000000,0.000000,0.000000,0.000000,0.000000,107.844643,116.831696,111.285663,0.971325,0.953783,112.297224,111.467744,0.002898,1,0,0,0
106.846085,115.833138,111.339615,0.000000,0.000000,0.000000,0.000000,0.000000,107.844643,115.833138,111.496720,0.969566,0.963863,111.827109,111.556190,0.003889,1,0,0,0
109.841736,115.833107,112.837418,0.000000,0.000000,0.000000,0.000000,0.000000,109.841736,115.833138,111.595078,0.985389,0.964683,112.805628,111.812977,0.007520,1,0,0,0
108.843185,115.833107,112.338150,0.000000,0.000000,0.000000,0.000000,0.000000,108.843185,115.833107,111.888181,0.974625,0.967126,112.324648,111.966745,0.008830,1,0,0,0
103.850342,115.833076,109.841705,0.000000,0.000000,0.000000,0.000000,0.000000,108.843185,115.833107,112.055043,0.973235,0.968516,112.329653,112.104473,0.009654,1,0,0,0
105.847450,117.830177,111.838814,0.000000,0.000000,0.000000,0.000000,0.000000,105.847450,115.833107,112.201010,0.947054,0.969733,110.899352,111.966711,0.005749,1,0,0,0
103.850296,117.830147,110.840225,0.000000,0.000000,0.000000,0.000000,0.000000,103.850342,117.830147,112.024198,0.931885,0.951617,110.913474,111.824268,0.002417,1,0,0,0
108.843063,114.834419,111.838745,0.000000,0.000000,0.000000,0.000000,0.000000,105.847450,117.830147,111.848433,0.949992,0.950152,111.839305,111.846790,0.002389,1,0,0,0
107.844467,115.832954,111.838715,0.000000,0.000000,0.000000,0.000000,0.000000,107.844467,115.832954,111.870681,0.966448,0.966981,111.839811,111.865125,0.002297,1,0,0,0
102.851677,112.837280,107.844482,0.000000,0.000000,0.000000,0.000000,0.000000,107.844467,114.834419,111.888090,0.966303,0.975447,111.355902,111.792296,0.000700,1,0,0,0
105.847351,116.831512,111.339432,0.000000,0.000000,0.000000,0.000000,0.000000,105.847351,115.832954,111.799295,0.950400,0.966386,110.881792,111.634145,-0.002053,1,0,0,0
104.848793,111.838707,108.343750,0.000000,0.000000,0.000000,0.000000,0.000000,104.848793,112.837280,111.613619,0.943626,0.989803,108.938432,111.132085,-0.010078,1,0,0,0
106.845909,116.831512,111.838715,0.000000,0.000000,0.000000,0.000000,0.000000,105.847351,116.831512,111.031304,0.956800,0.951665,111.324653,111.084107,-0.009198,1,0,0,0
107.844513,116.831558,112.338036,0.000000,0.000000,0.000000,0.000000,0.000000,106.845909,116.831512,110.992126,0.965448,0.951338,111.801958,111.137896,-0.006769,1,0,0,0
110.840256,119.827309,115.333786,0.000000,0.000000,0.000000,0.000000,0.000000,107.844513,116.831558,111.070210,0.973119,0.951989,112.288714,111.289541,-0.003113,1,0,0,0
104.848930,113.835983,109.342453,0.000000,0.000000,0.000000,0.000000,0.000000,107.844513,116.831558,111.258410,0.971551,0.953557,112.296035,111.445183,-0.000000,1,0,0,0
104.848938,117.830238,111.339584,0.000000,0.000000,0.000000,0.000000,0.000000,104.848938,117.830238,111.445181,0.945031,0.946791,111.345626,111.427261,-0.000299,1,0,0,0
104.848946,109.841743,107.345345,0.000000,0.000000,0.000000,0.000000,0.000000,104.848938,113.835983,111.424272,0.945206,0.979902,109.423449,111.064124,-0.006301,1,0,0,0
108.843163,112.837418,110.840286,0.000000,0.000000,0.000000,0.000000,0.000000,104.848946,112.837418,111.001111,0.948732,0.984697,108.917482,110.626058,-0.012552,1,0,0,0
106.846008,112.837372,109.841690,0.000000,0.000000,0.000000,0.000000,0.000000,106.846008,112.837372,110.500535,0.969546,0.980526,109.858559,110.384980,-0.014478,1,0,0,0
108.843086,113.835892,111.339493,0.000000,0.000000,0.000000,0.000000,0.000000,108.843086,112.837418,110.240198,0.988357,0.978357,110.830096,110.346380,-0.012708,1,0,0,0
105.847382,115.832985,110.840179,0.000000,0.000000,0.000000,0.000000,0.000000,106.846008,113.835892,110.219295,0.971889,0.969862,110.337301,110.240536,-0.012354,1,0,0,0
105.847374,119.827209,112.837296,0.000000,0.000000,0.000000,0.000000,0.000000,105.847382,115.832985,110.116992,0.964420,0.952367,110.808788,110.241515,-0.010279,1,0,0,0
103.850258,113.835869,108.843063,0.000000,0.000000,0.000000,0.000000,0.000000,105.847374,115.832985,110.138725,0.964239,0.952548,110.809727,110.259505,-0.008266,1,0,0,0
105.847389,119.827232,112.837311,0.000000,0.000000,0.000000,0.000000,0.000000,105.847374,119.827209,110.176845,0.963921,0.919580,112.672737,110.626105,-0.000778,1,0,0,0
108.843079,114.834442,111.838760,0.000000,0.000000,0.000000,0.000000,0.000000,105.847389,114.834442,110.618322,0.960242,0.964866,110.351707,110.570331,-0.001578,1,0,0,0
104.848801,112.837288,108.843048,0.000000,0.000000,0.000000,0.000000,0.000000,105.847389,114.834442,110.554549,0.960774,0.964334,110.349226,110.517591,-0.002194,1,0,0,0
105.847321,114.834358,110.340836,0.000000,0.000000,0.000000,0.000000,0.000000,105.847321,114.834358,110.495649,0.961264,0.963844,110.346862,110.468868,-0.002641,1,0,0,0
109.841553,113.835785,111.838669,0.000000,0.000000,0.000000,0.000000,0.000000,105.847321,113.835785,110.442462,0.961707,0.971722,109.862243,110.338023,-0.004381,1,0,0,0
106.845879,112.837234,109.841553,0.000000,0.000000,0.000000,0.000000,0.000000,106.845879,113.835785,110.294211,0.971264,0.970487,110.339433,110.302351,-0.004246,1,0,0,0
107.844444,113.835793,110.840118,0.000000,0.000000,0.000000,0.000000,0.000000,107.844444,113.835785,110.259896,0.979871,0.970201,110.825259,110.361661,-0.002549,1,0,0,0
106.845848,114.834320,110.840088,0.000000,0.000000,0.000000,0.000000,0.000000,106.845879,113.835793,110.336167,0.970914,0.970836,110.340696,110.336982,-0.002536,1,0,0,0
108.842934,110.840050,109.841492,0.000000,0.000000,0.000000,0.000000,0.000000,107.844444,113.835793,110.311624,0.979440,0.970632,110.826587,110.404317,-0.000991,1,0,0,0
107.844337,119.827049,113.835693,0.000000,0.000000,0.000000,0.000000,0.000000,107.844337,114.834320,110.394407,0.978749,0.963001,111.310982,110.559391,0.001759,1,0,0,0
105.847214,115.832794,110.840004,0.000000,0.000000,0.000000,0.000000,0.000000,107.844337,115.832794,110.576979,0.977228,0.956202,111.795127,110.796245,0.005413,1,0,0,0
106.845764,118.828468,112.837112,0.000000,0.000000,0.000000,0.000000,0.000000,106.845764,118.828468,110.850378,0.966628,0.933516,112.732709,111.189197,0.011060,1,0,0,0
104.848640,114.834221,109.841431,0.000000,0.000000,0.000000,0.000000,0.000000,105.847214,115.832794,111.299799,0.954562,0.962225,110.859965,111.220629,0.009741,1,0,0,0
106.845795,113.835701,110.340744,0.000000,0.000000,0.000000,0.000000,0.000000,106.845764,114.834221,111.318036,0.962731,0.970698,110.856452,111.234951,0.008356,1,0,0,0
105.847198,117.829895,111.838547,0.000000,0.000000,0.000000,0.000000,0.000000,105.847198,114.834221,111.318511,0.954406,0.970702,110.378749,111.149354,0.005537,1,0,0,0
104.848602,117.829865,111.339233,0.000000,0.000000,0.000000,0.000000,0.000000,105.847198,117.829865,111.204720,0.955354,0.944790,111.805224,111.312811,0.007338,1,0,0,0
104.848595,119.826973,112.337784,0.000000,0.000000,0.000000,0.000000,0.000000,104.848602,117.829895,111.386193,0.945520,0.946302,111.341933,111.378226,0.007205,1,0,0,0
109.841415,118.828438,114.334930,0.000000,0.000000,0.000000,0.000000,0.000000,104.848602,118.828438,111.450280,0.944986,0.938515,111.814507,111.515841,0.008298,1,0,0,0
107.844315,120.825577,114.334946,0.000000,0.000000,0.000000,0.000000,0.000000,107.844315,119.826973,111.598821,0.968712,0.931432,113.718096,111.980291,0.014656,1,0,0,0
108.842842,116.831306,112.837074,0.000000,0.000000,0.000000,0.000000,0.000000,108.842842,118.828438,112.126850,0.972633,0.944153,113.761456,112.421079,0.019560,1,0,0,0
105.847206,116.831345,111.339279,0.000000,0.000000,0.000000,0.000000,0.000000,107.844315,116.831345,112.616676,0.960230,0.964878,112.348678,112.568437,0.018756,1,0,0,0
107.844360,115.832825,111.838593,0.000000,0.000000,0.000000,0.000000,0.000000,107.844360,116.831306,112.755994,0.959070,0.966039,112.354100,112.683653,0.017550,1,0,0,0
107.844345,112.837135,110.340744,0.000000,0.000000,0.000000,0.000000,0.000000,107.844345,115.832825,112.859153,0.958210,0.975219,111.873725,112.681776,0.014594,1,0,0,0
108.842918,110.840034,109.841476,0.000000,0.000000,0.000000,0.000000,0.000000,107.844360,112.837135,112.827714,0.958472,0.999921,110.393584,112.389570,0.007291,1,0,0,0
108.842926,117.829964,113.336441,0.000000,0.000000,0.000000,0.000000,0.000000,108.842918,112.837135,112.462484,0.969837,0.996878,110.867485,112.175384,0.002506,1,0,0,0
109.841484,114.834282,112.337883,0.000000,0.000000,0.000000,0.000000,0.000000,108.842926,114.834282,112.200448,0.972021,0.978051,111.847868,112.136984,0.001449,1,0,0,0
108.842934,119.827087,114.335007,0.000000,0.000000,0.000000,0.000000,0.000000,108.842934,117.829964,112.151470,0.972429,0.952679,113.290350,112.356468,0.004865,1,0,0,0
106.845787,108.842903,107.844345,0.000000,0.000000,0.000000,0.000000,0.000000,108.842934,114.834282,112.405121,0.970315,0.979757,111.853112,112.305760,0.003209,1,0,0,0
108.842934,115.832848,112.337891,0.000000,0.000000,0.000000,0.000000,0.000000,108.842934,115.832848,112.337852,0.970876,0.970875,112.337890,112.337859,0.003209,1,0,0,0
105.847260,115.832855,110.840057,0.000000,0.000000,0.000000,0.000000,0.000000,106.845787,115.832848,112.369953,0.953965,0.971143,111.379412,112.191655,0.000238,1,0,0,0
110.840050,115.832848,113.336449,0.000000,0.000000,0.000000,0.000000,0.000000,108.842934,115.832848,112.194033,0.972074,0.969677,112.333575,112.219150,0.000656,1,0,0,0
106.845802,116.831398,111.838600,0.000000,0.000000,0.000000,0.000000,0.000000,106.845802,115.832855,112.225714,0.955167,0.969940,111.373811,112.072372,-0.001899,1,0,0,0
106.845764,111.838554,109.342163,0.000000,0.000000,0.000000,0.000000,0.000000,106.845802,115.832848,112.053378,0.956604,0.968504,111.367104,111.929849,-0.003958,1,0,0,0
106.845688,112.837036,109.841362,0.000000,0.000000,0.000000,0.000000,0.000000,106.845764,112.837036,111.890267,0.957962,0.992110,109.893857,111.530913,-0.009947,1,0,0,0
105.847076,115.832642,110.839859,0.000000,0.000000,0.000000,0.000000,0.000000,106.845688,112.837036,111.431439,0.961785,0.988287,109.882073,111.152553,-0.014595,1,0,0,0
109.841232,117.829681,113.835457,0.000000,0.000000,0.000000,0.000000,0.000000,106.845688,115.832642,111.006598,0.965326,0.959783,111.326227,111.064132,-0.013637,1,0,0,0
106.845566,113.835464,110.340515,0.000000,0.000000,0.000000,0.000000,0.000000,106.845566,115.832642,110.927766,0.965982,0.959126,111.323102,110.998926,-0.012451,1,0,0,0
106.845589,115.832603,111.339096,0.000000,0.000000,0.000000,0.000000,0.000000,106.845589,115.832603,110.874420,0.966426,0.958682,111.321019,110.954808,-0.011111,1,0,0,0
107.844147,115.832603,111.838379,0.000000,0.000000,0.000000,0.000000,0.000000,106.845589,115.832603,110.843700,0.966682,0.958426,111.319824,110.929402,-0.009682,1,0,0,0
108.842751,110.839867,109.841309,0.000000,0.000000,0.000000,0.000000,0.000000,107.844147,115.832603,110.832578,0.975096,0.958333,111.803744,111.007388,-0.006769,1,0,0,0
104.848595,119.826958,112.337776,0.000000,0.000000,0.000000,0.000000,0.000000,107.844147,115.832603,110.939698,0.974204,0.959226,111.807432,111.095891,-0.004166,1,0,0,0
111.838562,111.838562,111.838562,0.000000,0.000000,0.000000,0.000000,0.000000,108.842751,111.838562,111.054233,0.981571,0.993464,110.349676,110.927413,-0.006279,1,0,0,0
106.845772,114.834244,110.840012,0.000000,0.000000,0.000000,0.000000,0.000000,106.845772,114.834244,110.864619,0.966510,0.966920,110.840855,110.860342,-0.006351,1,0,0,0
106.845787,119.827049,113.336418,0.000000,0.000000,0.000000,0.000000,0.000000,106.845787,114.834244,110.796835,0.967075,0.966355,110.838529,110.804340,-0.006226,1,0,0,0
104.848671,119.827057,112.337860,0.000000,0.000000,0.000000,0.000000,0.000000,106.845772,119.827049,110.742084,0.967531,0.924292,113.188063,111.182360,0.001112,1,0,0,0
105.847229,112.837143,109.342186,0.000000,0.000000,0.000000,0.000000,0.000000,105.847229,119.827049,111.193483,0.955448,0.928054,112.735475,111.471042,0.005738,1,0,0,0
109.841507,115.832870,112.837189,0.000000,0.000000,0.000000,0.000000,0.000000,105.847229,115.832870,111.528425,0.952657,0.964130,110.869934,111.409896,0.003763,1,0,0,0
108.842949,114.834297,111.838623,0.000000,0.000000,0.000000,0.000000,0.000000,108.842949,114.834297,111.447525,0.978295,0.971777,111.828610,111.516120,0.004906,1,0,0,0
105.847252,115.832832,110.840042,0.000000,0.000000,0.000000,0.000000,0.000000,108.842949,115.832832,111.565181,0.977315,0.964436,112.314711,111.700096,0.007155,1,0,0,0
106.845787,114.834251,110.840019,0.000000,0.000000,0.000000,0.000000,0.000000,106.845787,114.834297,111.771643,0.958951,0.974478,110.872118,111.609729,0.004456,1,0,0,0
106.845764,119.827026,113.336395,0.000000,0.000000,0.000000,0.000000,0.000000,106.845764,115.832832,111.654290,0.959929,0.965179,111.351552,111.599797,0.003548,1,0,0,0
107.844299,115.832771,111.838531,0.000000,0.000000,0.000000,0.000000,0.000000,106.845787,115.832771,111.635276,0.960088,0.965021,111.350794,111.584069,0.002694,1,0,0,0
112.837074,116.831306,114.834190,0.000000,0.000000,0.000000,0.000000,0.000000,107.844299,116.831306,111.611014,0.968611,0.956498,112.309529,111.736746,0.004790,1,0,0,0
103.850044,111.838509,107.844276,0.000000,0.000000,0.000000,0.000000,0.000000,107.844299,115.832771,111.784646,0.967164,0.966266,111.836680,111.794012,0.004946,1,0,0,0
111.838516,115.832756,113.835632,0.000000,0.000000,0.000000,0.000000,0.000000,111.838516,115.832756,111.843473,0.999959,0.966756,113.801920,112.195994,0.010821,1,0,0,0
109.841415,114.834206,112.337814,0.000000,0.000000,0.000000,0.000000,0.000000,109.841415,114.834206,112.304208,0.979477,0.978917,112.337097,112.310128,0.010920,1,0,0,0
105.847206,117.829895,111.838547,0.000000,0.000000,0.000000,0.000000,0.000000,109.841415,115.832756,112.419329,0.978517,0.971555,112.826390,112.492600,0.012141,1,0,0,0
107.844315,112.837097,110.340706,0.000000,0.000000,0.000000,0.000000,0.000000,107.844315,114.834206,112.614013,0.960253,0.981498,111.377501,112.391440,0.008432,1,0,0,0
106.845718,116.831291,111.838501,0.000000,0.000000,0.000000,0.000000,0.000000,106.845718,116.831291,112.475758,0.953083,0.963704,111.866169,112.366032,0.006603,1,0,0,0
107.844254,111.838486,109.841370,0.000000,0.000000,0.000000,0.000000,0.000000,107.844254,112.837097,112.432062,0.961768,0.996625,110.385108,112.063610,0.000462,1,0,0,0
104.848557,119.826927,112.337738,0.000000,0.000000,0.000000,0.000000,0.000000,106.845718,116.831291,112.068231,0.956479,0.960308,111.848478,112.028676,-0.000197,1,0,0,0
112.837006,114.834122,113.835564,0.000000,0.000000,0.000000,0.000000,0.000000,107.844254,114.834122,112.026704,0.965146,0.976605,111.359812,111.906664,-0.002198,1,0,0,0
104.848518,112.836983,108.842751,0.000000,0.000000,0.000000,0.000000,0.000000,104.848557,114.834122,111.884685,0.941366,0.975421,109.930047,111.532850,-0.008062,1,0,0,0
101.852814,117.829727,109.841270,0.000000,0.000000,0.000000,0.000000,0.000000,104.848518,114.834122,111.452233,0.944969,0.971818,109.911254,111.174857,-0.012685,1,0,0,0
105.847031,118.828278,112.337654,0.000000,0.000000,0.000000,0.000000,0.000000,104.848518,117.829727,111.048010,0.948338,0.943486,111.322476,111.097414,-0.011861,1,0,0,0
107.844131,114.834038,111.339081,0.000000,0.000000,0.000000,0.000000,0.000000,105.847031,117.829727,110.978801,0.957235,0.942909,111.793207,111.125394,-0.009418,1,0,0,0
106.845558,113.835457,110.340508,0.000000,0.000000,0.000000,0.000000,0.000000,106.845558,114.834038,111.031214,0.965120,0.968310,110.846389,110.997945,-0.009973,1,0,0,0
107.844154,112.836937,110.340546,0.000000,0.000000,0.000000,0.000000,0.000000,107.844131,113.835457,110.898220,0.974549,0.975523,110.841290,110.887973,-0.010143,1,0,0,0
104.848495,116.831184,110.839844,0.000000,0.000000,0.000000,0.000000,0.000000,106.845558,113.835457,110.786539,0.967158,0.974592,110.353888,110.708662,-0.011441,1,0,0,0
