I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
0.000000,51.000000,-6.298652,-98.589493,3.136906,2.366875,-0.236688,-0.327079,0.000000,-1.803767,0.032220,1.061000
1.000000,54.000000,9.595611,25.176079,-3.866128,-2.931178,0.293118,-0.325907,0.000000,-1.272789,0.003776,1.054000
0.000000,60.000000,-1.809190,53.414822,-1.095142,-1.370547,0.137055,-0.325359,0.000000,-1.428304,0.087999,1.057000
-1.000000,48.000000,-12.661818,23.047184,5.415164,4.397307,-0.439731,-0.327118,0.000000,-2.006848,0.151726,1.060000
0.000000,55.000000,-3.739791,-44.475357,4.513303,4.495903,-0.449590,-0.328916,0.000000,-2.018507,0.153087,1.062000
0.000000,52.000000,0.274029,-70.948997,2.820427,3.071749,-0.307175,-0.330145,0.000000,-1.877320,0.022721,1.064000
-2.000000,55.000000,-18.050653,-190.795593,12.469156,11.059546,-1.105955,-0.334569,0.000000,-2.680523,-0.109548,1.059000
0.000000,57.000000,6.269441,-116.010353,3.555157,4.680815,-0.468081,-0.336441,0.000000,-2.044522,-0.374909,1.062000
-1.000000,57.000000,-1.338013,-169.068359,4.700097,4.697205,-0.469720,-0.338320,0.000000,-2.048040,-0.622716,1.061000
-3.000000,58.000000,-21.940130,-79.638863,14.115056,12.702378,-1.270238,-0.343401,0.000000,-2.853639,-0.879494,1.058000
-1.000000,54.000000,7.037336,166.403183,1.168489,2.898573,-0.289857,-0.344560,0.000000,-1.874417,-1.013222,1.061000
-1.000000,58.000000,2.744562,167.440765,-1.597402,-0.923006,0.092301,-0.344191,0.000000,-1.491890,-0.882611,1.054000
-2.000000,49.000000,-12.776078,111.109917,4.815437,3.954671,-0.395467,-0.345773,0.000000,-1.981240,-0.798726,1.058000
-2.000000,62.000000,-22.811954,217.653015,11.206783,10.118967,-1.011897,-0.349820,0.000000,-2.601717,-0.535984,1.055000
0.000000,58.000000,-3.095965,160.819260,4.999274,5.767228,-0.576723,-0.352127,0.000000,-2.168850,-0.362028,1.049000
0.000000,56.000000,-3.844543,51.665215,4.289233,4.510932,-0.451093,-0.353932,0.000000,-2.045025,-0.248847,1.053000
-1.000000,56.000000,-13.949492,-79.667931,10.026892,9.199498,-0.919950,-0.357611,0.000000,-2.517561,-0.212693,1.049000
-1.000000,54.000000,-4.947723,-203.480804,9.108418,9.122081,-0.912208,-0.361260,0.000000,-2.513468,-0.574132,1.051000
-2.000000,53.000000,-6.964539,-107.435577,9.117665,9.118328,-0.911833,-0.364908,0.000000,-2.516740,-0.870168,1.051000
-2.000000,58.000000,-6.225849,67.197525,7.000113,7.317845,-0.731785,-0.367835,0.000000,-2.339619,-1.010323,1.047000
-5.000000,60.000000,-37.388897,42.191242,21.931459,19.739418,-1.973942,-0.375731,0.000000,-3.589672,-1.071655,1.048000
-2.000000,59.000000,-15.269773,15.660017,17.347996,17.706709,-1.770671,-0.382813,0.000000,-3.393484,-1.018636,1.053000
-1.000000,58.000000,-8.330461,-16.948650,13.188070,13.865866,-1.386587,-0.388360,0.000000,-3.014946,-1.076223,1.051000
-1.000000,59.000000,-6.647196,-62.554100,10.882071,11.329640,-1.132964,-0.392891,0.000000,-2.765855,-1.156413,1.053000
0.000000,60.000000,8.865963,-41.571918,1.647557,3.099870,-0.309987,-0.394131,0.000000,-1.944118,-1.340051,1.062000
0.000000,65.000000,9.495100,-60.621685,-2.591398,-1.737708,0.173771,-0.393436,0.000000,-1.459666,-1.496787,1.058000
-5.000000,61.000000,-42.141575,-46.436378,20.666296,17.305695,-1.730569,-0.400359,0.000000,-3.370928,-1.621771,1.057000
-5.000000,65.000000,-48.183887,9.308081,32.651711,30.349808,-3.034981,-0.412498,0.000000,-4.687479,-1.601366,1.064000
0.000000,63.000000,-5.197452,-59.741371,18.371044,20.167858,-2.016786,-0.420566,0.000000,-3.677351,-1.479631,1.064000
1.000000,64.000000,2.032411,17.667063,8.891052,10.582573,-1.058257,-0.424799,0.000000,-2.723056,-1.445275,1.069000
-1.000000,63.000000,-12.356674,-30.815907,11.777782,11.598501,-1.159850,-0.429438,0.000000,-2.829288,-1.523438,1.067000
-1.000000,69.000000,-1.584183,-23.487041,6.826213,7.542056,-0.754206,-0.432455,0.000000,-2.426661,-1.699595,1.064000
-1.000000,63.000000,-3.106360,257.460052,2.749608,3.468475,-0.346848,-0.433842,0.000000,-2.020690,-1.645015,1.058000
-1.000000,63.000000,-6.318320,67.441467,4.218983,4.106407,-0.410641,-0.435485,0.000000,-2.086125,-1.618783,1.055000
-2.000000,65.000000,-17.941010,-127.471802,12.298426,11.069623,-1.106962,-0.439913,0.000000,-2.786875,-1.731952,1.058000
0.000000,69.000000,3.773229,69.955864,2.948638,4.166786,-0.416679,-0.441579,0.000000,-2.098258,-1.778897,1.061000
0.000000,65.000000,4.809331,71.301933,-1.034292,-0.254130,0.025413,-0.441478,0.000000,-1.656065,-1.785644,1.067000
0.000000,69.000000,1.558630,66.018547,-1.566566,-1.369700,0.136970,-0.440930,0.000000,-1.543960,-1.686443,1.060000
0.000000,61.000000,-5.514950,-177.568527,3.848310,3.065609,-0.306561,-0.442156,0.000000,-1.988717,-1.691138,1.062000
0.000000,61.000000,-8.407668,-154.874496,7.285383,6.652417,-0.665242,-0.444817,0.000000,-2.350059,-1.786209,1.062000
-1.000000,64.000000,-18.453207,-82.029358,13.373106,12.365003,-1.236500,-0.449763,0.000000,-2.926263,-1.803329,1.066000
-1.000000,68.000000,-15.628510,-12.185819,14.118614,13.855573,-1.385557,-0.455305,0.000000,-3.080863,-1.846309,1.067000
0.000000,71.000000,-2.435815,32.849937,7.817194,8.722951,-0.872295,-0.458794,0.000000,-2.571090,-1.770192,1.064000
1.000000,73.000000,8.799224,15.489944,-0.193036,1.144362,-0.114436,-0.459252,0.000000,-1.813688,-1.773441,1.066000
0.000000,68.000000,2.903600,41.705402,-1.296673,-0.930518,0.093052,-0.458880,0.000000,-1.605828,-1.814791,1.063000
