flight,variant,kp,ki,min_g,max_g,band_g,ref,axis,rms_diff_deg,p95_abs_diff_deg,mean_diff_deg,final_diff_deg,acc_used_pct,acc_weight_mean
2,mahony_kp0.50_ki0.02_band0.50,0.5,0.02,0.3,3,0.5,madgwick_imu,pitch,1.09601,2.11867,-0.0518604,0.262109,82.3059,0.598459
2,mahony_kp0.60_ki0.02_band0.50,0.6,0.02,0.3,3,0.5,quat_ekf,roll,1.99944,4.10043,-0.421391,0.769555,82.3059,0.598459
2,mahony_kp0.60_ki0.02_band0.50,0.6,0.02,0.3,3,0.5,quat_ekf,pitch,2.59412,5.41777,-1.74989,-1.80677,82.3059,0.598459
2,mahony_kp0.60_ki0.02_band0.50,0.6,0.02,0.3,3,0.5,madgwick_imu,roll,1.21576,1.91181,-0.122325,0.465179,82.3059,0.598459
2,mahony_kp0.60_ki0.02_band0.50,0.6,0.02,0.3,3,0.5,madgwick_imu,pitch,1.03693,2.02966,0.00486223,0.148124,82.3059,0.598459
2,mahony_kp0.80_ki0.02_band0.50,0.8,0.02,0.3,3,0.5,quat_ekf,roll,1.99608,4.15378,-0.443039,0.519338,82.3059,0.598459
2,mahony_kp0.80_ki0.02_band0.50,0.8,0.02,0.3,3,0.5,quat_ekf,pitch,2.57275,5.46749,-1.67853,-1.93928,82.3059,0.598459
2,mahony_kp0.80_ki0.02_band0.50,0.8,0.02,0.3,3,0.5,madgwick_imu,roll,1.19437,1.87792,-0.143973,0.214963,82.3059,0.598459
2,mahony_kp0.80_ki0.02_band0.50,0.8,0.02,0.3,3,0.5,madgwick_imu,pitch,1.00951,2.01176,0.0762194,0.0156212,82.3059,0.598459
2,mahony_kp1.00_ki0.02_band0.50,1,0.02,0.3,3,0.5,quat_ekf,roll,2.04515,4.30078,-0.465023,0.406167,82.3059,0.598459
2,mahony_kp1.00_ki0.02_band0.50,1,0.02,0.3,3,0.5,quat_ekf,pitch,2.61516,5.43142,-1.6378,-1.99924,82.3059,0.598459
2,mahony_kp1.00_ki0.02_band0.50,1,0.02,0.3,3,0.5,madgwick_imu,roll,1.23952,2.0181,-0.165957,0.101792,82.3059,0.598459
2,mahony_kp1.00_ki0.02_band0.50,1,0.02,0.3,3,0.5,madgwick_imu,pitch,1.07969,2.25409,0.116958,-0.0443408,82.3059,0.598459
2,mahony_kp0.40_ki0.02_band0.70,0.4,0.02,0.3,3,0.7,quat_ekf,roll,2.07281,4.15395,-0.457925,1.29379,82.4222,0.630902
2,mahony_kp0.40_ki0.02_band0.70,0.4,0.02,0.3,3,0.7,quat_ekf,pitch,2.62414,5.38079,-1.7975,-1.52623,82.4222,0.630902
2,mahony_kp0.40_ki0.02_band0.70,0.4,0.02,0.3,3,0.7,madgwick_imu,roll,1.30847,2.13051,-0.158859,0.989414,82.4222,0.630902
2,mahony_kp0.40_ki0.02_band0.70,0.4,0.02,0.3,3,0.7,madgwick_imu,pitch,1.15736,2.21961,-0.0427451,0.428674,82.4222,0.630902
2,mahony_kp0.50_ki0.02_band0.70,0.5,0.02,0.3,3,0.7,quat_ekf,roll,2.03116,4.13927,-0.466411,0.981229,82.4222,0.630902
2,mahony_kp0.50_ki0.02_band0.70,0.5,0.02,0.3,3,0.7,quat_ekf,pitch,2.54667,5.26772,-1.72259,-1.6903,82.4222,0.630902
2,mahony_kp0.50_ki0.02_band0.70,0.5,0.02,0.3,3,0.7,madgwick_imu,roll,1.24711,1.96441,-0.167345,0.676853,82.4222,0.630902
2,mahony_kp0.50_ki0.02_band0.70,0.5,0.02,0.3,3,0.7,madgwick_imu,pitch,1.07522,2.08093,0.0321683,0.264598,82.4222,0.630902
2,mahony_kp0.60_ki0.02_band0.70,0.6,0.02,0.3,3,0.7,quat_ekf,roll,2.01032,4.15081,-0.477576,0.764135,82.4222,0.630902
2,mahony_kp0.60_ki0.02_band0.70,0.6,0.02,0.3,3,0.7,quat_ekf,pitch,2.50601,5.22692,-1.67076,-1.80558,82.4222,0.630902
2,mahony_kp0.60_ki0.02_band0.70,0.6,0.02,0.3,3,0.7,madgwick_imu,roll,1.21204,1.91607,-0.17851,0.45976,82.4222,0.630902
2,mahony_kp0.60_ki0.02_band0.70,0.6,0.02,0.3,3,0.7,madgwick_imu,pitch,1.03007,1.97559,0.0839944,0.149319,82.4222,0.630902
2,mahony_kp0.80_ki0.02_band0.70,0.8,0.02,0.3,3,0.7,quat_ekf,roll,2.02345,4.23444,-0.50231,0.516141,82.4222,0.630902
2,mahony_kp0.80_ki0.02_band0.70,0.8,0.02,0.3,3,0.7,quat_ekf,pitch,2.50071,5.22989,-1.60582,-1.93895,82.4222,0.630902
2,mahony_kp0.80_ki0.02_band0.70,0.8,0.02,0.3,3,0.7,madgwick_imu,roll,1.21179,1.9268,-0.203244,0.211766,82.4222,0.630902
2,mahony_kp0.80_ki0.02_band0.70,0.8,0.02,0.3,3,0.7,madgwick_imu,pitch,1.03816,2.09886,0.148936,0.0159526,82.4222,0.630902
2,mahony_kp1.00_ki0.02_band0.70,1,0.02,0.3,3,0.7,quat_ekf,roll,2.09277,4.39295,-0.526908,0.404499,82.4222,0.630902
2,mahony_kp1.00_ki0.02_band0.70,1,0.02,0.3,3,0.7,quat_ekf,pitch,2.56289,5.20473,-1.56891,-1.99914,82.4222,0.630902
2,mahony_kp1.00_ki0.02_band0.70,1,0.02,0.3,3,0.7,madgwick_imu,roll,1.28243,2.21109,-0.227842,0.100124,82.4222,0.630902
2,mahony_kp1.00_ki0.02_band0.70,1,0.02,0.3,3,0.7,madgwick_imu,pitch,1.146,2.67921,0.185846,-0.0442365,82.4222,0.630902
2,bf_gate_kp0.25_ki0.00_band0.10,0.25,0,0.9,1.1,0.1,quat_ekf,roll,2.19741,4.42421,0.0667514,1.98469,56.223,0.307301
2,bf_gate_kp0.25_ki0.00_band0.10,0.25,0,0.9,1.1,0.1,quat_ekf,pitch,5.32208,9.98891,-4.38819,-3.20389,56.223,0.307301
2,bf_gate_kp0.25_ki0.00_band0.10,0.25,0,0.9,1.1,0.1,madgwick_imu,roll,1.70535,3.07912,0.365817,1.68031,56.223,0.307301
2,bf_gate_kp0.25_ki0.00_band0.10,0.25,0,0.9,1.1,0.1,madgwick_imu,pitch,3.51037,6.92266,-2.63343,-1.24899,56.223,0.307301
2,madgwick_vs_ekf,0,0,0,0,0,quat_ekf,roll,2.19485,4.21857,-0.299066,0.304375,99.9809,0.997302
2,madgwick_vs_ekf,0,0,0,0,0,quat_ekf,pitch,2.71418,5.31551,-1.75475,-1.9549,99.9809,0.997302
3,mahony_kp0.20_ki0.00_band0.35,0.2,0,0.3,3,0.35,quat_ekf,roll,2.74854,6.02036,1.10673,-0.22081,75.2041,0.490265
3,mahony_kp0.20_ki0.00_band0.35,0.2,0,0.3,3,0.35,quat_ekf,pitch,4.34182,8.40232,-3.59783,-0.349443,75.2041,0.490265
3,mahony_kp0.20_ki0.00_band0.35,0.2,0,0.3,3,0.35,madgwick_imu,roll,1.75578,3.47251,0.691456,-0.735931,75.2041,0.490265
3,mahony_kp0.20_ki0.00_band0.35,0.2,0,0.3,3,0.35,madgwick_imu,pitch,2.30356,4.57855,-1.57074,-1.0123,75.2041,0.490265
3,mahony_kp0.20_ki0.01_band0.35,0.2,0.01,0.3,3,0.35,quat_ekf,roll,2.70646,5.96012,1.01489,-0.201406,75.2041,0.490265
3,mahony_kp0.20_ki0.01_band0.35,0.2,0.01,0.3,3,0.35,quat_ekf,pitch,4.07736,8.03823,-3.31813,-0.102373,75.2041,0.490265
3,mahony_kp0.20_ki0.01_band0.35,0.2,0.01,0.3,3,0.35,madgwick_imu,roll,1.71368,3.37959,0.599619,-0.716528,75.2041,0.490265
3,mahony_kp0.20_ki0.01_band0.35,0.2,0.01,0.3,3,0.35,madgwick_imu,pitch,2.09677,4.19669,-1.29104,-0.765235,75.2041,0.490265
3,mahony_kp0.20_ki0.02_band0.35,0.2,0.02,0.3,3,0.35,quat_ekf,roll,2.67178,5.92258,0.933352,-0.168528,75.2041,0.490265
3,mahony_kp0.20_ki0.02_band0.35,0.2,0.02,0.3,3,0.35,quat_ekf,pitch,3.8419,7.69672,-3.06449,0.107541,75.2041,0.490265
3,mahony_kp0.20_ki0.02_band0.35,0.2,0.02,0.3,3,0.35,madgwick_imu,roll,1.68042,3.28326,0.518081,-0.68365,75.2041,0.490265
3,mahony_kp0.20_ki0.02_band0.35,0.2,0.02,0.3,3,0.35,madgwick_imu,pitch,1.93027,3.86346,-1.0374,-0.55532,75.2041,0.490265
3,mahony_kp0.20_ki0.05_band0.35,0.2,0.05,0.3,3,0.35,quat_ekf,roll,2.60157,5.76421,0.743985,-0.00991902,75.2041,0.490265
3,mahony_kp0.20_ki0.05_band0.35,0.2,0.05,0.3,3,0.35,quat_ekf,pitch,3.29018,6.8478,-2.44541,0.557107,75.2041,0.490265
3,mahony_kp0.20_ki0.05_band0.35,0.2,0.05,0.3,3,0.35,madgwick_imu,roll,1.6193,3.07976,0.328714,-0.525041,75.2041,0.490265
3,mahony_kp0.20_ki0.05_band0.35,0.2,0.05,0.3,3,0.35,madgwick_imu,pitch,1.64525,3.23627,-0.418322,-0.105754,75.2041,0.490265
3,mahony_kp0.25_ki0.00_band0.35,0.25,0,0.3,3,0.35,quat_ekf,roll,2.70134,6.03178,1.00988,-0.0346705,75.2041,0.490265
3,mahony_kp0.25_ki0.00_band0.35,0.25,0,0.3,3,0.35,quat_ekf,pitch,3.97413,7.90777,-3.20849,-0.104022,75.2041,0.490265
3,mahony_kp0.25_ki0.00_band0.35,0.25,0,0.3,3,0.35,madgwick_imu,roll,1.66262,3.26334,0.594608,-0.549792,75.2041,0.490265
3,mahony_kp0.25_ki0.00_band0.35,0.25,0,0.3,3,0.35,madgwick_imu,pitch,1.9361,3.89867,-1.1814,-0.766884,75.2041,0.490265
3,mahony_kp0.25_ki0.01_band0.35,0.25,0.01,0.3,3,0.35,quat_ekf,roll,2.67104,5.96632,0.942306,-0.00949782,75.2041,0.490265
3,mahony_kp0.25_ki0.01_band0.35,0.25,0.01,0.3,3,0.35,quat_ekf,pitch,3.77759,7.62777,-2.99989,0.0798647,75.2041,0.490265
3,mahony_kp0.25_ki0.01_band0.35,0.25,0.01,0.3,3,0.35,madgwick_imu,roll,1.63217,3.19292,0.527035,-0.52462,75.2041,0.490265
3,mahony_kp0.25_ki0.01_band0.35,0.25,0.01,0.3,3,0.35,madgwick_imu,pitch,1.79442,3.59999,-0.972796,-0.582997,75.2041,0.490265
3,mahony_kp0.25_ki0.02_band0.35,0.25,0.02,0.3,3,0.35,quat_ekf,roll,2.64561,5.90146,0.882177,0.0240844,75.2041,0.490265
3,mahony_kp0.25_ki0.02_band0.35,0.25,0.02,0.3,3,0.35,quat_ekf,pitch,3.60187,7.37529,-2.81026,0.238137,75.2041,0.490265
3,mahony_kp0.25_ki0.02_band0.35,0.25,0.02,0.3,3,0.35,madgwick_imu,roll,1.60749,3.13877,0.466906,-0.491037,75.2041,0.490265
3,mahony_kp0.25_ki0.02_band0.35,0.25,0.02,0.3,3,0.35,madgwick_imu,pitch,1.68161,3.40424,-0.783174,-0.424724,75.2041,0.490265
3,mahony_kp0.25_ki0.05_band0.35,0.25,0.05,0.3,3,0.35,quat_ekf,roll,2.5922,5.8176,0.741821,0.161934,75.2041,0.490265
3,mahony_kp0.25_ki0.05_band0.35,0.25,0.05,0.3,3,0.35,quat_ekf,pitch,3.18536,6.72107,-2.34476,0.587814,75.2041,0.490265
3,mahony_kp0.25_ki0.05_band0.35,0.25,0.05,0.3,3,0.35,madgwick_imu,roll,1.55931,2.95587,0.32655,-0.353188,75.2041,0.490265
3,mahony_kp0.25_ki0.05_band0.35,0.25,0.05,0.3,3,0.35,madgwick_imu,pitch,1.4906,2.87905,-0.317667,-0.0750474,75.2041,0.490265
3,mahony_kp0.30_ki0.00_band0.35,0.3,0,0.3,3,0.35,quat_ekf,roll,2.67364,6.0111,0.951247,0.113954,75.2041,0.490265
3,mahony_kp0.30_ki0.00_band0.35,0.3,0,0.3,3,0.35,quat_ekf,pitch,3.7294,7.45907,-2.94626,0.0650455,75.2041,0.490265
3,mahony_kp0.30_ki0.00_band0.35,0.3,0,0.3,3,0.35,madgwick_imu,roll,1.59563,3.09221,0.535976,-0.401168,75.2041,0.490265
3,mahony_kp0.30_ki0.00_band0.35,0.3,0,0.3,3,0.35,madgwick_imu,pitch,1.68514,3.42371,-0.919174,-0.597816,75.2041,0.490265
3,mahony_kp0.30_ki0.01_band0.35,0.3,0.01,0.3,3,0.35,quat_ekf,roll,2.65043,5.9813,0.899438,0.138358,75.2041,0.490265
3,mahony_kp0.30_ki0.01_band0.35,0.3,0.01,0.3,3,0.35,quat_ekf,pitch,3.57674,7.24307,-2.78408,0.208566,75.2041,0.490265
3,mahony_kp0.30_ki0.01_band0.35,0.3,0.01,0.3,3,0.35,madgwick_imu,roll,1.57181,3.04696,0.484167,-0.376764,75.2041,0.490265
3,mahony_kp0.30_ki0.01_band0.35,0.3,0.01,0.3,3,0.35,madgwick_imu,pitch,1.58318,3.21052,-0.756991,-0.454295,75.2041,0.490265
3,mahony_kp0.30_ki0.02_band0.35,0.3,0.02,0.3,3,0.35,quat_ekf,roll,2.63068,5.94255,0.853234,0.168309,75.2041,0.490265
3,mahony_kp0.30_ki0.02_band0.35,0.3,0.02,0.3,3,0.35,quat_ekf,pitch,3.43968,7.04191,-2.63628,0.333531,75.2041,0.490265
3,mahony_kp0.30_ki0.02_band0.35,0.3,0.02,0.3,3,0.35,madgwick_imu,roll,1.55208,3.00121,0.437963,-0.346813,75.2041,0.490265
3,mahony_kp0.30_ki0.02_band0.35,0.3,0.02,0.3,3,0.35,madgwick_imu,pitch,1.50253,3.01794,-0.609192,-0.32933,75.2041,0.490265
3,mahony_kp0.30_ki0.05_band0.35,0.3,0.05,0.3,3,0.35,quat_ekf,roll,2.58799,5.84347,0.744829,0.282454,75.2041,0.490265
3,mahony_kp0.30_ki0.05_band0.35,0.3,0.05,0.3,3,0.35,quat_ekf,pitch,3.11141,6.51974,-2.27132,0.617085,75.2041,0.490265
3,mahony_kp0.30_ki0.05_band0.35,0.3,0.05,0.3,3,0.35,madgwick_imu,roll,1.51164,2.88464,0.329558,-0.232668,75.2041,0.490265
3,mahony_kp0.30_ki0.05_band0.35,0.3,0.05,0.3,3,0.35,madgwick_imu,pitch,1.36647,2.60952,-0.244235,-0.0457765,75.2041,0.490265
3,mahony_kp0.35_ki0.00_band0.35,0.35,0,0.3,3,0.35,quat_ekf,roll,2.65669,6.01547,0.91391,0.227209,75.2041,0.490265
3,mahony_kp0.35_ki0.00_band0.35,0.35,0,0.3,3,0.35,quat_ekf,pitch,3.55477,7.21114,-2.75736,0.190328,75.2041,0.490265
3,mahony_kp0.35_ki0.00_band0.35,0.35,0,0.3,3,0.35,madgwick_imu,roll,1.5443,2.95396,0.498639,-0.287912,75.2041,0.490265
3,mahony_kp0.35_ki0.00_band0.35,0.35,0,0.3,3,0.35,madgwick_imu,pitch,1.49988,3.06194,-0.730274,-0.472533,75.2041,0.490265
3,mahony_kp0.35_ki0.01_band0.35,0.35,0.01,0.3,3,0.35,quat_ekf,roll,2.63818,5.97614,0.872979,0.248606,75.2041,0.490265
3,mahony_kp0.35_ki0.01_band0.35,0.35,0.01,0.3,3,0.35,quat_ekf,pitch,3.43243,7.02459,-2.6274,0.305933,75.2041,0.490265
3,mahony_kp0.35_ki0.01_band0.35,0.35,0.01,0.3,3,0.35,madgwick_imu,roll,1.52472,2.90571,0.457708,-0.266516,75.2041,0.490265
3,mahony_kp0.35_ki0.01_band0.35,0.35,0.01,0.3,3,0.35,madgwick_imu,pitch,1.42391,2.87614,-0.600308,-0.356928,75.2041,0.490265
3,mahony_kp0.35_ki0.02_band0.35,0.35,0.02,0.3,3,0.35,quat_ekf,roll,2.62224,5.94275,0.836394,0.273819,75.2041,0.490265
3,mahony_kp0.35_ki0.02_band0.35,0.35,0.02,0.3,3,0.35,quat_ekf,pitch,3.32217,6.85818,-2.50866,0.407612,75.2041,0.490265
3,mahony_kp0.35_ki0.02_band0.35,0.35,0.02,0.3,3,0.35,madgwick_imu,roll,1.50822,2.8585,0.421123,-0.241303,75.2041,0.490265
3,mahony_kp0.35_ki0.02_band0.35,0.35,0.02,0.3,3,0.35,madgwick_imu,pitch,1.36409,2.71013,-0.481569,-0.255249,75.2041,0.490265
3,mahony_kp0.35_ki0.05_band0.35,0.35,0.05,0.3,3,0.35,quat_ekf,roll,2.58704,5.86461,0.750108,0.366093,75.2041,0.490265
3,mahony_kp0.35_ki0.05_band0.35,0.35,0.05,0.3,3,0.35,quat_ekf,pitch,3.05556,6.4158,-2.21373,0.643563,75.2041,0.490265
3,mahony_kp0.35_ki0.05_band0.35,0.35,0.05,0.3,3,0.35,madgwick_imu,roll,1.47309,2.76293,0.334837,-0.149028,75.2041,0.490265
3,mahony_kp0.35_ki0.05_band0.35,0.35,0.05,0.3,3,0.35,madgwick_imu,pitch,1.26335,2.43911,-0.186641,-0.0192984,75.2041,0.490265
3,mahony_kp0.40_ki0.00_band0.35,0.4,0,0.3,3,0.35,quat_ekf,roll,2.64645,6.0194,0.889396,0.311492,75.2041,0.490265
3,mahony_kp0.40_ki0.00_band0.35,0.4,0,0.3,3,0.35,quat_ekf,pitch,3.42404,6.98929,-2.61457,0.287037,75.2041,0.490265
3,mahony_kp0.40_ki0.00_band0.35,0.4,0,0.3,3,0.35,madgwick_imu,roll,1.50365,2.87927,0.474125,-0.203629,75.2041,0.490265
3,mahony_kp0.40_ki0.00_band0.35,0.4,0,0.3,3,0.35,madgwick_imu,pitch,1.35617,2.75963,-0.58748,-0.375824,75.2041,0.490265
3,mahony_kp0.40_ki0.01_band0.35,0.4,0.01,0.3,3,0.35,quat_ekf,roll,2.63125,5.98237,0.856303,0.329356,75.2041,0.490265
3,mahony_kp0.40_ki0.01_band0.35,0.4,0.01,0.3,3,0.35,quat_ekf,pitch,3.32369,6.82398,-2.50797,0.382235,75.2041,0.490265
3,mahony_kp0.40_ki0.01_band0.35,0.4,0.01,0.3,3,0.35,madgwick_imu,roll,1.48704,2.83225,0.441032,-0.185766,75.2041,0.490265
3,mahony_kp0.40_ki0.01_band0.35,0.4,0.01,0.3,3,0.35,madgwick_imu,pitch,1.29817,2.61534,-0.480884,-0.280627,75.2041,0.490265
3,mahony_kp0.40_ki0.02_band0.35,0.4,0.02,0.3,3,0.35,quat_ekf,roll,2.61805,5.95707,0.826658,0.349942,75.2041,0.490265
3,mahony_kp0.40_ki0.02_band0.35,0.4,0.02,0.3,3,0.35,quat_ekf,pitch,3.2329,6.67307,-2.41034,0.466691,75.2041,0.490265
3,mahony_kp0.40_ki0.02_band0.35,0.4,0.02,0.3,3,0.35,madgwick_imu,roll,1.47283,2.78468,0.411387,-0.16518,75.2041,0.490265
3,mahony_kp0.40_ki0.02_band0.35,0.4,0.02,0.3,3,0.35,madgwick_imu,pitch,1.25269,2.48352,-0.383247,-0.19617,75.2041,0.490265
3,mahony_kp0.40_ki0.05_band0.35,0.4,0.05,0.3,3,0.35,quat_ekf,roll,2.58838,5.89741,0.756365,0.423529,75.2041,0.490265
3,mahony_kp0.40_ki0.05_band0.35,0.4,0.05,0.3,3,0.35,quat_ekf,pitch,3.01149,6.28056,-2.1664,0.666376,75.2041,0.490265
3,mahony_kp0.40_ki0.05_band0.35,0.4,0.05,0.3,3,0.35,madgwick_imu,roll,1.4417,2.6637,0.341094,-0.091593,75.2041,0.490265
3,mahony_kp0.40_ki0.05_band0.35,0.4,0.05,0.3,3,0.35,madgwick_imu,pitch,1.17636,2.31815,-0.139311,0.00351487,75.2041,0.490265
3,mahony_kp0.45_ki0.00_band0.35,0.45,0,0.3,3,0.35,quat_ekf,roll,2.64081,6.0459,0.873016,0.373351,75.2041,0.490265
3,mahony_kp0.45_ki0.00_band0.35,0.45,0,0.3,3,0.35,quat_ekf,pitch,3.32273,6.8557,-2.50262,0.36337,75.2041,0.490265
3,mahony_kp0.45_ki0.00_band0.35,0.45,0,0.3,3,0.35,madgwick_imu,roll,1.47093,2.80894,0.457745,-0.141771,75.2041,0.490265
3,mahony_kp0.45_ki0.00_band0.35,0.45,0,0.3,3,0.35,madgwick_imu,pitch,1.24116,2.52532,-0.475532,-0.299492,75.2041,0.490265
3,mahony_kp0.45_ki0.01_band0.35,0.45,0.01,0.3,3,0.35,quat_ekf,roll,2.62807,6.01603,0.84576,0.387844,75.2041,0.490265
3,mahony_kp0.45_ki0.01_band0.35,0.45,0.01,0.3,3,0.35,quat_ekf,pitch,3.23888,6.68707,-2.41355,0.443034,75.2041,0.490265
3,mahony_kp0.45_ki0.01_band0.35,0.45,0.01,0.3,3,0.35,madgwick_imu,roll,1.45653,2.75799,0.430489,-0.127278,75.2041,0.490265
3,mahony_kp0.45_ki0.01_band0.35,0.45,0.01,0.3,3,0.35,madgwick_imu,pitch,1.19616,2.40938,-0.386462,-0.219828,75.2041,0.490265
3,mahony_kp0.45_ki0.02_band0.35,0.45,0.02,0.3,3,0.35,quat_ekf,roll,2.61693,5.98785,0.821289,0.404339,75.2041,0.490265
3,mahony_kp0.45_ki0.02_band0.35,0.45,0.02,0.3,3,0.35,quat_ekf,pitch,3.16277,6.54136,-2.33176,0.514231,75.2041,0.490265
3,mahony_kp0.45_ki0.02_band0.35,0.45,0.02,0.3,3,0.35,madgwick_imu,roll,1.44407,2.72266,0.406018,-0.110783,75.2041,0.490265
3,mahony_kp0.45_ki0.02_band0.35,0.45,0.02,0.3,3,0.35,madgwick_imu,pitch,1.16103,2.33029,-0.304672,-0.14863,75.2041,0.490265
3,mahony_kp0.45_ki0.05_band0.35,0.45,0.05,0.3,3,0.35,quat_ekf,roll,2.5915,5.92102,0.762952,0.462524,75.2041,0.490265
3,mahony_kp0.45_ki0.05_band0.35,0.45,0.05,0.3,3,0.35,quat_ekf,pitch,2.97568,6.22466,-2.12624,0.685202,75.2041,0.490265
3,mahony_kp0.45_ki0.05_band0.35,0.45,0.05,0.3,3,0.35,madgwick_imu,roll,1.41615,2.59922,0.347681,-0.0525975,75.2041,0.490265
3,mahony_kp0.45_ki0.05_band0.35,0.45,0.05,0.3,3,0.35,madgwick_imu,pitch,1.10254,2.19986,-0.0991468,0.022341,75.2041,0.490265
3,mahony_kp0.50_ki0.00_band0.35,0.5,0,0.3,3,0.35,quat_ekf,roll,2.63858,6.07838,0.861979,0.418332,75.2041,0.490265
3,mahony_kp0.50_ki0.00_band0.35,0.5,0,0.3,3,0.35,quat_ekf,pitch,3.24217,6.72592,-2.41229,0.424333,75.2041,0.490265
3,mahony_kp0.50_ki0.00_band0.35,0.5,0,0.3,3,0.35,madgwick_imu,roll,1.44447,2.74333,0.446708,-0.0967895,75.2041,0.490265
3,mahony_kp0.50_ki0.00_band0.35,0.5,0,0.3,3,0.35,madgwick_imu,pitch,1.1474,2.33078,-0.385201,-0.238528,75.2041,0.490265
3,mahony_kp0.50_ki0.01_band0.35,0.5,0.01,0.3,3,0.35,quat_ekf,roll,2.62774,6.06778,0.839185,0.429866,75.2041,0.490265
3,mahony_kp0.50_ki0.01_band0.35,0.5,0.01,0.3,3,0.35,quat_ekf,pitch,3.17109,6.58737,-2.33672,0.491816,75.2041,0.490265
3,mahony_kp0.50_ki0.01_band0.35,0.5,0.01,0.3,3,0.35,madgwick_imu,roll,1.43181,2.70127,0.423914,-0.0852562,75.2041,0.490265
3,mahony_kp0.50_ki0.01_band0.35,0.5,0.01,0.3,3,0.35,madgwick_imu,pitch,1.11215,2.24527,-0.309627,-0.171045,75.2041,0.490265
3,mahony_kp0.50_ki0.02_band0.35,0.5,0.02,0.3,3,0.35,quat_ekf,roll,2.61819,6.05301,0.818673,0.442912,75.2041,0.490265
3,mahony_kp0.50_ki0.02_band0.35,0.5,0.02,0.3,3,0.35,quat_ekf,pitch,3.10635,6.45739,-2.26715,0.552506,75.2041,0.490265
3,mahony_kp0.50_ki0.02_band0.35,0.5,0.02,0.3,3,0.35,madgwick_imu,roll,1.42074,2.66601,0.403402,-0.0722099,75.2041,0.490265
3,mahony_kp0.50_ki0.02_band0.35,0.5,0.02,0.3,3,0.35,madgwick_imu,pitch,1.0848,2.16661,-0.240057,-0.110355,75.2041,0.490265
3,mahony_kp0.50_ki0.05_band0.35,0.5,0.05,0.3,3,0.35,quat_ekf,roll,2.59613,5.99909,0.769515,0.488644,75.2041,0.490265
3,mahony_kp0.50_ki0.05_band0.35,0.5,0.05,0.3,3,0.35,quat_ekf,pitch,2.94604,6.16531,-2.09134,0.700139,75.2041,0.490265
3,mahony_kp0.50_ki0.05_band0.35,0.5,0.05,0.3,3,0.35,madgwick_imu,roll,1.3955,2.5859,0.354244,-0.0264783,75.2041,0.490265
3,mahony_kp0.50_ki0.05_band0.35,0.5,0.05,0.3,3,0.35,madgwick_imu,pitch,1.03992,2.05057,-0.0642516,0.0372775,75.2041,0.490265
3,mahony_kp0.55_ki0.00_band0.35,0.55,0,0.3,3,0.35,quat_ekf,roll,2.63903,6.06359,0.854534,0.450807,75.2041,0.490265
3,mahony_kp0.55_ki0.00_band0.35,0.55,0,0.3,3,0.35,quat_ekf,pitch,3.1769,6.59688,-2.33767,0.473323,75.2041,0.490265
3,mahony_kp0.55_ki0.00_band0.35,0.55,0,0.3,3,0.35,madgwick_imu,roll,1.42315,2.67231,0.439263,-0.0643151,75.2041,0.490265
3,mahony_kp0.55_ki0.00_band0.35,0.55,0,0.3,3,0.35,madgwick_imu,pitch,1.07026,2.16625,-0.310584,-0.189538,75.2041,0.490265
3,mahony_kp0.55_ki0.01_band0.35,0.55,0.01,0.3,3,0.35,quat_ekf,roll,2.62968,6.05148,0.835225,0.459849,75.2041,0.490265
3,mahony_kp0.55_ki0.01_band0.35,0.55,0.01,0.3,3,0.35,quat_ekf,pitch,3.1159,6.47334,-2.27272,0.531039,75.2041,0.490265
3,mahony_kp0.55_ki0.01_band0.35,0.55,0.01,0.3,3,0.35,madgwick_imu,roll,1.4119,2.64533,0.419954,-0.0552732,75.2041,0.490265
3,mahony_kp0.55_ki0.01_band0.35,0.55,0.01,0.3,3,0.35,madgwick_imu,pitch,1.04256,2.10484,-0.245631,-0.131822,75.2041,0.490265
3,mahony_kp0.55_ki0.02_band0.35,0.55,0.02,0.3,3,0.35,quat_ekf,roll,2.62141,6.04013,0.81781,0.470062,75.2041,0.490265
3,mahony_kp0.55_ki0.02_band0.35,0.55,0.02,0.3,3,0.35,quat_ekf,pitch,3.06017,6.36231,-2.21278,0.583223,75.2041,0.490265
3,mahony_kp0.55_ki0.02_band0.35,0.55,0.02,0.3,3,0.35,madgwick_imu,roll,1.40199,2.61631,0.402539,-0.0450598,75.2041,0.490265
3,mahony_kp0.55_ki0.02_band0.35,0.55,0.02,0.3,3,0.35,madgwick_imu,pitch,1.02124,2.05601,-0.185691,-0.0796385,75.2041,0.490265
3,mahony_kp0.55_ki0.05_band0.35,0.55,0.05,0.3,3,0.35,quat_ekf,roll,2.60208,6.01552,0.775851,0.505834,75.2041,0.490265
3,mahony_kp0.55_ki0.05_band0.35,0.55,0.05,0.3,3,0.35,quat_ekf,pitch,2.92123,6.06233,-2.06048,0.711541,75.2041,0.490265
3,mahony_kp0.55_ki0.05_band0.35,0.55,0.05,0.3,3,0.35,madgwick_imu,roll,1.37904,2.54778,0.36058,-0.00928746,75.2041,0.490265
3,mahony_kp0.55_ki0.05_band0.35,0.55,0.05,0.3,3,0.35,madgwick_imu,pitch,0.987105,1.95878,-0.0333884,0.0486798,75.2041,0.490265
3,mahony_kp0.60_ki0.00_band0.35,0.6,0,0.3,3,0.35,quat_ekf,roll,2.64167,6.03737,0.849543,0.474098,75.2041,0.490265
