I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31,I32,I33,I34,I35,I36,I37,I38,I39
2002.000000,128438.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.615161,-23.414713,0.000000,0.000000,-1.506099,-49.073978,-12.920018,1.506099,3.398658,-45.000000,48.398659,3.024916,3.024916,0.000000,0.000000,-9.991673,10.319904,13.849574,9.991673,22.547173,10.319904,12.227268,0.843260,0.843260,3.244916,-0.956740,4.359514,-0.312706,1.000000,0.000000,0.000000
2002.000000,128458.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.914280,-22.434952,0.000000,0.000000,-0.749943,-47.900707,-12.420380,0.749943,1.692318,-45.000000,46.692318,2.918270,2.918270,0.000000,0.000000,-10.311810,9.144468,12.443279,10.311810,23.269596,9.144468,14.125128,0.974147,0.974147,3.138270,-0.825853,4.498183,-0.407363,1.000000,0.000000,0.000000
2002.000000,128478.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.442598,-20.289038,0.000000,0.000000,-0.080534,-46.843422,-11.192541,0.080534,0.181733,-45.000000,45.181732,2.823858,2.823858,0.000000,0.000000,-10.464684,8.201984,9.977227,10.464684,23.614571,8.201984,15.412586,1.062937,1.062937,3.043858,-0.737063,4.499596,-0.397181,1.000000,0.000000,0.000000
2002.000000,128498.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.140586,-18.001492,0.000000,0.000000,0.643547,-45.688972,-12.221120,-0.643547,-1.452227,-45.000000,43.547775,2.721736,2.721736,0.000000,0.000000,-10.459432,7.490031,7.536807,10.459432,23.602716,7.490031,16.112686,1.111220,1.111220,2.941736,-0.688780,4.534688,-0.311868,1.000000,0.000000,0.000000
2002.000000,128518.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.459540,-16.308176,0.000000,0.000000,1.394902,-44.478329,-12.815993,-1.394902,-3.147730,-44.478329,41.330597,2.583162,2.583162,0.000000,0.000000,-10.349811,6.937538,5.848744,10.349811,23.355347,6.937538,16.417809,1.132263,1.132263,2.803162,-0.667737,4.537094,-0.326535,1.000000,0.000000,0.000000
2002.000000,128538.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.294823,-14.488238,0.000000,0.000000,2.069358,-43.354221,-11.899921,-2.069358,-4.669706,-43.354221,38.684517,2.417782,2.417782,0.000000,0.000000,-10.139153,6.546608,4.138428,10.139153,22.879976,6.546608,16.333368,1.126439,1.126439,2.637782,-0.673561,4.422344,-0.373393,1.000000,0.000000,0.000000
2002.000000,128558.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.401448,-12.921322,0.000000,0.000000,2.616220,-42.378216,-10.332090,-2.616220,-5.903754,-42.378216,36.474461,2.279654,2.279654,0.000000,0.000000,-9.853958,6.283794,2.782169,9.853958,22.236408,6.283794,15.952614,1.100180,1.100180,2.499654,-0.699820,4.362031,-0.362067,1.000000,0.000000,0.000000
2002.000000,128578.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.725672,-11.857201,0.000000,0.000000,3.062638,-41.517704,-9.109451,-3.062638,-6.911138,-41.517704,34.606567,2.162910,2.162910,0.000000,0.000000,-9.533366,6.094561,2.003242,9.533366,21.512960,6.094561,15.418400,1.063338,1.063338,2.382910,-0.736662,4.255335,-0.229566,1.000000,0.000000,0.000000
2002.000000,128598.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.788603,-11.921264,0.000000,0.000000,3.403175,-40.787884,-7.725965,-3.403175,-7.679594,-40.787884,33.108292,2.069268,2.069268,0.000000,0.000000,-9.251080,5.868992,2.387897,9.251080,20.875956,5.868992,15.006964,1.034963,1.034963,2.289268,-0.765037,4.137214,-0.091844,1.000000,0.000000,0.000000
2002.000000,128618.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.814782,-12.246519,0.000000,0.000000,3.646896,-40.182220,-6.411607,-3.646896,-8.229574,-40.182220,31.952646,1.997040,1.997040,0.000000,0.000000,-9.019181,5.586032,2.995440,9.019181,20.352654,5.586032,14.766622,1.018388,1.018388,2.217040,-0.781612,4.036998,0.052817,1.000000,0.000000,0.000000
2002.000000,128638.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,8.596788,-12.596185,0.000000,0.000000,3.789038,-39.714638,-4.949892,-3.789038,-8.550331,-39.714638,31.164307,1.947769,1.947769,0.000000,0.000000,-8.833787,5.248136,3.577003,8.833787,19.934294,5.248136,14.686158,1.012838,1.012838,2.167769,-0.787161,3.847343,0.027344,1.000000,0.000000,0.000000
2002.000000,128658.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.220488,-13.503018,0.000000,0.000000,3.954606,-39.201565,-5.431449,-3.954606,-8.923951,-39.201565,30.277615,1.892351,1.892351,0.000000,0.000000,-8.724442,4.807064,4.669231,8.724442,19.687548,4.807064,14.880484,1.026240,1.026240,2.112351,-0.773760,3.567127,0.062418,1.000000,0.000000,0.000000
2002.000000,128678.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.520010,-14.569718,0.000000,0.000000,4.182971,-38.581375,-6.565404,-4.182971,-9.439277,-38.581375,29.142097,1.821381,1.821381,0.000000,0.000000,-8.692910,4.254898,5.845276,8.692910,19.616390,4.254898,15.361492,1.059413,1.059413,2.041381,-0.740587,3.332326,-0.024963,1.000000,0.000000,0.000000
2002.000000,128698.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.480597,-14.271023,0.000000,0.000000,4.508370,-37.797554,-8.297626,-4.508370,-10.173572,-37.797554,27.623981,1.726499,1.726499,0.000000,0.000000,-8.646245,3.727970,5.578113,8.646245,19.511086,3.727970,15.783115,1.088491,1.088491,1.946499,-0.711509,2.984572,-0.263328,1.000000,0.000000,0.000000
2002.000000,128718.000000,0.020000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.534344,-11.938396,0.000000,0.000000,4.988153,-36.756001,-11.025974,-4.988153,-11.256250,-36.756001,25.499750,1.593734,1.593734,0.000000,0.000000,-8.460031,3.416982,3.292150,8.460031,19.090876,3.416982,15.673894,1.080958,1.080958,1.813734,-0.719042,2.690031,-0.469046,1.000000,0.000000,0.000000
