I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20
268142.000000,1000.000000,1017.576843,0.000000,-0.964256,0.134996,-0.113209,0.000000,0.021787,0.000000,0.000000,-0.439878,-0.041236,0.000000,-0.481114,3.141987,0.241787,-2.281114,1.278939,-2.008621,-1.091845
268162.000000,1000.000000,1016.963501,0.000000,-0.332395,0.046535,-0.113142,0.000000,-0.066607,0.000000,0.000000,-0.018170,-0.041262,0.000000,-0.059432,0.129788,0.153393,-1.859432,1.335068,-1.756384,-1.114777
268182.000000,1000.000000,1016.141968,0.000000,-0.337543,0.047256,-0.113075,0.000000,-0.065819,0.000000,0.000000,0.414521,-0.040669,0.000000,0.373851,-2.960863,0.154181,-1.426148,1.380182,-1.699565,-1.137308
268202.000000,1000.000000,1018.581970,0.000000,-0.736468,0.103106,-0.112928,0.000000,-0.009822,0.000000,0.000000,0.438788,-0.040043,0.000000,0.398746,-3.134202,0.210178,-1.401254,1.442603,-1.883444,-1.154991
268222.000000,1000.000000,1021.057129,0.000000,-2.739015,0.383462,-0.112380,0.000000,0.271082,0.000000,0.000000,0.064777,-0.039950,0.000000,0.024827,-0.462690,0.491082,-1.775173,1.528181,-1.993172,-1.176379
268242.000000,1000.000000,1023.266357,0.000000,-3.538060,0.495328,-0.111672,0.000000,0.383656,0.000000,0.000000,-0.368591,-0.040477,0.000000,-0.409068,2.632796,0.603656,-2.209068,1.495088,-1.986719,-1.189704
268262.000000,1000.000000,1025.147827,0.000000,-3.044810,0.426273,-0.111063,0.000000,0.315210,0.000000,0.000000,-0.564554,-0.041283,0.000000,-0.605837,4.032529,0.535210,-2.405837,1.442634,-1.748670,-1.223040
268282.000000,1000.000000,1026.667480,0.000000,-2.824358,0.395410,-0.110498,0.000000,0.284912,0.000000,0.000000,-0.399739,-0.041854,0.000000,-0.441593,2.855278,0.504912,-2.241593,1.425774,-1.468675,-1.270290
268302.000000,1000.000000,1026.511841,0.000000,-4.859672,0.680354,-0.109526,0.000000,0.570828,0.000000,0.000000,-0.133017,-0.042044,0.000000,-0.175061,0.950123,0.790828,-1.975061,1.288348,-1.423914,-1.315657
268322.000000,1000.000000,1026.763306,0.000000,-4.143299,0.580062,-0.108698,0.000000,0.471364,0.000000,0.000000,0.023215,-0.042011,0.000000,-0.018796,-0.165822,0.691364,-1.818796,1.233774,-1.525701,-1.369099
268342.000000,1000.000000,1026.928589,0.000000,-3.934540,0.550836,-0.107911,0.000000,0.442925,0.000000,0.000000,0.086136,-0.041888,0.000000,0.044248,-0.615254,0.662925,-1.755752,1.326158,-1.663586,-1.428727
268362.000000,1000.000000,1026.595825,0.000000,-4.196192,0.587467,-0.107072,0.000000,0.480395,0.000000,0.000000,0.032640,-0.041841,0.000000,-0.009201,-0.233143,0.700395,-1.809201,1.535566,-1.788502,-1.493065
268382.000000,1000.000000,1026.759888,0.000000,-4.749039,0.664865,-0.106122,0.000000,0.558744,0.000000,0.000000,-0.097695,-0.041981,0.000000,-0.139675,0.697818,0.778744,-1.939675,1.613803,-1.924598,-1.537992
268402.000000,1000.000000,1027.678589,0.000000,-5.294119,0.741177,-0.105063,0.000000,0.636114,0.000000,0.000000,-0.311036,-0.042425,0.000000,-0.353461,2.221684,0.856114,-2.153461,1.529565,-2.018448,-1.584782
268422.000000,1000.000000,1026.944214,0.000000,-4.990407,0.698657,-0.104065,0.000000,0.594592,0.000000,0.000000,-0.510191,-0.043154,0.000000,-0.553345,3.644224,0.814592,-2.353345,1.347816,-1.965126,-1.643522
268442.000000,1000.000000,1026.122925,0.000000,-6.464816,0.905074,-0.102772,0.000000,0.802302,0.000000,0.000000,-0.516119,-0.043891,0.000000,-0.560010,3.686561,1.022302,-2.360010,1.332121,-1.801124,-1.715318
268462.000000,1000.000000,1026.896851,0.000000,-8.073258,1.130256,-0.101157,0.000000,1.029099,0.000000,0.000000,-0.141380,-0.044093,0.000000,-0.185473,1.009855,1.249099,-1.985473,1.470776,-1.761581,-1.789740
268482.000000,1000.000000,1027.834595,0.000000,-10.048174,1.406744,-0.099148,0.000000,1.307597,0.000000,0.000000,0.049536,-0.044023,0.000000,0.005514,-0.353831,1.527597,-1.794486,1.529337,-1.850492,-1.858103
268502.000000,1000.000000,1027.551147,0.000000,-10.766811,1.507354,-0.096994,0.000000,1.410359,0.000000,0.000000,-0.102137,-0.044168,0.000000,-0.146306,0.729551,1.630359,-1.946306,1.512987,-2.014447,-1.931133
268522.000000,1000.000000,1026.810547,0.000000,-9.739483,1.363528,-0.095046,0.000000,1.268481,0.000000,0.000000,-0.347080,-0.044664,0.000000,-0.391745,2.479146,1.488481,-2.191745,1.326663,-2.167938,-1.996060
268542.000000,1000.000000,1029.348633,0.000000,-7.857125,1.099998,-0.093475,0.000000,1.006523,0.000000,0.000000,-0.433933,-0.045284,0.000000,-0.479217,3.099523,1.226523,-2.279217,1.257104,-2.165668,-2.067254
268562.000000,1000.000000,1029.345459,0.000000,-6.427221,0.899811,-0.092189,0.000000,0.807621,0.000000,0.000000,-0.101561,-0.045429,0.000000,-0.146991,0.725439,1.027621,-1.946991,1.350286,-2.083873,-2.133181
268582.000000,1000.000000,1027.402100,0.000000,-6.594822,0.923275,-0.090871,0.000000,0.832405,0.000000,0.000000,0.379969,-0.044886,0.000000,0.335082,-2.714062,1.052405,-1.464918,1.562237,-1.950531,-2.194150
268602.000000,1000.000000,1026.644653,0.000000,-7.268739,1.017624,-0.089417,0.000000,0.928207,0.000000,0.000000,0.648470,-0.043960,0.000000,0.604510,-4.631927,1.148207,-1.195490,1.709313,-1.978282,-2.254342
268622.000000,1000.000000,1026.091797,0.000000,-8.328329,1.165966,-0.087751,0.000000,1.078215,0.000000,0.000000,0.692325,-0.042971,0.000000,0.649354,-4.945181,1.298215,-1.150645,1.721896,-2.000802,-2.307811
268642.000000,1000.000000,1026.369019,0.000000,-8.515670,1.192194,-0.086048,0.000000,1.106146,0.000000,0.000000,0.741333,-0.041912,0.000000,0.699421,-5.295237,1.326146,-1.100579,1.612005,-1.966982,-2.356442
268662.000000,1000.000000,1028.026001,0.000000,-8.203062,1.148429,-0.084407,0.000000,1.064021,0.000000,0.000000,0.806391,-0.040760,0.000000,0.765631,-5.759939,1.284021,-1.034369,1.495471,-2.002573,-2.398258
268682.000000,1000.000000,1027.626099,0.000000,-7.339868,1.027582,-0.082939,0.000000,0.944642,0.000000,0.000000,0.635722,-0.039852,0.000000,0.595870,-4.540873,1.164642,-1.204130,1.524418,-2.033820,-2.439286
268702.000000,1000.000000,1027.141479,0.000000,-8.043360,1.126070,-0.081331,0.000000,1.044740,0.000000,0.000000,0.209872,-0.039552,0.000000,0.170320,-1.499083,1.264740,-1.629680,1.485004,-2.079959,-2.467264
268722.000000,1000.000000,1028.748779,0.000000,-8.608962,1.205255,-0.079609,0.000000,1.125646,0.000000,0.000000,-0.211320,-0.039854,0.000000,-0.251174,1.509432,1.345646,-2.051174,1.430878,-2.051579,-2.487422
268742.000000,1000.000000,1028.898682,0.000000,-8.450621,1.183087,-0.077919,0.000000,1.105168,0.000000,0.000000,-0.275645,-0.040248,0.000000,-0.315893,1.968894,1.325168,-2.115893,1.443168,-1.841619,-2.510830
268762.000000,1000.000000,1028.742920,0.000000,-8.062883,1.128804,-0.076306,0.000000,1.052498,0.000000,0.000000,0.094088,-0.040113,0.000000,0.053974,-0.672054,1.272498,-1.746026,1.562838,-1.556690,-2.526463
268782.000000,1000.000000,1029.762207,0.000000,-7.150772,1.001108,-0.074876,0.000000,0.926232,0.000000,0.000000,0.635287,-0.039206,0.000000,0.596081,-4.537766,1.146232,-1.203918,1.730355,-1.408639,-2.535906
268802.000000,1000.000000,1032.130493,0.000000,-5.803437,0.812481,-0.073715,0.000000,0.738766,0.000000,0.000000,0.940180,-0.037863,0.000000,0.902317,-6.715569,0.958766,-0.897683,1.775385,-1.459799,-2.527607
268822.000000,1000.000000,1033.074463,0.000000,-3.828562,0.535999,-0.072950,0.000000,0.463049,0.000000,0.000000,0.876619,-0.036610,0.000000,0.840008,-6.261563,0.683049,-0.959991,1.769963,-1.582358,-2.513048
268842.000000,1000.000000,1033.475708,0.000000,-2.683264,0.375657,-0.072413,0.000000,0.303244,0.000000,0.000000,0.911847,-0.035308,0.000000,0.876540,-6.513194,0.523244,-0.923460,1.756643,-1.612357,-2.497725
268862.000000,1000.000000,1034.615967,0.000000,-2.099110,0.293875,-0.071993,0.000000,0.221882,0.000000,0.000000,1.114712,-0.033715,0.000000,1.080996,-7.962226,0.441882,-0.719004,1.658796,-1.513078,-2.465918
268882.000000,1000.000000,1033.938110,0.000000,-2.021633,0.283029,-0.071589,0.000000,0.211440,0.000000,0.000000,1.458876,-0.031631,0.000000,1.427244,-10.420540,0.431440,-0.372756,1.631429,-1.272585,-2.428411
268902.000000,1000.000000,1033.022461,0.000000,-2.192847,0.306999,-0.071150,0.000000,0.235848,0.000000,0.000000,1.677737,-0.029234,0.000000,1.648502,-11.983834,0.455848,-0.151497,1.617815,-1.180147,-2.380951
268922.000000,1000.000000,1033.448242,0.000000,-1.405321,0.196745,-0.070869,0.000000,0.125876,0.000000,0.000000,1.584566,-0.026971,0.000000,1.557595,-11.318327,0.345876,-0.242405,1.426931,-1.252624,-2.325802
268942.000000,1000.000000,1034.700684,0.000000,0.467893,-0.065505,-0.070963,0.000000,-0.136468,0.000000,0.000000,1.225515,-0.025220,0.000000,1.200295,-8.753677,0.083532,-0.599705,1.220150,-1.242896,-2.262926
268962.000000,1000.000000,1035.802124,0.000000,1.734454,-0.242824,-0.071310,0.000000,-0.314133,0.000000,0.000000,1.035012,-0.023741,0.000000,1.011271,-7.392943,-0.094133,-0.788729,1.137641,-1.018709,-2.207158
268982.000000,1000.000000,1035.172729,0.000000,1.200011,-0.168002,-0.071550,0.000000,-0.239551,0.000000,0.000000,1.227833,-0.021987,0.000000,1.205845,-8.770234,-0.019551,-0.594154,1.062537,-0.749101,-2.144811
269002.000000,1000.000000,1032.384399,0.000000,0.955979,-0.133837,-0.071741,0.000000,-0.205578,0.000000,0.000000,1.451738,-0.019913,0.000000,1.431824,-10.369554,0.014422,-0.368176,1.023065,-0.550206,-2.080554
269022.000000,1000.000000,1031.544067,0.000000,0.021027,-0.002944,-0.071745,0.000000,-0.074689,0.000000,0.000000,1.586210,-0.017647,0.000000,1.568563,-11.330075,0.145311,-0.231437,1.148314,-0.404528,-2.010262
269042.000000,1000.000000,1031.833740,0.000000,-1.250956,0.175134,-0.071495,0.000000,0.103639,0.000000,0.000000,1.607741,-0.015351,0.000000,1.592390,-11.483861,0.323639,-0.207610,1.218293,-0.464636,-1.922190
269062.000000,1000.000000,1031.131348,0.000000,-3.354366,0.469611,-0.070824,0.000000,0.398787,0.000000,0.000000,1.223558,-0.013603,0.000000,1.209956,-8.739701,0.618787,-0.590044,1.170889,-0.553791,-1.834819
269082.000000,1000.000000,1030.952393,0.000000,-3.959306,0.554303,-0.070032,0.000000,0.484271,0.000000,0.000000,0.960091,-0.012231,0.000000,0.947860,-6.857791,0.704271,-0.852140,1.142083,-0.482990,-1.749290
269122.000000,1000.000000,1032.653320,0.000000,-3.425184,0.479526,-0.068586,0.000000,0.410939,0.000000,0.000000,1.548854,-0.008363,0.000000,1.540490,-11.063239,0.630939,-0.259510,0.993707,-0.227429,-1.575376
269142.000000,1000.000000,1033.078369,0.000000,-3.388511,0.474392,-0.067909,0.000000,0.406483,0.000000,0.000000,1.792692,-0.005802,0.000000,1.786889,-12.804941,0.626483,-0.013111,0.883855,-0.281414,-1.489764
269162.000000,1000.000000,1033.190674,0.000000,-3.542068,0.495889,-0.067200,0.000000,0.428689,0.000000,0.000000,1.739606,-0.003317,0.000000,1.736289,-12.425760,0.648689,-0.063711,0.844360,-0.375135,-1.430347
269182.000000,1000.000000,1031.131836,0.000000,-4.464456,0.625024,-0.066307,0.000000,0.558716,0.000000,0.000000,1.528511,-0.001134,0.000000,1.527377,-10.917934,0.778716,-0.272623,0.914859,-0.407024,-1.381190
269202.000000,1000.000000,1031.012451,0.000000,-5.790853,0.810719,-0.065149,0.000000,0.745570,0.000000,0.000000,1.310169,0.000738,0.000000,1.310907,-9.358354,0.965570,-0.489093,1.055747,-0.476404,-1.328364
269222.000000,1000.000000,1030.472046,0.000000,-6.348811,0.888834,-0.063879,0.000000,0.824954,0.000000,0.000000,1.106740,0.002319,0.000000,1.109058,-7.905282,1.044954,-0.690941,1.125267,-0.553738,-1.282447
269242.000000,1000.000000,1030.522339,0.000000,-5.101120,0.714157,-0.062859,0.000000,0.651298,0.000000,0.000000,0.844633,0.003526,0.000000,0.848158,-6.033090,0.871298,-0.951842,1.259439,-0.557350,-1.252739
269262.000000,1000.000000,1029.817261,0.000000,-4.474175,0.626384,-0.061964,0.000000,0.564420,0.000000,0.000000,0.672695,0.004487,0.000000,0.677182,-4.804966,0.784420,-1.122818,1.487107,-0.399556,-1.212745
269282.000000,1000.000000,1029.801147,0.000000,-4.512782,0.631790,-0.061062,0.000000,0.570728,0.000000,0.000000,0.747687,0.005555,0.000000,0.753242,-5.340623,0.790728,-1.046758,1.455205,-0.271290,-1.165416
269302.000000,1000.000000,1029.831909,0.000000,-3.648377,0.510773,-0.060332,0.000000,0.450441,0.000000,0.000000,0.890632,0.006827,0.000000,0.897459,-6.361657,0.670441,-0.902541,1.270232,-0.332525,-1.119711
269322.000000,1000.000000,1028.449463,0.000000,-2.293067,0.321029,-0.059874,0.000000,0.261156,0.000000,0.000000,0.809006,0.007983,0.000000,0.816989,-5.778616,0.481156,-0.983011,1.148761,-0.456458,-1.090371
269342.000000,1000.000000,1027.377075,0.000000,-1.827982,0.255917,-0.059508,0.000000,0.196410,0.000000,0.000000,0.956420,0.009349,0.000000,0.965769,-6.831569,0.416410,-0.834231,1.028843,-0.487350,-1.069653
269362.000000,1000.000000,1027.807983,0.000000,-2.091038,0.292745,-0.059090,0.000000,0.233656,0.000000,0.000000,1.127735,0.010960,0.000000,1.138695,-8.055246,0.453656,-0.661305,0.910502,-0.630624,-1.061149
269382.000000,1000.000000,1027.714722,0.000000,-1.093230,0.153052,-0.058871,0.000000,0.094181,0.000000,0.000000,1.080703,0.012504,0.000000,1.093207,-7.719311,0.314181,-0.706792,0.842644,-0.810251,-1.055722
269402.000000,1000.000000,1027.010498,0.000000,0.582869,-0.081602,-0.058988,0.000000,-0.140589,0.000000,0.000000,0.785481,0.013626,0.000000,0.799107,-5.610577,0.079411,-1.000893,0.797226,-0.966113,-1.052195
269422.000000,1000.000000,1027.358521,0.000000,2.288478,-0.320387,-0.059445,0.000000,-0.379832,0.000000,0.000000,0.430326,0.014241,0.000000,0.444567,-3.073759,-0.159832,-1.355433,0.666392,-0.984325,-1.060942
269442.000000,1000.000000,1028.211548,0.000000,3.614347,-0.506009,-0.060168,0.000000,-0.566177,0.000000,0.000000,0.381909,0.014786,0.000000,0.396695,-2.727920,-0.346177,-1.403305,0.508077,-0.810294,-1.074239
269462.000000,1000.000000,1030.109131,0.000000,4.358225,-0.610152,-0.061040,0.000000,-0.671191,0.000000,0.000000,0.726003,0.015824,0.000000,0.741827,-5.185738,-0.451191,-1.058173,0.400287,-0.613547,-1.103265
269482.000000,1000.000000,1032.360229,0.000000,4.369734,-0.611763,-0.061914,0.000000,-0.673677,0.000000,0.000000,1.096900,0.017391,0.000000,1.114290,-7.834996,-0.453677,-0.685710,0.250547,-0.589832,-1.129633
269502.000000,1000.000000,1029.342896,0.000000,4.313229,-0.603852,-0.062776,0.000000,-0.666628,0.000000,0.000000,1.106482,0.018971,0.000000,1.125453,-7.903441,-0.446628,-0.674547,0.106317,-0.772920,-1.150041
269522.000000,1000.000000,1027.956421,0.000000,4.205124,-0.588717,-0.063617,0.000000,-0.652335,0.000000,0.000000,0.711361,0.019988,0.000000,0.731348,-5.081148,-0.432335,-1.068652,0.022193,-0.922143,-1.180049
269542.000000,1000.000000,1028.430420,0.000000,4.743948,-0.664153,-0.064566,0.000000,-0.728719,0.000000,0.000000,0.214668,0.020294,0.000000,0.234962,-1.533341,-0.508719,-1.565038,-0.049106,-1.029307,-1.202373
269562.000000,1000.000000,1027.967407,0.000000,5.453371,-0.763472,-0.065657,0.000000,-0.829129,0.000000,0.000000,-0.056672,0.020213,0.000000,-0.036458,0.404798,-0.609129,-1.836458,-0.255763,-0.963253,-1.232398
269582.000000,1000.000000,1026.427246,0.000000,6.737827,-0.943296,-0.067005,0.000000,-1.010300,0.000000,0.000000,0.050715,0.020286,0.000000,0.071001,-0.362253,-0.790300,-1.728999,-0.503619,-0.853624,-1.270686
269602.000000,1000.000000,1026.740356,0.000000,6.303310,-0.882463,-0.068265,0.000000,-0.950729,0.000000,0.000000,0.166663,0.020524,0.000000,0.187187,-1.190449,-0.730729,-1.612813,-0.615148,-0.802981,-1.299289
269622.000000,1000.000000,1028.212891,0.000000,4.793132,-0.671038,-0.069224,0.000000,-0.740262,0.000000,0.000000,0.091910,0.020655,0.000000,0.112565,-0.656497,-0.520262,-1.687435,-0.682734,-0.931588,-1.315836
269642.000000,1000.000000,1028.924561,0.000000,4.231850,-0.592459,-0.070070,0.000000,-0.662529,0.000000,0.000000,-0.081000,0.020539,0.000000,-0.060461,0.578574,-0.442529,-1.860461,-0.790153,-1.041787,-1.342708
269662.000000,1000.000000,1028.453613,0.000000,3.993185,-0.559046,-0.070869,0.000000,-0.629915,0.000000,0.000000,-0.209474,0.020240,0.000000,-0.189234,1.496240,-0.409915,-1.989233,-0.791522,-1.044918,-1.379042
269682.000000,1000.000000,1026.395142,0.000000,3.189052,-0.446467,-0.071507,0.000000,-0.517974,0.000000,0.000000,-0.057206,0.020158,0.000000,-0.037047,0.408612,-0.297974,-1.837047,-0.870043,-1.070258,-1.407789
269702.000000,1000.000000,1026.348511,0.000000,2.138127,-0.299338,-0.071934,0.000000,-0.371272,0.000000,0.000000,0.074329,0.020265,0.000000,0.094593,-0.530920,-0.151272,-1.705407,-0.988385,-1.148066,-1.438886
269722.000000,1000.000000,1026.798218,0.000000,0.534609,-0.074845,-0.072041,0.000000,-0.146886,0.000000,0.000000,0.031255,0.020309,0.000000,0.051564,-0.223251,0.073114,-1.748436,-1.006007,-1.253355,-1.473146
269742.000000,1000.000000,1027.070923,0.000000,-0.022629,0.003168,-0.072037,0.000000,-0.068869,0.000000,0.000000,-0.192215,0.020035,0.000000,-0.172180,1.372965,0.151131,-1.972180,-0.922671,-1.364818,-1.507169
269762.000000,1000.000000,1027.031006,0.000000,0.103054,-0.014428,-0.072057,0.000000,-0.086485,0.000000,0.000000,-0.488037,0.019337,0.000000,-0.468700,3.485981,0.133515,-2.268700,-0.890034,-1.501943,-1.537966
269782.000000,1000.000000,1026.476807,0.000000,1.027556,-0.143858,-0.072263,0.000000,-0.216121,0.000000,0.000000,-0.800778,0.018193,0.000000,-0.782585,5.719846,0.003879,-2.582585,-0.954777,-1.629820,-1.566934
269802.000000,1000.000000,1026.715576,0.000000,2.151224,-0.301171,-0.072693,0.000000,-0.373864,0.000000,0.000000,-0.884869,0.016929,0.000000,-0.867939,6.320489,-0.153864,-2.667939,-0.883258,-1.678657,-1.611575
269822.000000,1000.000000,1026.860352,0.000000,1.461393,-0.204595,-0.072985,0.000000,-0.277580,0.000000,0.000000,-0.901434,0.015642,0.000000,-0.885793,6.438816,-0.057580,-2.685792,-0.688619,-1.673398,-1.649420
269842.000000,1000.000000,1026.966675,0.000000,0.164388,-0.023014,-0.073018,0.000000,-0.096032,0.000000,0.000000,-0.750411,0.014570,0.000000,-0.735842,5.360082,0.123968,-2.535842,-0.535100,-1.729367,-1.680542
269862.000000,1000.000000,1026.460327,0.000000,-1.149060,0.160868,-0.072788,0.000000,0.088080,0.000000,0.000000,-0.770037,0.013470,0.000000,-0.756567,5.500263,0.308080,-2.556567,-0.384672,-1.797135,-1.721693
269882.000000,1000.000000,1026.153076,0.000000,-2.955947,0.413833,-0.072197,0.000000,0.341635,0.000000,0.000000,-0.710397,0.012455,0.000000,-0.697942,5.074262,0.561635,-2.497942,-0.340219,-1.806669,-1.773123
269902.000000,1000.000000,1025.966797,0.000000,-5.359643,0.750350,-0.071125,0.000000,0.679225,0.000000,0.000000,-0.417765,0.011858,0.000000,-0.405907,2.984032,0.899225,-2.205907,-0.366951,-1.875248,-1.817362
269922.000000,1000.000000,1025.162476,0.000000,-5.708139,0.799139,-0.069984,0.000000,0.729156,0.000000,0.000000,-0.176518,0.011606,0.000000,-0.164912,1.260841,0.949156,-1.964912,-0.295723,-1.964824,-1.853227
269942.000000,1000.000000,1024.136108,0.000000,-5.708344,0.799168,-0.068842,0.000000,0.730326,0.000000,0.000000,-0.122439,0.011431,0.000000,-0.111008,0.874565,0.950326,-1.911008,-0.239863,-2.159678,-1.880521
269962.000000,1000.000000,1023.513550,0.000000,-6.246803,0.874552,-0.067593,0.000000,0.806960,0.000000,0.000000,-0.396216,0.010865,0.000000,-0.385351,2.830115,1.026960,-2.185351,-0.197490,-2.170701,-1.932317
269982.000000,1000.000000,1022.627258,0.000000,-5.849873,0.818982,-0.066423,0.000000,0.752560,0.000000,0.000000,-0.343527,0.010374,0.000000,-0.333153,2.453767,0.972560,-2.133153,-0.095852,-1.930329,-1.996004
270002.000000,1000.000000,1022.398376,0.000000,-5.456834,0.763957,-0.065331,0.000000,0.698626,0.000000,0.000000,0.021045,0.010404,0.000000,0.031449,-0.150324,0.918626,-1.768551,0.084507,-1.634773,-2.043897
270022.000000,1000.000000,1020.167786,0.000000,-3.854886,0.539684,-0.064560,0.000000,0.475124,0.000000,0.000000,0.541148,0.011177,0.000000,0.552325,-3.865345,0.695124,-1.247674,0.213382,-1.595425,-2.083362
270042.000000,1000.000000,1018.814819,0.000000,-2.552050,0.357287,-0.064050,0.000000,0.293237,0.000000,0.000000,0.558576,0.011975,0.000000,0.570551,-3.989825,0.513237,-1.229449,0.253481,-1.709969,-2.119013
270062.000000,1000.000000,1017.994263,0.000000,0.040044,-0.005606,-0.064058,0.000000,-0.069664,0.000000,0.000000,0.379009,0.012517,0.000000,0.391526,-2.707208,0.150336,-1.408474,0.233300,-1.788301,-2.156473
270082.000000,1000.000000,1017.496582,0.000000,1.759582,-0.246341,-0.064410,0.000000,-0.310751,0.000000,0.000000,0.354377,0.013023,0.000000,0.367400,-2.531266,-0.090751,-1.432600,0.236973,-1.717017,-2.196482
