I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
-1.000000,33.000000,3.539902,26.338816,1.172698,1.597594,-0.159759,0.637260,0.000000,-0.022499,-0.587329,0.823000
1.000000,32.000000,13.625972,112.429634,-1.395461,-0.543609,0.054361,0.637478,0.000000,0.191839,-0.657669,0.821000
2.000000,37.000000,12.922318,-6.842562,-4.353018,-3.268824,0.326882,0.638785,0.000000,0.465667,-0.588690,0.821000
0.000000,37.000000,-5.241220,-47.993721,-1.387722,-1.923102,0.192310,0.639554,0.000000,0.331865,-0.459473,0.820000
0.000000,43.000000,-5.795470,-58.359772,-0.424567,-0.851064,0.085106,0.639895,0.000000,0.225001,-0.382016,0.820000
0.000000,41.000000,-2.192912,-46.416023,-0.587696,-0.662653,0.066265,0.640160,0.000000,0.206425,-0.330086,0.823000
0.000000,36.000000,2.562289,33.758766,-0.759921,-0.732238,0.073224,0.640453,0.000000,0.213677,-0.424219,0.821000
-5.000000,38.000000,-38.506184,-155.290604,8.865221,6.133693,-0.613369,0.637999,0.000000,-0.475370,-0.310725,0.822000
5.000000,39.000000,41.771145,42.136890,-7.647842,-3.725485,0.372548,0.639489,0.000000,0.512038,-0.198396,0.823000
-11.000000,33.000000,-95.679680,37.843014,26.625870,17.987585,-1.798759,0.632294,0.000000,-1.666464,-0.131287,0.824000
-20.000000,38.000000,-174.677887,-55.077431,64.223595,51.064384,-5.106439,0.611869,0.000000,-4.994570,0.065269,0.823000
3.000000,39.000000,18.723467,-11.847344,29.962166,35.968060,-3.596806,0.597481,0.000000,-3.499325,0.094046,0.824000
3.000000,42.000000,32.095173,73.165092,16.573400,22.093306,-2.209331,0.588644,0.000000,-2.120687,-0.277575,0.824000
-4.000000,40.000000,-9.301603,82.069633,19.404770,20.169952,-2.016995,0.580576,0.000000,-1.936419,-0.780677,0.825000
-4.000000,44.000000,-1.522009,41.066814,15.150505,16.579088,-1.657909,0.573944,0.000000,-1.583964,-1.212782,0.826000
-4.000000,38.000000,-1.595521,-102.348526,10.651138,12.338289,-1.233829,0.569009,0.000000,-1.164820,-1.490002,0.823000
-3.000000,38.000000,1.717092,-34.306007,7.641391,8.978173,-0.897817,0.565418,0.000000,-0.832399,-1.671201,0.821000
3.000000,34.000000,41.956352,-43.406227,-6.909872,-2.387982,0.238798,0.566373,0.000000,0.305171,-1.704381,0.820000
2.000000,33.000000,20.030540,-20.804531,-7.972013,-6.382745,0.638274,0.568926,0.000000,0.707201,-1.570973,0.818000
-1.000000,31.000000,-17.630230,-21.854353,0.515187,-1.448030,0.144803,0.569505,0.000000,0.214308,-1.295673,0.819000
0.000000,33.000000,-20.306704,106.330185,6.567012,4.285855,-0.428585,0.567791,0.000000,-0.360795,-1.016781,0.819000
2.000000,27.000000,-8.622072,323.822723,10.120238,8.459717,-0.845972,0.564407,0.000000,-0.781565,-0.956104,0.817000
21.000000,29.000000,147.048996,219.862061,-35.114830,-22.713099,2.271310,0.573492,0.000000,2.344802,-0.970880,0.820000
8.000000,30.000000,40.309299,94.914467,-26.663157,-25.538933,2.553893,0.583708,0.000000,2.637601,-0.773573,0.822000
0.000000,37.000000,-25.703960,191.666245,-7.482738,-12.621704,1.262170,0.588757,0.000000,1.350927,-0.539682,0.823000
0.000000,37.000000,-24.274298,157.821243,0.656594,-3.122537,0.312254,0.590006,0.000000,0.402259,-0.337968,0.825000
-2.000000,42.000000,-37.492634,67.449501,10.006308,6.269713,-0.626971,0.587498,0.000000,-0.539474,-0.152984,0.824000
2.000000,35.000000,-3.629986,6.404844,5.567463,5.767330,-0.576733,0.585191,0.000000,-0.491542,0.082202,0.828000
1.000000,34.000000,-12.800606,-11.966969,7.709775,7.156937,-0.715694,0.582328,0.000000,-0.633366,0.341320,0.825000
0.000000,27.000000,-17.120653,-60.099632,9.304657,8.693396,-0.869340,0.578851,0.000000,-0.790489,0.525315,0.827000
-1.000000,31.000000,-17.551609,-154.564270,9.186960,9.046487,-0.904649,0.575232,0.000000,-0.829417,0.681969,0.827000
-1.000000,28.000000,-9.637957,-30.988970,8.790082,8.863057,-0.886306,0.571687,0.000000,-0.814619,0.665143,0.829000
0.000000,27.000000,5.291644,-38.000942,4.084634,5.444619,-0.544462,0.569509,0.000000,-0.474953,0.545226,0.829000
3.000000,31.000000,36.672096,-219.289261,-10.260447,-5.790635,0.579063,0.571825,0.000000,0.650889,0.504981,0.829000
0.000000,34.000000,20.060999,-144.227951,-12.090936,-10.297810,1.029781,0.575944,0.000000,1.105725,0.409480,0.830000
-5.000000,40.000000,-17.908968,-24.841059,-2.183551,-4.492947,0.449295,0.577742,0.000000,0.527036,0.164621,0.832000
-4.000000,45.000000,-12.951181,-43.681126,0.128757,-1.186624,0.118662,0.578216,0.000000,0.196879,0.027843,0.833000
2.000000,47.000000,27.399652,-67.544411,-9.996155,-7.488878,0.748888,0.581212,0.000000,0.830100,0.086159,0.832000
6.000000,54.000000,51.029694,-5.716596,-20.631155,-16.890738,1.689074,0.587968,0.000000,1.777042,0.204703,0.829000
3.000000,40.000000,18.348328,87.361908,-16.104948,-16.328590,1.632859,0.594500,0.000000,1.727359,0.277291,0.831000
2.000000,50.000000,6.851284,89.778679,-12.228497,-13.395422,1.339542,0.599858,0.000000,1.439400,0.343484,0.831000
