tick_ms,gx_dps,gy_dps,gz_dps,ax_g,ay_g,az_g,imu_shock_flag
43452.000000,-4.427854,-6.784772,-4.862219,-0.126789,-0.017462,-1.037422,0
43453.000000,-4.771171,-6.400435,-4.982662,-0.123017,-0.020200,-1.050181,0
43454.000000,-4.987975,-6.314506,-5.134755,-0.118889,-0.022101,-1.060729,0
43455.000000,-4.968875,-6.568916,-5.266821,-0.114627,-0.023550,-1.069674,0
43456.000000,-4.878705,-7.224015,-5.313964,-0.111821,-0.023998,-1.079255,0
43457.000000,-4.948256,-8.220202,-5.298216,-0.110992,-0.023429,-1.089287,0
43458.000000,-5.177427,-9.318646,-5.291218,-0.111296,-0.023081,-1.097327,0
43459.000000,-5.437394,-10.220290,-5.328853,-0.112659,-0.023149,-1.104431,0
43460.000000,-5.666137,-10.821294,-5.403002,-0.114799,-0.022955,-1.110607,0
43461.000000,-5.775284,-11.240230,-5.471926,-0.116839,-0.022725,-1.115230,0
43462.000000,-5.706786,-11.588361,-5.493014,-0.118417,-0.022872,-1.119229,0
43463.000000,-5.568879,-11.813925,-5.464150,-0.119297,-0.023216,-1.122672,0
43464.000000,-5.517824,-11.786928,-5.400331,-0.119234,-0.023667,-1.125127,0
43465.000000,-5.622321,-11.501844,-5.315139,-0.118224,-0.023881,-1.125196,0
43466.000000,-5.797564,-11.090764,-5.221426,-0.115808,-0.025238,-1.127193,0
43467.000000,-5.869235,-10.654973,-5.115867,-0.112411,-0.028312,-1.137469,0
43468.000000,-5.764146,-10.254494,-5.012113,-0.108975,-0.032178,-1.157345,0
43469.000000,-5.497840,-9.983540,-4.949099,-0.105849,-0.036911,-1.185851,0
43470.000000,-5.148103,-9.904673,-4.939093,-0.103685,-0.042431,-1.220789,0
43471.000000,-4.942607,-9.974610,-4.968064,-0.102454,-0.047612,-1.256121,0
43472.000000,-5.068575,-10.098696,-5.027627,-0.101396,-0.051535,-1.287928,0
43473.000000,-5.447848,-10.254808,-5.113313,-0.100557,-0.053792,-1.315839,0
43474.000000,-5.852737,-10.483257,-5.202613,-0.099639,-0.054597,-1.338448,0
43475.000000,-6.122975,-10.735542,-5.260161,-0.098302,-0.054870,-1.355954,0
43476.000000,-6.283175,-10.885442,-5.281657,-0.097072,-0.053862,-1.363357,0
43477.000000,-6.466245,-10.907076,-5.296116,-0.096211,-0.050716,-1.357325,0
43478.000000,-6.753424,-10.901763,-5.321846,-0.096026,-0.045256,-1.341051,0
43479.000000,-7.181140,-10.962296,-5.368241,-0.096889,-0.036600,-1.316358,0
43480.000000,-7.697456,-11.089840,-5.439202,-0.098174,-0.025837,-1.285927,0
43481.000000,-8.084488,-11.207317,-5.503768,-0.099255,-0.015269,-1.254297,0
43482.000000,-8.206968,-11.230612,-5.523023,-0.100292,-0.005677,-1.223471,0
43483.000000,-8.177065,-11.127641,-5.483467,-0.100710,0.002337,-1.195372,0
43484.000000,-8.116631,-10.916339,-5.400767,-0.100379,0.008926,-1.170770,0
43485.000000,-8.029866,-10.642097,-5.323327,-0.099702,0.015180,-1.148406,0
43486.000000,-7.911042,-10.398213,-5.273376,-0.097688,0.021883,-1.132511,0
43487.000000,-7.779825,-10.324385,-5.228441,-0.093453,0.029217,-1.125467,0
43488.000000,-7.617818,-10.476803,-5.187584,-0.086687,0.036436,-1.125918,0
43489.000000,-7.368835,-10.770790,-5.157938,-0.077153,0.042135,-1.135279,0
43490.000000,-7.089781,-11.063187,-5.126173,-0.066207,0.046376,-1.150344,0
43491.000000,-6.962387,-11.211182,-5.098672,-0.055420,0.049920,-1.165558,0
43492.000000,-7.024905,-11.168861,-5.089511,-0.044665,0.052818,-1.179605,0
43493.000000,-7.121313,-11.015222,-5.096807,-0.034530,0.055505,-1.190386,0
43494.000000,-7.161890,-10.808516,-5.124958,-0.025932,0.058076,-1.197653,0
43495.000000,-7.201111,-10.549287,-5.161719,-0.018818,0.059956,-1.201858,0
43496.000000,-7.257531,-10.233000,-5.175014,-0.013578,0.059163,-1.202062,0
43497.000000,-7.255281,-9.815219,-5.162157,-0.010875,0.054455,-1.199142,0
43498.000000,-7.214442,-9.246662,-5.150029,-0.011308,0.046464,-1.192427,0
43499.000000,-7.254997,-8.546591,-5.174476,-0.015337,0.036060,-1.178449,0
43500.000000,-7.366892,-7.838389,-5.254559,-0.021333,0.024696,-1.160210,0
43501.000000,-7.457111,-7.327823,-5.352427,-0.027733,0.013294,-1.142216,0
43502.000000,-7.562901,-7.113751,-5.409023,-0.034469,0.001971,-1.123338,0
43503.000000,-7.805155,-7.145311,-5.423096,-0.040640,-0.008443,-1.104722,0
43504.000000,-8.201865,-7.394183,-5.431984,-0.045705,-0.017203,-1.087773,0
43505.000000,-8.647002,-7.830892,-5.433005,-0.049238,-0.024312,-1.073039,0
43506.000000,-9.012089,-8.339058,-5.423875,-0.051548,-0.029671,-1.056522,0
43507.000000,-9.184223,-8.802765,-5.474270,-0.053419,-0.032994,-1.032999,0
43508.000000,-9.083470,-9.197053,-5.624541,-0.054720,-0.034117,-1.002695,0
43509.000000,-8.742315,-9.545899,-5.809382,-0.055516,-0.033280,-0.967122,0
43510.000000,-8.360617,-9.819084,-5.949852,-0.056232,-0.031055,-0.926958,0
43511.000000,-8.173937,-9.954591,-6.015870,-0.056178,-0.027853,-0.886418,0
43512.000000,-8.194349,-9.986991,-6.010398,-0.053445,-0.023661,-0.853207,0
43513.000000,-8.231541,-9.998741,-5.959782,-0.049225,-0.019106,-0.826399,0
43514.000000,-8.198263,-9.964684,-5.887700,-0.045489,-0.015032,-0.805291,0
43515.000000,-8.189889,-9.814874,-5.776306,-0.041691,-0.011719,-0.792990,0
43516.000000,-8.307201,-9.490394,-5.627878,-0.038888,-0.010007,-0.782883,0
43517.000000,-8.559751,-8.900708,-5.524339,-0.038399,-0.010454,-0.769581,0
43518.000000,-8.901883,-8.057726,-5.526493,-0.039864,-0.012748,-0.752878,0
43519.000000,-9.255693,-7.127320,-5.620298,-0.042429,-0.016339,-0.731717,0
43520.000000,-9.509664,-6.304746,-5.771632,-0.045275,-0.020246,-0.710251,0
43521.000000,-9.594430,-5.755581,-5.915230,-0.047552,-0.024138,-0.694311,0
43522.000000,-9.549892,-5.529569,-5.979375,-0.049095,-0.028391,-0.683367,0
43523.000000,-9.505619,-5.552893,-5.960877,-0.050378,-0.032410,-0.675215,0
43524.000000,-9.603987,-5.775447,-5.886220,-0.051342,-0.035285,-0.667975,0
43525.000000,-9.879937,-6.144074,-5.773718,-0.051605,-0.036600,-0.661278,0
43526.000000,-10.187414,-6.519790,-5.675239,-0.049414,-0.036109,-0.657321,0
43527.000000,-10.297987,-6.811172,-5.660294,-0.043865,-0.033742,-0.654946,0
43528.000000,-10.119159,-7.049063,-5.756077,-0.035678,-0.029598,-0.652393,0
43529.000000,-9.744601,-7.269397,-5.933317,-0.025602,-0.024191,-0.649427,0
43530.000000,-9.345727,-7.434717,-6.129206,-0.014801,-0.018362,-0.644102,0
43531.000000,-9.092116,-7.482010,-6.283811,-0.004495,-0.012326,-0.637049,0
43532.000000,-9.045865,-7.395744,-6.373920,0.004605,-0.005994,-0.631423,0
43533.000000,-9.148802,-7.205915,-6.406161,0.011797,-0.000237,-0.628052,0
43534.000000,-9.356072,-6.945799,-6.377925,0.017412,0.004350,-0.627351,0
43535.000000,-9.655546,-6.631144,-6.287868,0.022273,0.008076,-0.629370,0
43536.000000,-10.004113,-6.242734,-6.164983,0.024784,0.010606,-0.633939,0
43537.000000,-10.363278,-5.746923,-6.031847,0.023511,0.010947,-0.640272,0
43538.000000,-10.732173,-5.151719,-5.885557,0.018365,0.008440,-0.645571,0
43539.000000,-11.087140,-4.509200,-5.738556,0.009084,0.002966,-0.648726,0
43540.000000,-11.345490,-3.921118,-5.617937,-0.002468,-0.004037,-0.652379,0
43541.000000,-11.439053,-3.531764,-5.532659,-0.014152,-0.011130,-0.657587,0
43542.000000,-11.386278,-3.400523,-5.479282,-0.025732,-0.018024,-0.662980,0
43543.000000,-11.265894,-3.475364,-5.448854,-0.035959,-0.023879,-0.668454,0
43544.000000,-11.128780,-3.689940,-5.451320,-0.044099,-0.028249,-0.674497,0
43545.000000,-10.974569,-3.957539,-5.530944,-0.050776,-0.031187,-0.682244,0
43546.000000,-10.815947,-4.176028,-5.674928,-0.056597,-0.033161,-0.692252,0
43547.000000,-10.638579,-4.273083,-5.812260,-0.062371,-0.034855,-0.706282,0
43548.000000,-10.347076,-4.215929,-5.947149,-0.068619,-0.036627,-0.727566,0
43549.000000,-9.894558,-4.017291,-6.133371,-0.075708,-0.038920,-0.756193,0
43550.000000,-9.384441,-3.707576,-6.372523,-0.084162,-0.041921,-0.788543,0
43551.000000,-8.983474,-3.345053,-6.626316,-0.093066,-0.044899,-0.822083,0
43552.000000,-8.778628,-3.052982,-6.843306,-0.101141,-0.047763,-0.856213,0
43553.000000,-8.743789,-2.921087,-6.983849,-0.108501,-0.050768,-0.889150,0
43554.000000,-8.832103,-2.922376,-7.037202,-0.114874,-0.053305,-0.918618,0
43555.000000,-9.023830,-3.017672,-6.981580,-0.119932,-0.055109,-0.943591,0
43556.000000,-9.322770,-3.251819,-6.782428,-0.123361,-0.055086,-0.964997,0
43557.000000,-9.765437,-3.676938,-6.454118,-0.125388,-0.052778,-0.982131,0
43558.000000,-10.345311,-4.229143,-6.085756,-0.127127,-0.048967,-0.993613,0
43559.000000,-10.963699,-4.787484,-5.789828,-0.129226,-0.044059,-1.001550,0
43560.000000,-11.503422,-5.282952,-5.623056,-0.131227,-0.038306,-1.007331,0
43561.000000,-11.880908,-5.648929,-5.555620,-0.132822,-0.032280,-1.010794,0
43562.000000,-12.043672,-5.807350,-5.531275,-0.133993,-0.026458,-1.012334,0
43563.000000,-11.947740,-5.715751,-5.562836,-0.134584,-0.021108,-1.013165,0
43564.000000,-11.591934,-5.378273,-5.702520,-0.134853,-0.016172,-1.014928,0
43565.000000,-11.076262,-4.893529,-5.923454,-0.134234,-0.011523,-1.017367,0
43566.000000,-10.480958,-4.430646,-6.155245,-0.132806,-0.008579,-1.022743,0
43567.000000,-9.797187,-4.115099,-6.395450,-0.131237,-0.007720,-1.034945,0
43568.000000,-9.104538,-3.988917,-6.662878,-0.129563,-0.007906,-1.054250,0
43569.000000,-8.586834,-4.033653,-6.920549,-0.128132,-0.008487,-1.078616,0
43570.000000,-8.358845,-4.189239,-7.119932,-0.127537,-0.008275,-1.105696,0
43571.000000,-8.387195,-4.353612,-7.254192,-0.126934,-0.007202,-1.133101,0
43572.000000,-8.504054,-4.427473,-7.339598,-0.125582,-0.005954,-1.159133,0
43573.000000,-8.568990,-4.428522,-7.368788,-0.124141,-0.003777,-1.181478,0
43574.000000,-8.553215,-4.471023,-7.300273,-0.122526,-0.000997,-1.198555,0
43575.000000,-8.379393,-4.584080,-7.127586,-0.120587,0.001140,-1.210824,0
43576.000000,-7.950532,-4.609436,-6.932147,-0.117973,0.002913,-1.214377,0
43577.000000,-7.347830,-4.360203,-6.790059,-0.114890,0.005451,-1.205255,0
43578.000000,-6.790406,-3.873091,-6.686819,-0.112345,0.010070,-1.183733,0
43579.000000,-6.459964,-3.318346,-6.590525,-0.110606,0.017811,-1.150056,0
43580.000000,-6.376683,-2.822857,-6.499804,-0.108638,0.027607,-1.108948,0
43581.000000,-6.360573,-2.535179,-6.401165,-0.106120,0.037456,-1.066135,0
43582.000000,-6.203795,-2.536501,-6.290865,-0.104082,0.046377,-1.023901,0
43583.000000,-5.884483,-2.769243,-6.203868,-0.102587,0.053496,-0.986629,0
43584.000000,-5.520694,-3.193504,-6.169280,-0.101043,0.058934,-0.956083,0
43585.000000,-5.208958,-3.753086,-6.194695,-0.098866,0.063500,-0.930908,0
43586.000000,-4.988458,-4.303882,-6.280846,-0.096681,0.067795,-0.908840,0
43587.000000,-4.912359,-4.712913,-6.417361,-0.094949,0.071977,-0.886325,0
43588.000000,-5.047248,-4.926764,-6.579156,-0.093169,0.075664,-0.860686,0
43589.000000,-5.368373,-4.978412,-6.730338,-0.091374,0.078392,-0.830648,0
43590.000000,-5.736556,-4.915993,-6.855427,-0.089710,0.079414,-0.797162,0
43591.000000,-5.994225,-4.786510,-6.973255,-0.087676,0.078896,-0.764638,0
43592.000000,-6.028324,-4.717399,-7.075817,-0.084842,0.077662,-0.734978,0
43593.000000,-5.758516,-4.753870,-7.106673,-0.081749,0.075516,-0.702843,0
43594.000000,-5.183785,-4.818099,-7.020702,-0.078385,0.073251,-0.668585,0
43595.000000,-4.383169,-5.029993,-6.807707,-0.074887,0.071650,-0.637402,0
43596.000000,-3.349635,-5.485245,-6.502175,-0.072438,0.069297,-0.607605,0
43597.000000,-2.039269,-5.907508,-6.184216,-0.071168,0.065693,-0.576657,0
43598.000000,-0.617866,-6.076981,-5.920132,-0.070143,0.061483,-0.544945,0
43599.000000,0.617283,-6.083467,-5.738617,-0.068390,0.057030,-0.511902,0
43600.000000,1.472215,-6.083054,-5.638962,-0.065720,0.053120,-0.478536,0
43601.000000,1.925850,-6.239872,-5.573893,-0.062593,0.050628,-0.447108,0
43602.000000,2.140434,-6.658322,-5.491011,-0.059643,0.048796,-0.419927,0
43603.000000,2.270427,-7.266500,-5.392826,-0.057541,0.046877,-0.400130,0
43604.000000,2.214411,-7.934464,-5.322311,-0.055900,0.044739,-0.387990,0
43605.000000,1.817327,-8.574648,-5.335565,-0.054369,0.042326,-0.381666,0
43606.000000,1.126521,-9.102859,-5.459264,-0.052948,0.041328,-0.377875,0
43607.000000,0.256105,-9.435643,-5.655085,-0.050950,0.042026,-0.373227,0
43608.000000,-0.711163,-9.557838,-5.874776,-0.047580,0.043190,-0.365888,0
43609.000000,-1.639076,-9.557859,-6.097002,-0.042484,0.044250,-0.355307,0
43610.000000,-2.306081,-9.542428,-6.305254,-0.035748,0.043825,-0.343433,0
43611.000000,-2.546665,-9.569218,-6.492000,-0.028648,0.041713,-0.333502,0
43612.000000,-2.410086,-9.685621,-6.649915,-0.021730,0.038856,-0.325622,0
43613.000000,-1.967392,-9.933817,-6.747528,-0.014302,0.035379,-0.319233,0
43614.000000,-1.148414,-10.343414,-6.751656,-0.007294,0.032160,-0.316265,0
43615.000000,0.011640,-10.937820,-6.653071,-0.001721,0.029915,-0.318808,0
43616.000000,1.274164,-11.732845,-6.442540,0.002165,0.028852,-0.330612,0
43617.000000,2.440337,-12.740918,-6.115300,0.004603,0.028961,-0.353318,0
43618.000000,3.503958,-13.886314,-5.727013,0.006482,0.029247,-0.385595,0
43619.000000,4.483672,-14.999920,-5.375940,0.008721,0.029021,-0.425690,0
43620.000000,5.273779,-15.937469,-5.129833,0.011310,0.028733,-0.469784,0
43621.000000,5.834377,-16.605740,-5.006996,0.013503,0.029118,-0.515626,0
43622.000000,6.275121,-16.978428,-4.978764,0.015237,0.030000,-0.562759,0
43623.000000,6.601585,-17.046447,-5.008845,0.016482,0.030763,-0.607953,0
43624.000000,6.635196,-16.784401,-5.114936,0.016901,0.031148,-0.648557,0
43625.000000,6.267250,-16.298736,-5.309122,0.016657,0.031201,-0.684524,0
43626.000000,5.572923,-15.788207,-5.542305,0.016823,0.031276,-0.715046,0
43627.000000,4.618038,-15.368775,-5.780041,0.018188,0.032082,-0.738106,0
43628.000000,3.408692,-15.098668,-6.018500,0.020842,0.034519,-0.751987,0
43629.000000,2.096354,-15.016994,-6.234947,0.024595,0.039036,-0.756979,0
43630.000000,0.986207,-15.098497,-6.402984,0.028719,0.045148,-0.755503,0
43631.000000,0.293690,-15.246129,-6.512225,0.032890,0.051433,-0.750324,0
43632.000000,0.022856,-15.354143,-6.555664,0.036848,0.057312,-0.743595,0
43633.000000,0.119018,-15.402783,-6.542018,0.040216,0.063174,-0.738031,0
43634.000000,0.650791,-15.475288,-6.498269,0.042795,0.068751,-0.736735,0
43635.000000,1.663578,-15.644996,-6.420127,0.044787,0.073511,-0.739449,0
43636.000000,3.004131,-15.832462,-6.295093,0.047767,0.076693,-0.743468,0
43637.000000,4.499227,-15.867074,-6.172354,0.052151,0.078378,-0.748574,0
43638.000000,6.022341,-15.709855,-6.108694,0.057072,0.079535,-0.754819,0
43639.000000,7.339431,-15.438181,-6.107415,0.062535,0.081170,-0.759700,0
43640.000000,8.222831,-15.127411,-6.145263,0.068510,0.083585,-0.764597,0
43641.000000,8.695280,-14.902712,-6.178438,0.074214,0.086236,-0.772297,0
43642.000000,8.929647,-14.872421,-6.163857,0.079197,0.088779,-0.780673,0
43643.000000,8.960622,-15.031493,-6.106599,0.082681,0.090772,-0.788405,0
43644.000000,8.678498,-15.355961,-6.020936,0.084401,0.091942,-0.794917,0
43645.000000,8.056558,-15.810126,-5.900453,0.085203,0.091992,-0.800617,0
43646.000000,7.260342,-16.270367,-5.799246,0.083982,0.090729,-0.806519,0
43647.000000,6.485128,-16.596541,-5.817454,0.080177,0.088732,-0.811338,0
43648.000000,5.792560,-16.770395,-5.960838,0.074593,0.086646,-0.815585,0
43649.000000,5.243325,-16.896260,-6.144493,0.067152,0.084414,-0.822266,0
43650.000000,4.949812,-17.058721,-6.292315,0.058183,0.081706,-0.830114,0
43651.000000,4.863020,-17.241837,-6.351113,0.048962,0.078536,-0.836290,0
43652.000000,4.809491,-17.393883,-6.316600,0.040014,0.075067,-0.842403,0
43653.000000,4.731708,-17.491139,-6.247056,0.031793,0.071911,-0.849505,0
43654.000000,4.698323,-17.533134,-6.167406,0.025104,0.069244,-0.857499,0
43655.000000,4.800764,-17.534924,-6.064309,0.019477,0.066869,-0.865366,0
43656.000000,5.060183,-17.519766,-5.973205,0.014583,0.065530,-0.872607,0
43657.000000,5.388331,-17.510496,-5.930295,0.010379,0.065560,-0.880370,0
43658.000000,5.662818,-17.517448,-5.911796,0.006667,0.066818,-0.887447,0
43659.000000,5.738349,-17.522783,-5.885566,0.003662,0.069964,-0.891355,0
43660.000000,5.527825,-17.501610,-5.849714,0.001564,0.074444,-0.893755,0
43661.000000,5.195941,-17.465637,-5.821974,0.000343,0.079212,-0.896374,0
43662.000000,4.981957,-17.471060,-5.811786,-0.000563,0.084423,-0.897784,0
43663.000000,4.917134,-17.576200,-5.782856,-0.001554,0.089025,-0.898145,0
43664.000000,4.944259,-17.778906,-5.687162,-0.002837,0.091827,-0.897921,0
43665.000000,5.024534,-18.005691,-5.554061,-0.004460,0.093131,-0.898381,0
43666.000000,5.041727,-18.212810,-5.455903,-0.005671,0.093930,-0.899751,0
43667.000000,4.827691,-18.417306,-5.408030,-0.006566,0.095112,-0.901201,0
43668.000000,4.328177,-18.572357,-5.391257,-0.008192,0.096879,-0.904259,0
43669.000000,3.670515,-18.577022,-5.407097,-0.011242,0.099001,-0.909864,0
43670.000000,3.034933,-18.409027,-5.446564,-0.016206,0.101032,-0.915878,0
43671.000000,2.546662,-18.156434,-5.470575,-0.022558,0.102324,-0.921803,0
43672.000000,2.280437,-17.950336,-5.461896,-0.029446,0.102699,-0.928703,0
43673.000000,2.222868,-17.823245,-5.448188,-0.036509,0.102567,-0.935159,0
43674.000000,2.326481,-17.725691,-5.475485,-0.042476,0.101765,-0.943057,0
43675.000000,2.633755,-17.724941,-5.567349,-0.046746,0.100103,-0.954866,0
43676.000000,3.151471,-17.962253,-5.667242,-0.049867,0.097870,-0.968766,0
43677.000000,3.726151,-18.443321,-5.679815,-0.051743,0.095291,-0.982747,0
43678.000000,4.167103,-19.031460,-5.579984,-0.052266,0.092659,-0.995459,0
43679.000000,4.341305,-19.586926,-5.394174,-0.051739,0.090419,-1.006603,0
43680.000000,4.192786,-19.999773,-5.163418,-0.051242,0.088355,-1.017773,0
43681.000000,3.807724,-20.155473,-4.987885,-0.050831,0.086222,-1.029360,0
43682.000000,3.408788,-20.043133,-4.955386,-0.049065,0.084179,-1.038892,0
43683.000000,3.198884,-19.820350,-5.011978,-0.045817,0.082147,-1.044992,0
43684.000000,3.222870,-19.648068,-5.035964,-0.042094,0.079901,-1.048461,0
43685.000000,3.389117,-19.536529,-4.990095,-0.039339,0.076986,-1.051410,0
43686.000000,3.559931,-19.462394,-4.899100,-0.037998,0.073990,-1.056407,0
43687.000000,3.621218,-19.523573,-4.754996,-0.037329,0.071810,-1.063995,0
43688.000000,3.534604,-19.756949,-4.544805,-0.036813,0.070548,-1.073657,0
43689.000000,3.333779,-20.008970,-4.317188,-0.035764,0.070351,-1.083886,0
43690.000000,3.094849,-20.152206,-4.138783,-0.033324,0.071427,-1.091290,0
43691.000000,2.927575,-20.204736,-4.019900,-0.030595,0.072797,-1.096701,0
43692.000000,2.885714,-20.210462,-3.925097,-0.029109,0.073685,-1.102468,0
43693.000000,2.854368,-20.130165,-3.845234,-0.028110,0.074278,-1.106735,0
43694.000000,2.677287,-19.898223,-3.847618,-0.027404,0.074469,-1.108868,0
43695.000000,2.378342,-19.553966,-3.993751,-0.026583,0.074415,-1.108819,0
43696.000000,2.131680,-19.189711,-4.225049,-0.023858,0.073335,-1.105608,0
43697.000000,2.052570,-18.800823,-4.448266,-0.018230,0.070935,-1.096668,0
