I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
32249.000000,-0.414768,-2.798904,0.428316,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.572828,3.466618,0.235729,2.300000,3.000000,0.000000
32250.000000,-0.406812,-1.952004,0.487193,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.573193,3.467080,0.236087,2.300000,3.000000,0.000000
32251.000000,-0.481446,-1.420460,0.441010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.574251,3.470482,0.237266,2.300000,3.000000,0.000000
32252.000000,-0.438003,-2.225634,0.284859,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.574684,3.470624,0.237416,2.300000,3.000000,0.000000
32253.000000,-0.321751,-3.241576,0.075826,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.575263,3.469608,0.237319,2.300000,3.000000,0.000000
32254.000000,-0.144110,-4.075227,-0.093619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.576034,3.467532,0.237185,2.300000,3.000000,0.000000
32255.000000,0.038155,-4.335334,-0.169571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.576978,3.464967,0.236789,2.300000,3.000000,0.000000
32256.000000,0.169320,-3.868523,-0.191849,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.578069,3.462636,0.236393,2.300000,3.000000,0.000000
32259.000000,0.214666,-2.889669,-0.199636,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.579218,3.461136,0.236034,2.300000,3.000000,0.000000
32260.000000,0.030155,-1.174378,-0.167631,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.581313,3.460805,0.235486,2.300000,3.000000,0.000000
32261.000000,-0.305537,-1.204105,-0.216127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.582828,3.461639,0.234945,2.300000,3.000000,0.000000
32262.000000,-0.407948,-1.881919,-0.311697,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.583427,3.461303,0.234524,2.300000,3.000000,0.000000
32263.000000,-0.429319,-2.830495,-0.466577,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.584019,3.459888,0.233906,2.300000,3.000000,0.000000
32264.000000,-0.360897,-3.623580,-0.618355,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.584671,3.457488,0.233101,2.300000,3.000000,0.000000
32265.000000,-0.244170,-3.800760,-0.717943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.585437,3.454700,0.232188,2.300000,3.000000,0.000000
32266.000000,-0.170358,-3.253598,-0.794166,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.586265,3.452256,0.231223,2.300000,3.000000,0.000000
32270.000000,-0.168202,-2.274655,-0.856007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.587081,3.450639,0.230240,2.300000,3.000000,0.000000
32271.000000,-0.067304,-1.842451,-0.768225,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.590262,3.447553,0.226655,2.300000,3.000000,0.000000
32272.000000,0.024951,-3.047177,-0.761080,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.591196,3.444860,0.225726,2.300000,3.000000,0.000000
32273.000000,0.131069,-4.204586,-0.744370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.592224,3.440853,0.224762,2.300000,3.000000,0.000000
32274.000000,0.247887,-4.820033,-0.677104,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.593372,3.436022,0.223836,2.300000,3.000000,0.000000
32275.000000,0.370661,-4.674440,-0.526561,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.594635,3.431120,0.223067,2.300000,3.000000,0.000000
32276.000000,0.428441,-3.851809,-0.325050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.595947,3.426864,0.222535,2.300000,3.000000,0.000000
32279.000000,0.345926,-2.657712,-0.140764,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.597157,3.423706,0.222239,2.300000,3.000000,0.000000
32280.000000,-0.030828,-0.913801,0.097520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.598963,3.420080,0.222215,2.300000,3.000000,0.000000
32281.000000,-0.186194,-1.201403,0.217609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.600248,3.416774,0.222207,2.300000,3.000000,0.000000
32282.000000,-0.076722,-1.930492,0.262807,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.600997,3.414030,0.222162,2.300000,3.000000,0.000000
32283.000000,0.157303,-2.734703,0.336802,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.601992,3.410291,0.222338,2.300000,3.000000,0.000000
32284.000000,0.419555,-3.226744,0.458905,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.603263,3.405853,0.222613,2.300000,3.000000,0.000000
