I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
4738.000000,-0.211631,0.050687,0.040800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.862647,2.563953,0.344816,2.300000,3.000000,0.000000
4739.000000,-0.201830,0.059365,0.033582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.862831,2.564033,0.344832,2.300000,3.000000,0.000000
4743.000000,-0.194416,0.066131,0.021602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.863021,2.564119,0.344849,2.300000,3.000000,0.000000
4744.000000,-0.203595,0.060954,0.007428,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.863765,2.564458,0.344915,2.300000,3.000000,0.000000
4745.000000,-0.206701,0.056128,0.017520,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.863939,2.564533,0.344931,2.300000,3.000000,0.000000
4746.000000,-0.208533,0.054546,0.029129,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.864110,2.564605,0.344947,2.300000,3.000000,0.000000
4747.000000,-0.209198,0.057430,0.037914,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.864280,2.564678,0.344963,2.300000,3.000000,0.000000
4748.000000,-0.209073,0.062788,0.041434,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.864450,2.564756,0.344979,2.300000,3.000000,0.000000
4749.000000,-0.208674,0.069861,0.040191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.864620,2.564841,0.344996,2.300000,3.000000,0.000000
4753.000000,-0.207558,0.078503,0.036891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.864792,2.564934,0.345013,2.300000,3.000000,0.000000
4754.000000,-0.183089,0.072748,0.015866,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.865549,2.565331,0.345081,2.300000,3.000000,0.000000
4755.000000,-0.175236,0.058429,0.006726,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.865762,2.565408,0.345097,2.300000,3.000000,0.000000
4756.000000,-0.168370,0.043385,-0.001418,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.865982,2.565471,0.345113,2.300000,3.000000,0.000000
4757.000000,-0.164018,0.032814,-0.008002,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.866208,2.565524,0.345129,2.300000,3.000000,0.000000
4758.000000,-0.161944,0.030071,-0.013235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.866438,2.565575,0.345145,2.300000,3.000000,0.000000
4759.000000,-0.160409,0.032976,-0.016424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.866668,2.565629,0.345161,2.300000,3.000000,0.000000
4763.000000,-0.157736,0.036789,-0.017195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.866903,2.565688,0.345176,2.300000,3.000000,0.000000
4764.000000,-0.156088,0.032531,-0.017172,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.867857,2.565928,0.345240,2.300000,3.000000,0.000000
4765.000000,-0.162960,0.030622,-0.023278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.868084,2.565983,0.345256,2.300000,3.000000,0.000000
4766.000000,-0.171090,0.030920,-0.030712,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.868302,2.566040,0.345272,2.300000,3.000000,0.000000
4767.000000,-0.179341,0.032044,-0.037598,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.868510,2.566098,0.345287,2.300000,3.000000,0.000000
4768.000000,-0.187068,0.032988,-0.042377,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.868708,2.566156,0.345303,2.300000,3.000000,0.000000
4769.000000,-0.192338,0.035094,-0.042090,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.868901,2.566218,0.345318,2.300000,3.000000,0.000000
