I0,I1,I2,I3
6.000000,2.000000,3.204543,2.888864
10.000000,1.000000,7.570333,2.022837
10.000000,1.000000,3.262733,2.865074
10.000000,1.000000,3.296470,2.867972
4.000000,1.000000,6.818522,1.498899
4.000000,1.000000,3.239388,2.807578
4.000000,1.000000,3.272522,2.810057
9.000000,2.000000,7.120374,1.590033
9.000000,2.000000,3.342121,2.823545
9.000000,2.000000,3.760736,2.826097
6.000000,1.000000,6.828744,1.393726
6.000000,1.000000,3.761604,2.804935
6.000000,1.000000,3.797467,2.855650
10.000000,1.000000,7.265483,1.477942
10.000000,1.000000,3.886088,2.820219
10.000000,1.000000,3.922301,2.822681
6.000000,1.000000,6.872538,1.432449
6.000000,1.000000,3.911046,2.819648
6.000000,1.000000,3.587066,2.870394
6.000000,2.000000,6.430179,1.722299
6.000000,2.000000,3.567287,2.859834
6.000000,2.000000,3.267297,2.862492
4.000000,1.000000,5.741019,1.625627
4.000000,1.000000,3.215271,2.853471
4.000000,1.000000,2.889425,2.856052
7.000000,1.000000,5.777341,1.229858
7.000000,1.000000,2.849765,2.810823
7.000000,1.000000,2.522959,2.813087
9.000000,2.000000,6.184626,1.560350
9.000000,2.000000,2.597901,2.855274
9.000000,2.000000,2.123618,2.857802
3.000000,1.000000,5.426062,1.507455
3.000000,1.000000,1.753065,2.853941
3.000000,1.000000,1.700926,2.856427
9.000000,1.000000,5.980309,1.499388
9.000000,1.000000,1.787740,2.857939
9.000000,1.000000,1.336283,2.860418
4.000000,1.000000,5.591897,1.677153
4.000000,1.000000,0.885860,2.884372
4.000000,1.000000,0.900094,2.886993
6.000000,2.000000,5.674917,1.638784
6.000000,2.000000,0.924356,2.884980
6.000000,2.000000,0.866176,2.887571
7.000000,2.000000,5.959201,1.883981
7.000000,2.000000,0.914338,2.919782
7.000000,2.000000,0.928385,2.922569
0.000000,1.000000,4.933509,1.884730
0.000000,1.000000,0.818529,2.925447
0.000000,1.000000,0.831756,2.928235
2.000000,2.000000,4.475157,1.847277
2.000000,2.000000,0.741293,2.926498
2.000000,2.000000,0.457718,2.929256
2.000000,1.000000,4.162283,2.090061
2.000000,1.000000,0.430543,2.961342
2.000000,1.000000,0.440913,2.964294
7.000000,2.000000,4.893110,1.942738
7.000000,2.000000,0.539567,2.949449
7.000000,2.000000,0.550521,3.000604
1.000000,3.000000,4.373602,2.047561
1.000000,3.000000,0.498719,3.016420
1.000000,3.000000,0.791910,3.019659
1.000000,1.000000,3.924756,1.849279
1.000000,1.000000,0.750149,2.998944
1.000000,1.000000,1.091270,3.002023
2.000000,2.000000,3.704967,1.868196
2.000000,2.000000,1.079059,3.007388
2.000000,2.000000,1.165703,3.010483
5.000000,2.000000,4.040436,1.865947
5.000000,2.000000,1.148392,3.013306
5.000000,2.000000,1.162824,3.016398
4.000000,2.000000,4.217968,1.826650
4.000000,2.000000,1.198702,3.014744
4.000000,2.000000,1.213277,3.017805
4.000000,2.000000,4.322966,1.663361
4.000000,2.000000,0.821388,3.073621
4.000000,2.000000,0.833326,3.077032
2.000000,2.000000,3.922547,1.710089
2.000000,2.000000,0.796894,3.086087
2.000000,2.000000,0.464243,3.089535
3.000000,1.000000,3.782027,1.675849
3.000000,1.000000,0.384167,3.016367
3.000000,1.000000,-0.190803,3.091788
2.000000,2.000000,3.512395,1.592143
2.000000,2.000000,-0.218429,3.085097
2.000000,2.000000,-0.505258,3.088450
1.000000,4.000000,3.131974,2.137555
1.000000,4.000000,-0.548403,3.085209
1.000000,4.000000,-0.545897,3.088520
6.000000,2.000000,3.815550,2.090483
6.000000,2.000000,-0.460816,3.086143
6.000000,2.000000,-0.457763,3.089416
1.000000,1.000000,3.378933,1.723347
1.000000,1.000000,-0.507454,3.048338
1.000000,1.000000,-0.504751,3.051316
1.000000,3.000000,3.106878,1.842945
1.000000,3.000000,-0.534912,3.068742
1.000000,3.000000,-0.532427,3.071817
1.000000,2.000000,2.970388,1.628847
1.000000,2.000000,-0.546429,3.049028
1.000000,2.000000,-0.544053,3.051931
1.000000,2.000000,2.881644,1.764491
1.000000,2.000000,-0.552397,3.071220
1.000000,2.000000,-0.550092,3.025912
0.000000,3.000000,2.616565,1.909890
0.000000,3.000000,-0.579808,3.046167
0.000000,3.000000,-0.577715,3.048975
0.000000,2.000000,2.410569,1.837994
0.000000,2.000000,-0.600506,3.043098
0.000000,2.000000,-0.598577,3.045848
2.000000,2.000000,2.587801,1.814420
2.000000,2.000000,-0.575239,3.045751
2.000000,2.000000,-0.573169,3.048483
3.000000,1.000000,2.867629,1.645500
3.000000,1.000000,-0.537296,3.030808
3.000000,1.000000,-0.535001,3.033405
-1.000000,2.000000,2.300799,1.728201
-1.000000,2.000000,-0.601180,3.045992
-1.000000,2.000000,-0.599340,3.048655
0.000000,1.000000,2.029043,1.869558
0.000000,1.000000,-0.630327,3.068393
0.000000,1.000000,-0.628704,3.071168
1.000000,2.000000,1.985534,1.742154
1.000000,2.000000,-0.632337,3.058554
1.000000,2.000000,-0.630748,3.061227
0.000000,2.000000,1.762327,1.738845
0.000000,2.000000,-0.656123,3.063501
0.000000,2.000000,-0.654713,3.066172
0.000000,2.000000,1.559763,1.812766
0.000000,2.000000,-0.677773,3.077773
0.000000,2.000000,-0.676525,3.080503
0.000000,1.000000,1.330777,1.788533
0.000000,1.000000,-0.702939,3.080306
0.000000,1.000000,-0.701874,3.083017
0.000000,1.000000,1.199261,1.851340
0.000000,1.000000,-0.716697,3.093315
0.000000,1.000000,-0.715738,3.096076
0.000000,1.000000,1.120421,1.573645
0.000000,1.000000,-0.724302,3.065291
0.000000,1.000000,-0.723406,3.067830
0.000000,1.000000,1.089410,1.238439
0.000000,1.000000,-0.726255,3.029876
0.000000,1.000000,-0.725384,3.032147
3.000000,1.000000,1.487786,1.400987
3.000000,1.000000,-0.676389,3.054054
3.000000,1.000000,-0.675198,3.056454
1.000000,1.000000,1.328463,1.495812
1.000000,1.000000,-0.693254,3.070310
1.000000,1.000000,-0.692192,3.072787
0.000000,1.000000,1.001656,1.565461
0.000000,1.000000,-0.730607,3.083677
0.000000,1.000000,-0.729806,3.086210
0.000000,1.000000,0.774628,1.512312
0.000000,1.000000,-0.756429,3.082322
0.000000,1.000000,-0.755810,3.084811
0.000000,1.000000,0.619761,1.379343
0.000000,1.000000,-0.773898,3.071239
0.000000,1.000000,-0.773402,3.073622
0.000000,0.000000,0.512725,1.195243
0.000000,0.000000,-0.785836,3.053766
0.000000,0.000000,-0.785426,3.056002
0.000000,1.000000,0.402140,1.249977
0.000000,1.000000,-0.798375,3.064850
0.000000,1.000000,-0.798053,3.067131
0.000000,1.000000,0.160666,1.182524
0.000000,1.000000,-0.826901,3.061262
0.000000,1.000000,-0.826773,3.063488
1.000000,2.000000,0.174910,1.408798
1.000000,2.000000,-0.824923,3.093048
1.000000,2.000000,-0.824784,3.095455
0.000000,2.000000,0.030697,1.334568
0.000000,2.000000,-0.842065,3.088895
0.000000,2.000000,-0.842040,3.091243
2.000000,1.000000,0.339458,1.072396
2.000000,1.000000,-0.804717,3.061920
2.000000,1.000000,-0.804446,3.064058
-1.000000,3.000000,0.101422,1.414589
-1.000000,3.000000,-0.832929,3.107533
-1.000000,3.000000,-0.832848,3.109945
0.000000,1.000000,0.086074,1.209698
0.000000,1.000000,-0.834620,3.087605
0.000000,1.000000,-0.834552,3.089853
2.000000,1.000000,0.418457,1.241724
2.000000,1.000000,-0.794331,3.095970
2.000000,1.000000,-0.793996,3.098243
0.000000,1.000000,0.288428,1.260599
0.000000,1.000000,-0.809369,3.102797
0.000000,1.000000,-0.809138,3.105085
0.000000,2.000000,0.226722,1.219861
0.000000,2.000000,-0.816361,3.102453
0.000000,2.000000,-0.816180,3.104709
-1.000000,0.000000,0.072758,0.955825
-1.000000,0.000000,-0.834597,3.075069
-1.000000,0.000000,-0.834539,3.077114
0.000000,3.000000,0.159008,1.217461
0.000000,3.000000,-0.824062,3.110764
0.000000,3.000000,-0.823935,3.113018
2.000000,1.000000,0.580888,1.054263
2.000000,1.000000,-0.772845,3.095557
2.000000,1.000000,-0.772380,3.097681
0.000000,2.000000,0.541397,1.246456
0.000000,2.000000,-0.776686,3.123021
0.000000,2.000000,-0.776253,3.125298
-2.000000,4.000000,0.177100,1.794541
-2.000000,4.000000,-0.819826,3.193784
-2.000000,4.000000,-0.819685,3.196500
-1.000000,1.000000,0.099707,1.576384
-1.000000,1.000000,-0.828892,3.172862
-1.000000,1.000000,-0.828812,3.175403
-2.000000,1.000000,-0.147087,1.526653
-2.000000,1.000000,-0.858545,3.171937
-2.000000,1.000000,-0.858663,3.174438
0.000000,2.000000,0.003604,1.682139
0.000000,2.000000,-0.840577,3.195722
0.000000,2.000000,-0.840574,3.198348
-2.000000,2.000000,-0.192946,1.493358
-2.000000,2.000000,-0.864315,3.178169
-2.000000,2.000000,-0.864469,3.180643
0.000000,1.000000,0.016128,1.519061
0.000000,1.000000,-0.839367,3.186223
0.000000,1.000000,-0.839355,3.188718
-1.000000,2.000000,0.100125,1.605009
-1.000000,2.000000,-0.829195,3.201596
-1.000000,2.000000,-0.829115,3.204160
0.000000,1.000000,0.406352,1.469158
0.000000,1.000000,-0.792042,3.190313
0.000000,1.000000,-0.791717,3.192768
0.000000,2.000000,0.569272,1.900562
0.000000,2.000000,-0.771711,3.247337
0.000000,2.000000,-0.771256,3.250138
-2.000000,3.000000,0.295701,1.836677
-2.000000,3.000000,-0.803848,3.245221
-2.000000,3.000000,-0.803611,3.247970
-3.000000,2.000000,-0.080244,1.788503
-3.000000,2.000000,-0.848789,3.244900
-3.000000,2.000000,-0.848853,3.247611
-1.000000,0.000000,0.064200,1.444731
-1.000000,0.000000,-0.831468,3.208794
-1.000000,0.000000,-0.831417,3.211230
-2.000000,0.000000,0.032056,1.234321
-2.000000,0.000000,-0.835249,3.188248
-2.000000,0.000000,-0.835223,3.190516
0.000000,0.000000,0.292527,1.202086
0.000000,0.000000,-0.803733,3.188889
0.000000,0.000000,-0.803499,3.191130
0.000000,0.000000,0.502946,0.976019
0.000000,0.000000,-0.777846,3.166063
0.000000,0.000000,-0.777444,3.168124
0.000000,0.000000,0.626603,0.741283
0.000000,0.000000,-0.762103,3.141829
0.000000,0.000000,-0.761602,3.143702
-1.000000,1.000000,0.541566,0.968313
-1.000000,1.000000,-0.771373,3.173000
-1.000000,1.000000,-0.770940,3.175055
-1.000000,0.000000,0.413832,0.881000
-1.000000,0.000000,-0.785937,3.166562
-1.000000,0.000000,-0.785606,3.168547
-1.000000,0.000000,0.226851,0.792810
-1.000000,0.000000,-0.807862,3.159878
-1.000000,0.000000,-0.807681,3.161793
0.000000,1.000000,0.178865,0.653959
0.000000,1.000000,-0.813296,3.146934
0.000000,1.000000,-0.813153,3.148737
-4.000000,1.000000,-0.656968,0.690582
-4.000000,1.000000,-0.913979,3.154964
-4.000000,1.000000,-0.914504,3.156796
-1.000000,0.000000,-0.677395,0.788450
-1.000000,0.000000,-0.917497,3.170452
-1.000000,0.000000,-0.918039,3.172362
-2.000000,0.000000,-0.811664,0.739442
-2.000000,0.000000,-0.934801,3.168353
-2.000000,0.000000,-0.935450,3.170224
1.000000,1.000000,-0.381100,1.034496
1.000000,1.000000,-0.884087,3.207738
1.000000,1.000000,-0.884392,3.209846
0.000000,2.000000,-0.233144,1.064913
0.000000,2.000000,-0.866824,3.215628
0.000000,2.000000,-0.867010,3.217760
0.000000,0.000000,-0.173009,0.808237
0.000000,0.000000,-0.859933,3.188886
0.000000,0.000000,-0.860071,3.190812
1.000000,1.000000,0.108321,0.777866
1.000000,1.000000,-0.826225,3.189070
1.000000,1.000000,-0.826138,3.190972
0.000000,0.000000,0.161474,0.667647
0.000000,0.000000,-0.819631,3.179560
0.000000,0.000000,-0.819501,3.181374
1.000000,0.000000,0.366090,0.678152
1.000000,0.000000,-0.794655,3.184457
1.000000,0.000000,-0.794362,3.186280
0.000000,1.000000,0.313933,1.036002
0.000000,1.000000,-0.800370,3.231331
0.000000,1.000000,-0.800118,3.233439
0.000000,0.000000,0.261603,0.763264
0.000000,0.000000,-0.806189,3.202602
0.000000,0.000000,-0.805979,3.204492
0.000000,1.000000,0.193732,0.734851
0.000000,1.000000,-0.813969,3.202950
0.000000,1.000000,-0.813814,3.204818
2.000000,1.000000,0.517851,0.886347
2.000000,1.000000,-0.774505,3.224987
2.000000,1.000000,-0.774091,3.226976
0.000000,1.000000,0.379863,0.825821
0.000000,1.000000,-0.790346,3.221653
0.000000,1.000000,-0.790042,3.223594
0.000000,0.000000,0.252907,0.724174
0.000000,0.000000,-0.805074,3.213256
0.000000,0.000000,-0.804872,3.215116
1.000000,1.000000,0.367127,0.720873
1.000000,1.000000,-0.790872,3.216576
1.000000,1.000000,-0.790578,3.218433
1.000000,1.000000,0.404891,0.560885
1.000000,1.000000,-0.785722,3.200963
1.000000,1.000000,-0.785399,3.202692
5.000000,0.000000,1.169393,0.494501
5.000000,0.000000,-0.692723,3.196402
5.000000,0.000000,-0.691787,3.198077
5.000000,0.000000,1.795439,0.311832
5.000000,0.000000,-0.615225,3.177686
5.000000,0.000000,-0.613789,3.179216
1.000000,0.000000,1.653916,0.321586
1.000000,0.000000,-0.629449,3.181924
1.000000,0.000000,-0.628126,3.183461
1.000000,0.000000,1.557769,0.358898
1.000000,0.000000,-0.638417,3.189506
1.000000,0.000000,-0.637171,3.191072
1.000000,0.000000,1.474574,0.285842
1.000000,0.000000,-0.645975,3.183815
1.000000,0.000000,-0.644795,3.185323
0.000000,1.000000,1.217578,0.379730
0.000000,1.000000,-0.674660,3.198174
0.000000,1.000000,-0.673686,3.199758
0.000000,0.000000,1.010325,0.168099
0.000000,0.000000,-0.697748,3.175776
0.000000,0.000000,-0.696940,3.177191
1.000000,0.000000,1.048730,0.003099
1.000000,0.000000,-0.691493,3.158673
1.000000,0.000000,-0.690654,3.159956
1.000000,-1.000000,1.112530,-0.018171
1.000000,-1.000000,-0.682108,3.158669
1.000000,-1.000000,-0.681218,3.159935
1.000000,0.000000,1.197919,-0.019239
1.000000,0.000000,-0.670013,3.161071
1.000000,0.000000,-0.669054,3.162335
2.000000,-1.000000,1.387433,-0.323914
2.000000,-1.000000,-0.645203,3.126795
2.000000,-1.000000,-0.644093,3.127816
4.000000,0.000000,1.868256,-0.022798
4.000000,0.000000,-0.584899,3.165212
4.000000,0.000000,-0.583405,3.166473
2.000000,0.000000,1.862152,0.102195
2.000000,0.000000,-0.582647,3.182835
2.000000,0.000000,-0.581158,3.184196
3.000000,0.000000,2.049019,0.557726
3.000000,0.000000,-0.557094,3.240586
3.000000,0.000000,-0.555455,3.242312
2.000000,0.000000,2.009147,0.562417
2.000000,0.000000,-0.558633,3.244605
2.000000,0.000000,-0.557025,3.246335
0.000000,0.000000,1.594531,0.191964
0.000000,0.000000,-0.605504,3.203315
0.000000,0.000000,-0.604228,3.204748
0.000000,1.000000,1.258316,0.312413
0.000000,1.000000,-0.643567,3.220732
0.000000,1.000000,-0.642560,3.222262
3.000000,0.000000,1.544495,0.294006
3.000000,0.000000,-0.606983,3.221568
3.000000,0.000000,-0.605748,3.223083
3.000000,0.000000,1.856575,0.340236
3.000000,0.000000,-0.566813,3.230183
3.000000,0.000000,-0.565328,3.231735
4.000000,0.000000,2.327228,0.233922
4.000000,0.000000,-0.506987,3.220445
4.000000,0.000000,-0.505126,3.221912
4.000000,-1.000000,2.646771,-0.105363
4.000000,-1.000000,-0.464663,3.182393
4.000000,-1.000000,-0.462546,3.183589
1.000000,-1.000000,2.274418,-0.236448
1.000000,-1.000000,-0.505409,3.168950
1.000000,-1.000000,-0.503589,3.170040
1.000000,0.000000,1.964073,-0.002808
1.000000,0.000000,-0.539259,3.199355
1.000000,0.000000,-0.537688,3.200633
0.000000,0.000000,1.606901,-0.130382
0.000000,0.000000,-0.579263,3.186500
0.000000,0.000000,-0.577977,3.187675
2.000000,0.000000,1.727541,-0.169977
2.000000,0.000000,-0.562119,3.184068
2.000000,0.000000,-0.560737,3.185212
6.000000,0.000000,2.540898,-0.237690
6.000000,0.000000,-0.461101,3.178176
6.000000,0.000000,-0.459068,3.179266
5.000000,0.000000,2.909332,-0.478598
5.000000,0.000000,-0.412529,3.151254
5.000000,0.000000,-0.410201,3.152151
2.000000,0.000000,2.625243,-0.384647
2.000000,0.000000,-0.442192,3.164398
2.000000,0.000000,-0.440092,3.165370
0.000000,0.000000,2.175444,-0.620966
0.000000,0.000000,-0.492327,3.137795
0.000000,0.000000,-0.490587,3.138578
2.000000,-1.000000,2.212585,-0.515202
2.000000,-1.000000,-0.484360,3.152138
2.000000,-1.000000,-0.482590,3.153006
2.000000,-1.000000,2.161173,-0.644215
2.000000,-1.000000,-0.487030,3.138288
2.000000,-1.000000,-0.485301,3.139053
7.000000,-4.000000,3.010552,-1.123497
7.000000,-4.000000,-0.380967,3.081921
7.000000,-4.000000,-0.378559,3.082302
3.000000,0.000000,3.015601,-0.921585
3.000000,0.000000,-0.375541,3.107074
3.000000,0.000000,-0.373128,3.107617
1.000000,-1.000000,2.686187,-0.941954
1.000000,-1.000000,-0.410509,3.105699
1.000000,-1.000000,-0.408360,3.106225
0.000000,-1.000000,2.238290,-0.869758
0.000000,-1.000000,-0.460317,3.115473
0.000000,-1.000000,-0.458526,3.116057
3.000000,-1.000000,2.377147,-0.914168
3.000000,-1.000000,-0.439962,3.111277
3.000000,-1.000000,-0.438060,3.111825
6.000000,0.000000,2.983608,-0.647425
6.000000,0.000000,-0.362898,3.144597
6.000000,0.000000,-0.360511,3.145359
4.000000,0.000000,3.139414,-0.432660
4.000000,0.000000,-0.339303,3.172065
4.000000,0.000000,-0.336791,3.172998
1.000000,-2.000000,2.721213,-0.716586
1.000000,-2.000000,-0.384798,3.139634
1.000000,-2.000000,-0.382621,3.140341
3.000000,-1.000000,2.781695,-0.745677
3.000000,-1.000000,-0.373138,3.137533
3.000000,-1.000000,-0.370913,3.138216
8.000000,-1.000000,3.614400,-0.692147
8.000000,-1.000000,-0.268097,3.145367
8.000000,-1.000000,-0.265205,3.146093
4.000000,-1.000000,3.591203,-0.887978
4.000000,-1.000000,-0.265116,3.123163
4.000000,-1.000000,-0.262243,3.123733
0.000000,0.000000,2.768992,-0.605369
0.000000,0.000000,-0.358693,3.158441
0.000000,0.000000,-0.356478,3.159237
2.000000,0.000000,2.621873,-0.381770
2.000000,0.000000,-0.372034,3.187043
2.000000,0.000000,-0.369937,3.188018
3.000000,-1.000000,2.604974,-0.552085
3.000000,-1.000000,0.085384,3.168418
3.000000,-1.000000,0.495691,3.169257
6.000000,0.000000,3.159501,-0.368083
6.000000,0.000000,0.570521,3.192322
6.000000,0.000000,1.172979,3.193308
4.000000,0.000000,3.183993,-0.451978
4.000000,0.000000,1.588338,3.184159
4.000000,0.000000,1.930505,3.185077
0.000000,0.000000,2.448827,-0.123421
0.000000,0.000000,1.858964,3.225685
0.000000,0.000000,2.391555,3.226867
7.000000,-2.000000,3.057428,-0.608573
7.000000,-2.000000,2.485273,3.217762
7.000000,-2.000000,3.090210,3.218875
8.000000,0.000000,3.555607,-0.488438
8.000000,0.000000,3.175076,3.234500
8.000000,0.000000,3.591254,3.235709
1.000000,-1.000000,2.624724,-0.474290
1.000000,-1.000000,3.779623,3.238628
1.000000,-1.000000,3.808603,3.239848
8.000000,-1.000000,3.121435,-1.020821
8.000000,-1.000000,3.897585,3.175048
8.000000,-1.000000,3.926962,3.175831
7.000000,-1.000000,3.157414,-0.653405
7.000000,-1.000000,3.960685,3.220999
7.000000,-1.000000,3.990091,3.222076
6.000000,-1.000000,2.979956,-1.023618
6.000000,-1.000000,3.998061,3.178431
6.000000,-1.000000,4.099804,3.179212
9.000000,-1.000000,3.363945,-0.654616
9.000000,-1.000000,4.175934,3.224569
9.000000,-1.000000,4.205985,3.225645
8.000000,0.000000,3.679691,-1.056623
8.000000,0.000000,4.274179,3.178159
8.000000,0.000000,4.304482,3.178914
7.000000,0.000000,3.719381,-0.470318
7.000000,0.000000,4.267101,3.250494
7.000000,0.000000,4.296956,3.251718
1.000000,-1.000000,2.718675,-1.033545
1.000000,-1.000000,4.205926,3.184904
1.000000,-1.000000,4.234982,3.185677
4.000000,-1.000000,2.501458,-0.639793
4.000000,-1.000000,4.237797,3.234015
4.000000,-1.000000,4.266678,3.235104
8.000000,-1.000000,2.952173,-0.256185
8.000000,-1.000000,4.350005,3.282532
8.000000,-1.000000,4.379247,3.283927
3.000000,-1.000000,2.550192,-0.311809
3.000000,-1.000000,3.930715,3.278603
3.000000,-1.000000,3.956915,3.279953
2.000000,-2.000000,2.221951,-0.326241
2.000000,-2.000000,3.943464,3.279560
2.000000,-2.000000,3.591310,3.280899
3.000000,0.000000,2.135956,-0.584196
3.000000,0.000000,3.556139,3.251077
3.000000,0.000000,3.579288,3.252210
4.000000,0.000000,2.367445,-1.082808
4.000000,0.000000,3.630401,3.193110
4.000000,0.000000,3.653734,3.193844
2.000000,1.000000,2.075790,-0.582559
2.000000,1.000000,3.593516,3.255008
2.000000,1.000000,3.616297,3.256141
0.000000,-1.000000,1.589675,-0.772772
0.000000,-1.000000,3.580355,3.234298
0.000000,-1.000000,3.602747,3.235280
1.000000,0.000000,1.501450,-0.526016
1.000000,0.000000,3.542001,3.217750
1.000000,0.000000,3.262301,3.218609
1.000000,0.000000,1.165620,0.254447
1.000000,0.000000,3.241654,3.313748
1.000000,0.000000,3.261307,3.315231
1.000000,0.000000,0.976590,-0.157721
1.000000,0.000000,2.884324,3.266925
1.000000,0.000000,2.602649,3.268079
1.000000,-1.000000,0.830165,-0.065688
1.000000,-1.000000,2.600142,3.280350
1.000000,-1.000000,2.195773,3.281578
0.000000,0.000000,0.558884,-0.329248
0.000000,0.000000,1.564845,3.250967
0.000000,0.000000,0.989738,3.251984
0.000000,0.000000,0.525856,-0.616507
0.000000,0.000000,0.990035,3.218299
0.000000,0.000000,0.414123,3.219086
0.000000,-1.000000,0.335900,-0.243236
0.000000,-1.000000,0.391597,3.264964
0.000000,-1.000000,0.391865,3.266050
0.000000,0.000000,0.074029,0.188036
0.000000,0.000000,0.360500,3.319232
0.000000,0.000000,0.360559,3.320663
-3.000000,0.000000,-0.385713,-0.204226
-3.000000,0.000000,0.305082,3.274708
-3.000000,0.000000,0.304773,3.275825
-2.000000,0.000000,-0.510754,-0.024863
-2.000000,0.000000,0.289360,3.298609
-2.000000,0.000000,0.288951,3.299869
-3.000000,0.000000,-0.766942,-0.223454
-3.000000,0.000000,0.257595,3.277139
-3.000000,0.000000,0.256981,3.278240
-2.000000,-2.000000,-0.746368,-0.596596
-2.000000,-2.000000,0.258853,3.234266
-2.000000,-2.000000,0.258256,3.235069
-2.000000,0.000000,-0.726378,-0.950871
-2.000000,0.000000,0.260074,3.193075
-2.000000,0.000000,0.259493,3.193594
-4.000000,0.000000,-1.024688,-1.071653
-4.000000,0.000000,0.222876,3.179523
-4.000000,0.000000,0.222056,3.179946
-6.000000,-4.000000,-1.681446,-2.092194
-6.000000,-4.000000,0.141900,3.057087
-6.000000,-4.000000,0.140554,3.056694
-3.000000,0.000000,-1.645203,-1.838641
-3.000000,0.000000,0.143587,3.086929
-3.000000,0.000000,0.142271,3.086738
-2.000000,0.000000,-1.531361,-1.860902
-2.000000,0.000000,0.154707,3.083858
-2.000000,0.000000,0.153482,3.083649
-5.000000,0.000000,-1.916384,-1.623525
