t_s,target_mm,logged_h_mm,tof_obs_mm,tof_spread_mm,acc_up_mps2,logged_vz_mps,logged_throttle,logged_polluted,logged_gate_reason,A_trimmed_lpf_h_mm,A_trimmed_lpf_vz_mps,A_trimmed_lpf_accepted,A_trimmed_lpf_polluted,B_huber_ab_h_mm,B_huber_ab_vz_mps,B_huber_ab_accepted,B_huber_ab_polluted,C_physical_gate_ab_h_mm,C_physical_gate_ab_vz_mps,C_physical_gate_ab_accepted,C_physical_gate_ab_polluted,D_pollution_fsm_h_mm,D_pollution_fsm_vz_mps,D_pollution_fsm_accepted,D_pollution_fsm_polluted,E_recommended_mcu_h_mm,E_recommended_mcu_vz_mps,E_recommended_mcu_accepted,E_recommended_mcu_polluted,F_ported_c_logic_h_mm,F_ported_c_logic_vz_mps,F_ported_c_logic_accepted,F_ported_c_logic_polluted
158.164,1000.0,1007.445557,1003.206604,67.37937299999999,-0.495095,-0.045911,4196.0,0.0,0.0,1006.0119473912596,-0.021790910072559354,1,0,1005.44823309911,-0.034360409499324854,1,0,1004.9983571929848,-0.04209676636683138,1,0,1005.4871996565632,-0.0421652050574059,1,0,1006.1983615938626,-0.034264793082339984,1,0,1007.4455770252127,-0.045911639029230455,1,0
158.174,1000.0,1007.987061,1009.8934936666666,61.46579799999995,0.1389,-0.023778,4213.0,0.0,0.0,1006.8705454273796,0.002021427794466124,1,0,1005.9725594437441,-0.02168258560402256,1,0,1005.6462004980958,-0.026532472613165464,1,0,1005.8436610209224,-0.031851074326488385,1,0,1006.507825967548,-0.026287468973707862,1,0,1007.9870561863023,-0.02377846543266341,1,0
158.184,1000.0,1007.75708,1006.947225,58.555704000000105,0.500931,-0.023605,4198.0,0.0,0.0,1006.8875069488432,0.0019494768211050415,1,0,1005.9790304512464,-0.01765413767132337,1,0,1005.7042831113804,-0.020914989276865248,1,0,1005.7629318001957,-0.027811142069403844,1,0,1006.3669390250519,-0.023898290492784826,1,0,1007.7570455278923,-0.0236065046429883,1,0
158.194,1000.0,1007.66095,1007.322632,55.59134800000015,0.656495,-0.02051,4199.0,0.0,0.0,1006.983756610159,0.0036472950565826262,1,0,1006.0863611485508,-0.01263546465671343,1,0,1005.8728100940315,-0.014318472713206933,1,0,1005.7911325791152,-0.02270491245612713,1,0,1006.3303872825063,-0.020428834955049373,1,0,1007.6609532555225,-0.02051030688077899,1,0
158.204,1000.0,1007.560852,,904.4801749999999,0.436244,-0.018187,4198.0,0.0,0.0,1006.983756610159,0.002840513390066549,0,0,1005.9684454816822,-0.011791566686862728,0,0,1005.7397820941708,-0.013302799986074865,0,0,1005.5742063377996,-0.02169262413156586,0,0,1006.135706918199,-0.01946803643072363,0,0,1007.5608831678751,-0.01818697733751107,0,0
158.214,1000.0,1007.458557,,904.4801749999999,0.145791,-0.016427,4198.0,0.0,0.0,1006.983756610159,0.0022121918281838284,0,0,1005.8544854148166,-0.011396006686559787,0,0,1005.6110001943086,-0.012878189986214116,0,0,1005.3620735968972,-0.0212132740902502,0,0,1005.9461336243564,-0.018957329384262776,0,0,1007.4585773936163,-0.01642702167705723,0,0
158.224,1000.0,1007.354736,,928.9751240000002,-0.036173,-0.01509,4198.0,0.0,0.0,1006.983756610159,0.0017228549957895656,0,0,1005.741692153954,-0.01127932608626139,0,0,1005.4827826534452,-0.012821754086351974,0,0,1005.1514110694037,-0.0210662527493477,0,0,1005.7588613349214,-0.018727228943498837,0,0,1007.3547760124605,-0.015089451033258252,0,0
158.234,1000.0,1007.24823,,943.369907,-0.569017,-0.014108,4197.0,0.0,0.0,1006.983756610159,0.0013417594707209137,0,0,1005.6220555370043,-0.01196366169496747,0,0,1005.3444669479903,-0.013831570545488453,0,0,1004.9326128611851,-0.02187982082185422,0,0,1005.565862874828,-0.019299846009346356,0,0,1007.2482837389099,-0.01410727355564206,0,0
158.244,1000.0,1007.136902,,925.9507710000001,-0.929298,-0.01345,4197.0,0.0,0.0,1006.983756610159,0.0010449622757974476,0,0,1005.4902739993088,-0.013178153769542957,0,0,1005.18894843959,-0.015551850840033568,0,0,1004.6992752710488,-0.02333375901363568,0,0,1005.361819921636,-0.02040429531920616,0,0,1007.1369971639667,-0.013448403682876843,0,0
158.254,1000.0,1006.75238,1005.3984373333333,44.216165000000046,-1.526034,-0.01898,4197.0,0.0,0.0,1006.6330839861251,-0.006943061823238924,1,0,1005.3485332332366,-0.015117385816363502,1,0,1005.0832590156856,-0.017345276219866358,1,0,1004.594024026977,-0.02393201284646039,1,0,1005.1796255396364,-0.02191839947435342,1,0,1006.7524277294306,-0.01898029268016436,1,0
158.264,1000.0,1006.549072,1005.8333536666665,53.12735799999996,-1.849397,-0.019279,4201.0,0.0,0.0,1006.4561836394608,-0.009320292216152725,1,0,1005.2909502029153,-0.01601105143231532,1,0,1005.0663130062204,-0.01818597514610625,1,0,1004.5653352678561,-0.024002515892256653,1,0,1005.0795668005104,-0.022748461411903564,1,0,1006.5491285467472,-0.0192788298602687,1,0
158.274,1000.0,1006.330811,,960.0201219999999,-2.214984,-0.019843,4201.0,0.0,0.0,1006.4561836394608,-0.007258643577939742,0,0,1005.100016586307,-0.01909336166083059,0,0,1004.8419721722739,-0.022434083394645185,0,0,1004.2878406485228,-0.027749461933334087,0,0,1004.8222696956032,-0.025729710490725012,0,0,1006.3308377698053,-0.01984294468113207,0,0
158.284,1000.0,1006.084839,1005.2187096666667,60.26181900000006,-2.298173,-0.020894,4201.0,0.0,0.0,1006.1824543966787,-0.01170792246883975,1,0,1004.9388967307372,-0.021401132516620985,1,0,1004.7028709626668,-0.025000653096699375,1,0,1004.1712667902282,-0.029114767103433054,1,0,1004.6438554865731,-0.027559193947449333,1,0,1006.084835033391,-0.020895265847150228,1,0
158.294,1000.0,1005.818604,,940.330776,-2.142542,-0.022162,4201.0,0.0,0.0,1006.1824543966787,-0.009118130018732398,0,0,1004.6959574454485,-0.024293928528871668,0,0,1004.4125136570094,-0.029035730565732384,0,0,1003.8444648399042,-0.032680195032398725,0,0,1004.3402592961908,-0.03035961903823759,0,0,1005.8186179804736,-0.022161954252292178,0,0
158.304,1000.0,1005.53302,,911.536564,-1.428702,-0.023577,4201.0,0.0,0.0,1006.1824543966787,-0.007101199658588792,0,0,1004.4352317194391,-0.026072572600938593,0,0,1004.0964858844087,-0.03160277726007506,0,0,1003.4952142730834,-0.03492505668207474,0,0,1004.0197865186641,-0.03204727775266403,0,0,1005.5330370364547,-0.023576780453382663,0,0
158.314,1000.0,1003.870789,998.018453,62.51529800000003,-1.246524,-0.05513,4201.0,0.0,0.0,1004.3765772877334,-0.04547641594397921,1,0,1003.0542911358423,-0.04290443506022401,1,0,1002.6106409276272,-0.04985245523416925,1,0,1002.309648255142,-0.04703668087511585,1,0,1002.7787077771522,-0.043636900537414605,1,0,1003.8708110475909,-0.05513003549076252,1,0
158.324,1000.0,1002.279297,996.676066,70.74167699999998,-1.048445,-0.078139,4221.0,0.0,0.0,1002.6732241908868,-0.0730952032394184,1,0,1001.5467756159093,-0.05868326047306832,1,0,1001.0121193766471,-0.06662700750009248,1,0,1001.0012655677617,-0.05875160927532132,1,0,1001.4280229707614,-0.05473777946669913,1,0,1002.2793334430638,-0.07813875625234498,1,0
158.334,1000.0,1000.702026,,957.9016410000002,-0.800979,-0.095744,4238.0,0.0,0.0,1002.6732241908868,-0.05692654428285905,0,0,1000.9567308152496,-0.059004480065972295,0,0,1000.3364924223962,-0.06756269542509157,0,0,1000.4052070139361,-0.05960585538256811,0,0,1000.8768411580144,-0.05511818127469864,0,0,1000.7020552758815,-0.09574385642739812,0,0
158.344,1000.0,999.138672,,930.0824009999999,-0.661007,-0.109147,4250.0,0.0,0.0,1002.6732241908868,-0.04433439268749063,0,0,1000.3656215815997,-0.05911092336498271,0,0,999.6544015976878,-0.06820908247084065,0,0,999.8032109196487,-0.060199609428742425,0,0,1000.3240119674585,-0.05528291905557816,0,0,999.138709940409,-0.10914651420631166,0,0
158.354,1000.0,997.591064,,955.9913630000001,-0.050332,-0.119237,4262.0,0.0,0.0,1002.6732241908868,-0.0345276250250177,0,0,999.7826240064546,-0.05829975751450797,0,0,998.9781250412265,-0.06762765564613224,0,0,999.2063288103042,-0.059688210934455,0,0,999.7787202347611,-0.054529173269744484,0,0,997.591072909179,-0.11923703639468083,0,0
158.364,1000.0,996.064209,,930.0824009999999,1.078944,-0.126635,4269.0,0.0,0.0,1002.6732241908868,-0.026890114369483787,0,0,999.2245555549367,-0.05580684515179035,0,0,998.3301901303297,-0.06479349108967092,0,0,998.6348365140531,-0.05714922962511045,0,0,999.257792038054,-0.05209281967069832,0,0,996.0642009967448,-0.1266362106472223,0,0
158.374,1000.0,994.563232,,946.395176,1.483613,-0.131825,4277.0,0.0,0.0,1002.6732241908868,-0.020942021070953973,0,0,998.6971123251916,-0.052744322974513494,0,0,997.7184068285419,-0.06117833017877421,0,0,998.0957641747644,-0.05390723392885934,0,0,998.7669319592977,-0.04908600787563785,0,0,994.5632471696503,-0.13182537950738876,0,0
158.384,1000.0,993.094482,,920.2559699999999,2.208605,-0.135154,4281.0,0.0,0.0,1002.6732241908868,-0.016309646010058954,0,0,998.2107098188926,-0.04864025062989579,0,0,997.156913459772,-0.056149336876986464,0,0,997.6018374488688,-0.04939267258957075,0,0,998.3165638567227,-0.045036810257503286,0,0,993.0944838885337,-0.13515464933865343,0,0
158.394,1000.0,991.665466,,944.671955,3.076196,-0.136868,4287.0,0.0,0.0,1002.6732241908868,-0.012701952312633914,0,0,997.7777462901881,-0.043296352870447356,0,0,996.6625589446899,-0.0494354515082166,0,0,997.168221518232,-0.04336159306367504,0,0,997.9190942156863,-0.03974696410364074,0,0,991.6654947295613,-0.13686768110141276,0,0
158.404,1000.0,991.135925,989.2714033333333,58.58139899999992,3.26753,-0.118306,4289.0,0.0,0.0,999.7087414171959,-0.07546663941512113,1,0,995.9370905348196,-0.05806782965509284,1,0,994.8450795264735,-0.06191390366912507,1,0,995.5935406543307,-0.052099131040174954,1,0,996.2477681715163,-0.049198817866764014,1,0,991.1359217127157,-0.11830670517440436,1,0
158.414,1000.0,990.910583,990.1171266666666,59.71445599999993,2.972697,-0.097121,4279.0,0.0,0.0,997.5870762343789,-0.1057046526204102,1,0,994.4570473515279,-0.06596923221289223,1,0,993.4566939894526,-0.06703785626218459,1,0,994.3290052212144,-0.05625556740250587,1,0,994.8972504939107,-0.05424491258571422,1,0,990.9105642485297,-0.09712216909762053,1,0
158.424,1000.0,990.711487,,888.800968,2.672381,-0.080042,4265.0,0.0,0.0,997.5870762343789,-0.08232278346077547,0,0,993.8473361292309,-0.060971122229698846,0,0,992.8464668324569,-0.06102271569956273,0,0,993.8201779619296,-0.05088272592848081,0,0,994.4030238199415,-0.0494226673969285,0,0,990.7114480240137,-0.08004319617951931,0,0
158.434,1000.0,990.540833,,885.713688,2.317889,-0.066112,4255.0,0.0,0.0,997.5870762343789,-0.06411298375925194,0,0,993.2815389102684,-0.05657972189625336,0,0,992.2886997270313,-0.0557767105425671,0,0,993.3581609772376,-0.046201698469196,0,0,993.9509788810817,-0.04520449388597458,0,0,990.540813350126,-0.06611208017100724,0,0
158.444,1000.0,990.397339,,899.641926,1.431488,-0.054662,4246.0,0.0,0.0,997.5870762343789,-0.049931191751705406,0,0,992.7457009695903,-0.05358379406780956,0,0,991.7651400526598,-0.05235596743714143,0,0,992.9265309463926,-0.04316300308450404,0,0,993.5271869363048,-0.042379194477684956,0,0,990.3973432294249,-0.054661647107088054,0,0
158.454,1000.0,990.275391,,898.780972,0.062351,-0.045268,4240.0,0.0,0.0,997.5870762343789,-0.03888641213622817,0,0,992.2188358630224,-0.05268651065679241,0,0,991.2480629950321,-0.05170770576277002,0,0,992.500339533856,-0.042619141253658996,0,0,993.1106871356997,-0.041649980060519676,0,0,990.2753944409138,-0.045267997968865194,0,0
158.464,1000.0,990.165588,,917.701748,-1.431306,-0.037684,4235.0,0.0,0.0,997.5870762343789,-0.0302847377716945,0,0,991.678404143053,-0.054043171996940524,0,0,990.7075305879807,-0.05405324070514232,0,0,992.0526465274448,-0.04476930064112241,0,0,992.6789652421036,-0.043172189359611875,0,0,990.165610606482,-0.03768313523578415,0,0
158.474,1000.0,990.05896,,903.814762,-1.971507,-0.031707,4230.0,0.0,0.0,997.5870762343789,-0.023585753776595678,0,0,991.116506293883,-0.05618978491698641,0,0,990.1329733649998,-0.0574557222980909,0,0,991.5739433250977,-0.04787032023471118,0,0,992.2241465719114,-0.04548186701921769,0,0,990.0589815298301,-0.03170626089716807,0,0
158.484,1000.0,988.154236,981.4480183333334,51.81851999999992,-1.90028,-0.066826,4227.0,0.0,0.0,994.0171166266676,-0.09733609156378473,1,0,988.8989601242097,-0.08091364409102506,1,0,987.9105285580656,-0.08330051086167287,1,0,989.5269735097436,-0.07004772859524541,1,0,990.0997055580219,-0.06618938878111924,1,0,988.154236470765,-0.06682579669323528,1,0
158.494,1000.0,985.495483,976.1346436666666,36.19614499999989,-2.656602,-0.110855,4252.0,0.0,0.0,990.0615136079155,-0.16330328688467388,1,0,985.9151674539287,-0.11350351251277578,1,0,984.8531059017614,-0.11829532757588773,1,0,986.7615160016132,-0.09943121189726106,1,0,987.28417146743,-0.09307329623675263,1,0,985.4955025424985,-0.11085512495794755,1,0
158.504,1000.0,982.876038,,883.829616,-3.222768,-0.144276,4284.0,0.0,0.0,990.0615136079155,-0.127180599825784,0,0,984.7488163356778,-0.11663511182508414,0,0,983.6175267987601,-0.12355791030012886,0,0,985.7191371798303,-0.10423788217828846,0,0,986.319057979498,-0.09651134879320133,0,0,982.8760714627526,-0.14427578680122716,0,0
158.514,1000.0,981.989563,978.8683470000001,42.32041300000003,-2.403359,-0.131971,4311.0,0.0,0.0,987.5855851542445,-0.15381578853952127,1,0,982.7187087413446,-0.13022953139570945,1,0,981.6506584454311,-0.13686713925613594,1,0,983.7198297347828,-0.1190726989250359,1,0,984.2981269994634,-0.11030395991729616,1,0,981.9895628115918,-0.13197155412447376,1,0
158.524,1000.0,981.088379,,890.924602,-1.741752,-0.122713,4302.0,0.0,0.0,987.5855851542445,-0.11979173611457916,0,0,981.4098215770969,-0.13088871642477382,0,0,980.2608387267953,-0.13898197186357458,0,0,982.509658479425,-0.12101712553578553,0,0,983.1855067142781,-0.11126202851853673,0,0,981.0883526544189,-0.1227142150288034,0,0
158.534,1000.0,980.176453,,889.317546,-0.730703,-0.115741,4298.0,0.0,0.0,987.5855851542445,-0.09329380408603424,0,0,980.1096071753128,-0.1300214401784022,0,0,978.8703031453459,-0.13905355814493883,0,0,981.2984362826206,-0.12112221968042768,0,0,982.0786151883705,-0.11068915259075868,0,0,980.1764304501047,-0.11574154982386302,0,0
158.544,1000.0,979.257996,,890.124561,-0.408063,-0.110455,4292.0,0.0,0.0,987.5855851542445,-0.07265721462220347,0,0,978.8227750445556,-0.12868321307572617,0,0,977.485511659711,-0.13847914856348945,0,0,980.0919811737843,-0.1206455108836234,0,0,980.9822060903515,-0.1096409098018973,0,0,979.2579626464513,-0.11045602681963677,0,0
158.554,1000.0,978.338806,,921.187839,0.375745,-0.106355,4289.0,0.0,0.0,987.5855851542445,-0.056585438747772054,0,0,977.5608815707596,-0.12618934737959028,0,0,976.1220829889326,-0.13634286707785456,0,0,978.9043540260365,-0.11876271477478716,0,0,979.9078793038028,-0.10743267865486883,0,0,978.3387677938066,-0.10635574382763499,0,0
158.564,1000.0,977.423767,,903.2042650000001,0.501906,-0.10307,4285.0,0.0,0.0,987.5855851542445,-0.04406873969676488,0,0,976.3254450890706,-0.12354364816889643,0,0,974.7823267248618,-0.13397562640707603,0,0,977.737637457766,-0.1166716568270393,0,0,978.8571960090524,-0.1050683294750458,0,0,977.4237304214229,-0.10307047997009006,0,0
158.574,1000.0,976.514465,,888.73875,-0.15286,-0.100385,4283.0,0.0,0.0,987.5855851542445,-0.034320734475840484,0,0,975.106247254607,-0.12191978344636298,0,0,973.4529108234318,-0.13294159014300527,0,0,976.5798365751783,-0.11578008825876891,0,0,977.8199800637232,-0.1037215945329201,0,0,976.5144112315036,-0.10038543028172109,0,0
158.584,1000.0,975.611084,,895.0048099999999,-0.443847,-0.098162,4278.0,0.0,0.0,987.5855851542445,-0.026728988009784568,0,0,973.8986796826603,-0.12075675719466752,0,0,972.127912141016,-0.13249986824157522,0,0,975.4256244554165,-0.11542121197618123,0,0,976.7916646525739,-0.10283154111492629,0,0,975.6110229990061,-0.0981631208062489,0,0
158.594,1000.0,975.764526,976.3047076666667,27.85691099999997,-0.003186,-0.073055,4276.0,0.0,0.0,985.0902550539923,-0.07601323767959897,1,0,973.35637320412,-0.10996136025581268,1,0,971.9138213136729,-0.11581313932368129,1,0,974.6063867981026,-0.11022911354079055,1,0,975.8628832200438,-0.10034708032686775,1,0,975.7644660474926,-0.07305527825138382,1,0
158.604,1000.0,975.901001,976.381612,39.822671000000014,-0.089268,-0.053876,4257.0,0.0,0.0,983.1639032104492,-0.10181001228404511,1,0,973.0116602841922,-0.0981715988159762,1,0,971.8887110994948,-0.09910839077867606,1,0,973.972407790041,-0.1035513043054802,1,0,975.1144833054124,-0.09626050034784832,1,0,975.9009787321872,-0.053875790116733296,1,0
158.614,1000.0,976.024475,,898.101818,0.12197,-0.039228,4243.0,0.0,0.0,983.1639032104492,-0.07928963756681433,0,0,972.0464995858548,-0.09651606983373656,0,0,970.909977430786,-0.0978733668708893,0,0,972.9494453374167,-0.1022962452624254,0,0,974.1681469269861,-0.0946336378426306,0,0,976.0244517560395,-0.03922724205529936,0,0
158.624,1000.0,976.139465,,887.8583719999999,0.592292,-0.028007,4232.0,0.0,0.0,983.1639032104492,-0.061750769737035,0,0,971.1047006779925,-0.09417989078623051,0,0,969.9528769387641,-0.0957100492021804,0,0,971.9473737653187,-0.10020715720980114,0,0,973.2448899742361,-0.09232569527499113,0,0,976.1394773627085,-0.028005809693149947,0,0
158.634,1000.0,976.250427,,913.959972,0.847329,-0.019357,4222.0,0.0,0.0,983.1639032104492,-0.04809149947120286,0,0,970.1897386887481,-0.09149619892443706,0,0,969.0222940316626,-0.0930582907101586,0,0,970.9705748309417,-0.09767989343770313,0,0,972.3481918107775,-0.08966981634586627,0,0,976.2504525862618,-0.01935615264402657,0,0
158.644,1000.0,976.365601,,901.1147199999999,2.302697,-0.012528,4216.0,0.0,0.0,983.1639032104492,-0.037453659788172784,0,0,969.3230415843424,-0.0866697104405705,0,0,968.147070893632,-0.08752231380305701,0,0,970.0449924319084,-0.0925582399033261,0,0,971.4994845747707,-0.08487072360067827,0,0,976.3655928208743,-0.01252766968953789,0,0
158.654,1000.0,976.49469,,928.263432,3.350502,-0.006901,4211.0,0.0,0.0,983.1639032104492,-0.029168910243028964,0,0,968.5196024665028,-0.08034391178396194,0,0,967.3476100269817,-0.07994608666502645,0,0,969.1889748928655,-0.08560175390429284,0,0,970.713765477304,-0.0785719097466681,0,0,976.4946630407783,-0.006901515889936701,0,0
158.664,1000.0,976.644653,,892.013637,3.210428,-0.002057,4207.0,0.0,0.0,983.1639032104492,-0.022716747297270957,0,0,967.7763713554307,-0.07432311110720252,0,0,966.6203523289979,-0.07272576979837618,0,0,968.399305233213,-0.07896696596524991,0,0,969.9879885862994,-0.07257768910046808,0,0,976.6446431482533,-0.002057340597735334,0,0
158.674,1000.0,975.927002,973.4001669999999,48.90805899999998,2.260829,-0.017477,4204.0,0.0,0.0,981.0041647606978,-0.06546521730361657,1,0,968.2161549997403,-0.05401210630565663,1,0,967.4365004303952,-0.046604021106775896,1,0,968.5769375614119,-0.06262392448991166,1,0,969.9619157782741,-0.060730099074548766,1,0,975.9269650242596,-0.01747729696025614,1,0
158.684,1000.0,975.745056,975.104553,57.098060999999916,1.210747,-0.017636,4216.0,0.0,0.0,979.6991706392314,-0.0798507812028932,1,0,969.0347030452563,-0.032880164105145576,1,0,968.6203790491505,-0.021021878067734787,1,0,969.1188819701679,-0.045566742954936,1,0,970.2975123062074,-0.04770222560173221,1,0,975.7450474844934,-0.017635334852276533,1,0
158.694,1000.0,975.585266,,911.682544,-0.269692,-0.017269,4217.0,0.0,0.0,979.6991706392314,-0.062187788400813224,0,0,968.7067880488206,-0.032791499643568395,0,0,968.40686861628,-0.02135104328705744,0,0,968.662916758914,-0.04559652112538664,0,0,969.8236000040304,-0.04739123021770623,0,0,975.5852794413902,-0.017268467896396036,0,0
158.704,1000.0,975.440308,,889.662685,-0.804023,-0.016656,4217.0,0.0,0.0,979.6991706392314,-0.048431849606553334,0,0,968.3717314323314,-0.03350566164891487,0,0,968.1794128277381,-0.022745578854186863,0,0,968.1970387857726,-0.046587797314132776,0,0,969.344736041386,-0.047886396264440634,0,0,975.4403650379211,-0.01665418940244976,0,0
158.714,1000.0,975.305359,,914.194615,-0.570552,-0.015957,4218.0,0.0,0.0,979.6991706392314,-0.03771872447358374,0,0,968.0331423850896,-0.033858904724181155,0,0,967.9428205570816,-0.023659227065644994,0,0,967.7255496563628,-0.047148912940991446,0,0,968.8644967581813,-0.04802392832047403,0,0,975.3054328632356,-0.01595498241066993,0,0
158.724,1000.0,975.176514,,900.806827,-0.603263,-0.015277,4218.0,0.0,0.0,979.6991706392314,-0.029375342620027015,0,0,967.6905832285564,-0.03425591565331844,0,0,967.6965289491318,-0.024629160794988544,0,0,967.247916684247,-0.04776329721158153,0,0,968.3824121192247,-0.04820846389566692,0,0,975.1766043142517,-0.015275427804954958,0,0
