I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23
380029.000000,1000.000000,1069.301880,89.000000,1092.000000,1052.000000,1098.000000,109.332794,1087.470581,1046.240356,1102.728027,-1.017406,0.162810,-0.101441,-0.138928,-33.830894,4173.000000,0.000000,15.000000,0.000000,959.747559,0.000000,0.000000,0.000000
380039.000000,1000.000000,1067.766479,119.000000,1098.000000,1047.000000,1105.000000,109.332794,1087.470581,1047.559570,1102.728027,-1.062441,0.605363,-0.097023,-0.142160,-28.450920,4176.000000,0.000000,15.000000,0.000000,961.066772,0.000000,0.000000,0.000000
380049.000000,1000.000000,1067.762207,8192.000000,1085.000000,1037.000000,1090.000000,8192.000000,1086.203247,1047.559570,1102.728027,-1.093189,0.906778,-0.097023,-0.110809,-50.389240,4182.000000,1.000000,14.000000,3.000000,37.791504,0.000000,6.786011,0.000000
380059.000000,1000.000000,1068.163208,8192.000000,1097.000000,1045.000000,1101.000000,8192.000000,1090.513916,1045.757202,1105.704224,-1.108876,1.086068,-0.094867,-0.077428,-72.256638,4160.000000,1.000000,14.000000,3.000000,33.012939,0.000000,1.853760,0.000000
380069.000000,1000.000000,1067.305542,8192.000000,1128.000000,1038.000000,1092.000000,8192.000000,1090.513916,1038.879517,1096.713501,-1.128412,1.296231,-0.094867,-0.079272,-70.974022,4139.000000,1.000000,14.000000,3.000000,35.410400,0.000000,-5.649048,0.000000
380079.000000,1000.000000,1067.050415,8192.000000,1103.000000,1037.000000,1090.000000,8192.000000,1096.113770,1038.879517,1096.713501,-1.060238,0.619541,-0.094228,-0.067381,-78.865372,4140.000000,1.000000,14.000000,3.000000,41.010254,0.000000,2.616211,0.000000
380089.000000,1000.000000,1066.784302,8192.000000,1100.000000,1035.000000,1095.000000,8192.000000,1096.113770,1037.964600,1096.713501,-0.951486,-0.463184,-0.094228,-0.058362,-85.197815,4133.000000,1.000000,14.000000,3.000000,41.010254,0.000000,-0.075195,0.000000
380099.000000,1000.000000,1066.417236,8192.000000,1089.000000,1033.000000,1095.000000,8192.000000,1092.906860,1036.072021,1099.646362,-0.918939,-0.821510,-0.093498,-0.053572,-88.062210,4126.000000,1.000000,14.000000,3.000000,34.870483,0.000000,-0.468628,0.000000
380109.000000,1000.000000,1065.451294,8192.000000,1093.000000,1031.000000,1094.000000,8192.000000,1085.557861,1034.196167,1099.646362,-0.918945,-0.820805,-0.093498,-0.063089,-81.417404,4124.000000,1.000000,14.000000,3.000000,27.521484,0.000000,-2.720581,0.000000
380119.000000,1000.000000,1064.622681,8192.000000,1101.000000,1033.000000,1086.000000,8192.000000,1085.557861,1034.196167,1098.611816,-0.962630,-0.375971,-0.091632,-0.067462,-77.062759,4130.000000,1.000000,14.000000,3.000000,28.556030,0.000000,0.545898,0.000000
380129.000000,1000.000000,1063.806885,129.000000,1089.000000,1032.000000,1093.000000,120.883835,1085.557861,1033.459106,1097.565552,-0.994518,-0.086120,-0.091632,-0.070585,-74.888420,4135.000000,0.000000,15.000000,0.000000,936.164063,0.000000,0.000000,0.000000
380139.000000,1000.000000,1063.004272,128.000000,1089.000000,1033.000000,1083.000000,120.883835,1081.378174,1034.389282,1090.606689,-1.027822,0.248583,-0.089330,-0.072725,-71.787704,4137.000000,0.000000,15.000000,0.000000,936.345459,0.000000,0.000000,0.000000
380149.000000,1000.000000,1062.218140,78.000000,1103.000000,1017.000000,1072.000000,119.854538,1081.378174,1033.459106,1087.570801,-1.109041,1.075146,-0.089330,-0.074028,-70.884445,4140.000000,0.000000,15.000000,0.000000,936.444580,0.000000,0.000000,0.000000
380159.000000,1000.000000,1061.450928,119.000000,1098.000000,1028.000000,1073.000000,110.897095,1089.943970,1029.703857,1077.541382,-1.110551,1.093752,-0.087105,-0.074624,-68.917343,4141.000000,0.000000,15.000000,0.000000,950.536926,0.000000,0.000000,0.000000
380169.000000,1000.000000,1060.702148,83.000000,1086.000000,1029.000000,1097.000000,75.091690,1089.943970,1029.703857,1077.541382,-1.049306,0.444103,-0.087105,-0.074680,-68.884804,4143.000000,0.000000,15.000000,0.000000,986.342346,0.000000,0.000000,0.000000
380179.000000,1000.000000,1060.087646,8192.000000,1088.000000,1023.000000,1093.000000,8192.000000,1079.909668,1029.703857,1097.408325,-0.924702,-0.799464,-0.084983,-0.071753,-69.454895,4143.000000,1.000000,14.000000,3.000000,25.255493,0.000000,0.543579,0.000000
380189.000000,1000.000000,1059.477783,124.000000,1063.000000,1029.000000,1084.000000,116.005997,1077.976196,1030.786377,1097.408325,-0.830829,-1.685829,-0.084983,-0.069372,-71.130669,4143.000000,0.000000,15.000000,0.000000,937.620361,0.000000,0.000000,0.000000
380199.000000,1000.000000,1058.865601,155.000000,1093.000000,1025.000000,1073.000000,146.908249,1079.909668,1027.033813,1088.398682,-0.756825,-2.396805,-0.083269,-0.067568,-71.201881,4141.000000,0.000000,15.000000,0.000000,904.491455,0.000000,0.000000,0.000000
380209.000000,1000.000000,1057.921387,8192.000000,1103.000000,1027.000000,1079.000000,8192.000000,1084.589233,1029.119629,1083.331543,-0.762975,-2.327708,-0.083269,-0.073508,-67.049301,4141.000000,1.000000,14.000000,3.000000,42.867676,0.000000,-1.467285,0.000000
380219.000000,1000.000000,1057.756226,8192.000000,1105.000000,1017.000000,1097.000000,8192.000000,1094.408936,1027.033813,1083.331543,-0.877067,-1.205607,-0.081090,-0.060902,-74.359787,4145.000000,1.000000,14.000000,3.000000,52.687378,0.000000,3.521484,0.000000
380229.000000,1000.000000,1057.577271,107.000000,1092.000000,1027.000000,1094.000000,99.216988,1094.408936,1029.119629,1098.175415,-1.051509,0.518520,-0.081090,-0.051389,-81.035172,4138.000000,0.000000,15.000000,0.000000,966.682007,0.000000,0.000000,0.000000
380239.000000,1000.000000,1057.793579,8192.000000,1087.000000,1025.000000,1085.000000,8192.000000,1083.318848,1027.421875,1098.175415,-1.177840,1.747487,-0.080608,-0.035237,-92.029297,4131.000000,1.000000,14.000000,3.000000,26.753418,0.000000,1.806519,0.000000
380249.000000,1000.000000,1056.977295,8192.000000,1088.000000,1016.000000,1083.000000,8192.000000,1078.993408,1027.421875,1089.145020,-1.215466,2.086401,-0.080608,-0.045499,-84.865311,4121.000000,1.000000,14.000000,3.000000,31.458374,0.000000,-4.643677,0.000000
380259.000000,1000.000000,1055.552246,8192.000000,1080.000000,1017.000000,1083.000000,8192.000000,1078.194580,1019.533813,1087.126953,-1.221275,2.137222,-0.079768,-0.066956,-69.263916,4128.000000,1.000000,14.000000,3.000000,32.677612,0.000000,-2.874634,0.000000
380269.000000,1000.000000,1053.891968,8192.000000,1064.000000,1022.000000,1076.000000,8192.000000,1070.749390,1019.533813,1087.106323,-1.198331,1.932536,-0.079768,-0.088871,-53.918674,4144.000000,1.000000,14.000000,3.000000,25.387451,0.000000,-1.268066,0.000000
380279.000000,1000.000000,1052.281494,169.000000,1088.000000,1022.000000,1078.000000,160.829895,1070.749390,1024.552612,1082.046387,-1.111921,1.112196,-0.075449,-0.104836,-39.703049,4160.000000,0.000000,15.000000,0.000000,886.562744,0.000000,0.000000,0.000000
380289.000000,1000.000000,1050.716675,152.000000,1087.000000,1015.000000,1065.000000,160.829895,1077.364502,1024.552612,1080.107788,-1.067448,0.685495,-0.075449,-0.116260,-31.683804,4174.000000,0.000000,15.000000,0.000000,888.024658,0.000000,0.000000,0.000000
380299.000000,1000.000000,1049.193481,141.000000,1087.000000,1009.000000,1058.000000,144.011108,1077.364502,1017.768860,1069.013306,-1.035945,0.390064,-0.071003,-0.124237,-22.959404,4182.000000,0.000000,15.000000,0.000000,904.843445,0.000000,0.000000,0.000000
380309.000000,1000.000000,1047.709106,95.000000,1079.000000,1013.000000,1072.000000,133.136658,1077.288330,1015.981506,1069.013306,-1.050619,0.548473,-0.071003,-0.129590,-19.179916,4190.000000,0.000000,15.000000,0.000000,915.641724,0.000000,0.000000,0.000000
380319.000000,1000.000000,1046.050415,8192.000000,1069.000000,1019.000000,1065.000000,8192.000000,1069.115479,1015.981506,1068.784790,-1.091187,0.976966,-0.066793,-0.137615,-10.575985,4194.000000,1.000000,14.000000,3.000000,41.940735,0.000000,-0.959473,0.000000
380329.000000,1000.000000,1044.659302,8192.000000,1071.000000,1010.000000,1072.000000,8192.000000,1060.908447,1015.981506,1075.644653,-1.094288,0.994427,-0.066793,-0.137946,-10.305130,4203.000000,1.000000,14.000000,3.000000,33.296814,0.000000,1.018433,0.000000
380339.000000,1000.000000,1043.304321,150.000000,1086.000000,1002.000000,1068.000000,142.614212,1060.908447,1013.230042,1071.473877,-1.111172,1.113708,-0.062523,-0.137404,-7.654224,4203.000000,0.000000,15.000000,0.000000,893.455811,0.000000,0.000000,0.000000
380349.000000,1000.000000,1041.984985,130.000000,1111.000000,1010.000000,1073.000000,142.614212,1075.836060,1013.230042,1075.644653,-1.107342,1.041112,-0.062523,-0.136194,-8.460804,4205.000000,0.000000,15.000000,0.000000,904.711914,0.000000,0.000000,0.000000
380359.000000,1000.000000,1040.700439,125.000000,1088.000000,1017.000000,1057.000000,123.047043,1077.850708,1013.665344,1071.473877,-1.101287,0.965081,-0.058779,-0.134482,-6.996716,4204.000000,0.000000,15.000000,0.000000,926.293701,0.000000,0.000000,0.000000
380369.000000,1000.000000,1039.451782,89.000000,1076.000000,1004.000000,1071.000000,118.457649,1077.850708,1013.665344,1073.683960,-1.149067,1.436507,-0.058779,-0.132355,-8.445278,4205.000000,0.000000,15.000000,0.000000,930.883118,0.000000,0.000000,0.000000
380379.000000,1000.000000,1038.238647,113.000000,1082.000000,1003.000000,1056.000000,107.249847,1071.789917,1008.108093,1060.010986,-1.119346,1.180310,-0.055233,-0.129913,-7.631355,4203.000000,0.000000,15.000000,0.000000,936.030090,0.000000,0.000000,0.000000
380389.000000,1000.000000,1037.059692,87.000000,8192.000000,999.000000,1068.000000,82.952400,8192.000000,1007.296814,1070.029907,-1.089676,0.887298,-0.055233,-0.127254,-9.452484,4203.000000,0.000000,13.000000,0.000000,947.184387,0.000000,0.000000,0.000000
380399.000000,1000.000000,1035.912598,107.000000,1063.000000,1000.000000,1050.000000,102.331749,1052.872559,1004.684814,1058.434570,-1.051320,0.505464,-0.051884,-0.124480,-9.010815,4201.000000,0.000000,15.000000,0.000000,925.193115,0.000000,0.000000,0.000000
380409.000000,1000.000000,1034.793091,129.000000,1069.000000,1000.000000,1058.000000,102.331749,1058.962524,1004.684814,1059.057739,-0.980149,-0.201509,-0.051884,-0.121708,-10.912376,4201.000000,0.000000,15.000000,0.000000,928.120850,0.000000,0.000000,0.000000
