I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19
2073.000000,0.000000,-2.239050,0.681204,0.237161,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2074.000000,0.000000,-2.206577,0.681931,0.248255,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2075.000000,0.000000,-2.178879,0.685433,0.243374,2.300000,3.000000,0.000000,0.913816,-0.915397,23.539848,13.399811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2079.000000,0.000000,-2.156651,0.684316,0.240661,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2080.000000,0.000000,-2.133864,0.690818,0.235293,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2081.000000,0.000000,-2.105153,0.713865,0.216232,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2082.000000,0.000000,-2.074543,0.734370,0.191187,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2083.000000,0.000000,-2.040251,0.753112,0.166364,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2084.000000,0.000000,-1.999698,0.773344,0.142978,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2085.000000,0.000000,-1.958400,0.798172,0.118581,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2086.000000,0.000000,-1.919037,0.820743,0.093307,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2087.000000,0.000000,-1.878742,0.840368,0.066997,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2088.000000,0.000000,-1.835863,0.863076,0.038884,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2089.000000,0.000000,-1.791696,0.879522,0.013991,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2090.000000,0.000000,-1.749000,0.892479,-0.005104,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2091.000000,0.000000,-1.706849,0.910918,-0.024520,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2095.000000,0.000000,-1.674892,0.925172,-0.038748,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2096.000000,0.000000,-1.651135,0.939118,-0.045662,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2097.000000,0.000000,-1.633054,0.962781,-0.045491,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2098.000000,0.000000,-1.619579,0.990213,-0.044674,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2099.000000,0.000000,-1.599911,1.012479,-0.037211,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2100.000000,0.000000,-1.575410,1.024332,-0.025200,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2101.000000,0.000000,-1.548233,1.029253,-0.014330,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2102.000000,0.000000,-1.518157,1.035705,-0.004041,2.300000,3.000000,0.000000,1.034473,-1.117356,28.713938,11.171668,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
