I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21
5184.000000,0.000000,2.574744,2.144759,0.225419,2.300000,3.000000,0.000000,0.416393,1.773536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.055415,-7.455287
5186.000000,0.000000,2.575155,2.144796,0.225422,2.300000,3.000000,0.000000,0.416393,1.773536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.055291,-7.452021
5188.000000,0.000000,2.575577,2.144779,0.225424,2.300000,3.000000,0.000000,0.416393,1.773536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.055129,-7.448670
5192.000000,0.000000,2.575974,2.144771,0.225426,2.300000,3.000000,0.000000,0.416393,1.773536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.054918,-7.445237
5193.000000,0.000000,2.576337,2.144783,0.225429,2.300000,3.000000,0.000000,0.416393,1.773536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.054650,-7.441728
5194.000000,0.000000,2.576692,2.144803,0.225432,2.300000,3.000000,0.000000,0.416393,1.773536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.054320,-7.438149
5196.000000,0.000000,2.577061,2.144832,0.225436,2.300000,3.000000,0.000000,0.416393,1.773536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.053926,-7.434505
5198.000000,0.000000,2.577448,2.144867,0.225441,2.300000,3.000000,0.000000,0.416393,1.773536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.053478,-7.430801
5202.000000,0.000000,2.577839,2.144913,0.225445,2.300000,3.000000,0.000000,1.276644,-1.494630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.052977,-7.427042
5203.000000,0.000000,2.578213,2.144968,0.225450,2.300000,3.000000,0.000000,1.276644,-1.494630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.052422,-7.423233
5204.000000,0.000000,2.578548,2.145033,0.225456,2.300000,3.000000,0.000000,1.276644,-1.494630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.051813,-7.419371
5206.000000,0.000000,2.578845,2.145100,0.225462,2.300000,3.000000,0.000000,1.276644,-1.494630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.051150,-7.415452
5208.000000,0.000000,2.579128,2.145162,0.225467,2.300000,3.000000,0.000000,1.276644,-1.494630,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4.050430,-7.411478
