I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
0.257878,0.211678,-0.230247,-24.083557,5.335756,-23.152889,-1.507805,7.411737,-0.065155,-12.093804,16.287477
0.213842,0.275776,-0.371993,-30.436586,-10.386494,-96.372650,-1.522434,7.322480,-0.050069,-12.093804,16.287477
0.186540,0.305652,-0.480085,-36.995163,11.311286,-66.208435,-1.528448,7.274131,-0.030904,-12.093804,16.287477
0.166708,0.291360,-0.599807,-12.652321,15.553685,-6.667798,-1.533621,7.249253,-0.031176,-12.127400,13.609133
0.148169,0.255667,-0.739140,-5.708822,-10.167909,-19.581385,-1.528116,7.299148,-0.045542,-12.127400,13.609133
0.134299,0.228598,-0.900506,-9.317072,-2.240317,-43.680408,-1.518800,7.251853,-0.052351,-12.127400,13.609133
0.126184,0.209026,-1.060647,-3.420112,9.515556,10.090024,-1.550927,7.172530,-0.060852,-12.127400,13.609133
0.132255,0.180674,-1.165515,4.153063,12.300257,-31.656057,-1.542089,7.093692,-0.065235,-12.127400,13.609133
0.149008,0.136438,-1.184412,9.091360,-11.781386,-0.740303,-1.525004,7.028411,-0.062679,-10.831413,13.715161
0.169136,0.076335,-1.142774,-17.958210,8.257118,-21.773943,-1.497765,6.990334,-0.056632,-10.831413,13.715161
0.191589,-0.002358,-1.070082,-23.304333,-0.777350,-95.561806,-1.469596,6.917501,-0.049319,-10.831413,13.715161
0.209777,-0.077836,-0.979146,-52.848877,1.931592,-74.907204,-1.452846,6.832309,-0.049285,-10.831413,13.715161
0.242852,-0.122845,-0.803381,-42.351387,-16.498402,-55.666302,-1.444651,6.814974,-0.056692,-10.831413,13.715161
0.294476,-0.129200,-0.549761,35.165966,10.647987,23.634308,-1.441382,6.758603,-0.056142,-8.918331,15.187911
0.348764,-0.103202,-0.296730,-13.311541,0.768908,16.156313,-1.462214,6.614352,-0.063632,-8.918331,15.187911
0.406023,-0.049544,-0.076442,6.198574,-3.103693,54.241005,-1.477543,6.540170,-0.068086,-8.918331,15.187911
0.445525,0.015030,0.055609,42.954865,-7.110791,45.599983,-1.487667,6.511657,-0.070538,-8.918331,15.187911
0.427994,0.076374,-0.003980,19.395874,15.834064,92.243248,-1.484924,6.531500,-0.080393,-8.918331,15.187911
0.349960,0.124192,-0.269304,-27.574352,-7.142027,-18.916805,-1.478560,6.486126,-0.081110,-6.634207,14.502238
0.233677,0.147980,-0.658055,11.548115,-8.158511,-14.183645,-1.474137,6.422415,-0.067431,-6.634207,14.502238
0.090464,0.145050,-1.091646,-17.872770,-1.385701,4.075486,-1.471178,6.362951,-0.061697,-6.634207,14.502238
-0.042376,0.124076,-1.463082,-16.718203,-17.076242,-20.115034,-1.464910,6.250211,-0.062664,-6.634207,14.502238
-0.122425,0.101496,-1.678788,3.067492,-16.015162,-25.546829,-1.457268,6.098084,-0.060492,-6.634207,14.502238
-0.137313,0.086357,-1.727557,-16.661102,10.912041,-49.940208,-1.457065,6.001339,-0.056615,-4.318094,15.561603
-0.108009,0.081917,-1.684392,30.840038,2.442553,61.196739,-1.461927,5.955616,-0.068199,-4.318094,15.561603
-0.064322,0.094100,-1.648803,35.325611,4.021135,28.818916,-1.455185,5.865964,-0.066574,-4.318094,15.561603
-0.025642,0.113735,-1.631979,22.999134,13.875161,55.304611,-1.457010,5.814949,-0.067655,-4.318094,15.561603
-0.016067,0.124821,-1.653926,13.028580,3.218909,30.214104,-1.461294,5.768545,-0.068647,-4.318094,15.561603
-0.039016,0.120532,-1.708696,-6.306124,-6.374012,-22.486486,-1.458016,5.653316,-0.057091,-2.418544,20.279291
-0.075440,0.101928,-1.755530,-7.180572,3.359600,16.941013,-1.460529,5.520721,-0.039737,-2.418544,20.279291
-0.112074,0.073010,-1.769638,-2.988524,-8.404041,4.442865,-1.439575,5.391458,-0.031306,-2.418544,20.279291
-0.134246,0.044458,-1.735289,5.886471,-6.447055,-12.606820,-1.439890,5.270818,-0.023083,-2.418544,20.279291
-0.130085,0.028496,-1.658212,-8.861243,-0.622960,22.858747,-1.464939,5.173837,-0.016646,-2.418544,20.279291
-0.098753,0.027933,-1.554535,-6.118635,5.233831,10.953597,-1.497935,5.075616,-0.012854,-2.609976,25.571608
-0.052374,0.041547,-1.434494,10.593121,-9.527164,-9.650162,-1.537888,4.977804,-0.005979,-2.609976,25.571608
-0.004716,0.070174,-1.307483,-22.048809,-3.554869,18.887331,-1.596185,4.946577,-0.004707,-2.609976,25.571608
0.037839,0.102686,-1.189057,-12.570890,-21.175070,-20.586586,-1.632323,4.868179,0.000150,-2.609976,25.571608
0.082015,0.134474,-1.083413,-2.255753,-10.456819,-32.072681,-1.666502,4.783407,0.011021,-2.609976,25.571608
0.128753,0.160362,-1.000131,8.556898,19.984056,9.499992,-1.707511,4.740372,0.013773,-2.932979,27.400463
0.174429,0.179342,-0.954578,0.728556,-14.420250,-0.707548,-1.752665,4.687334,0.007480,-2.932979,27.400463
0.221643,0.201959,-0.946499,11.864391,-5.448950,8.038902,-1.794812,4.581374,0.013834,-2.932979,27.400463
0.257490,0.221935,-0.967477,10.744324,2.908076,66.409485,-1.840724,4.545490,0.009620,-2.932979,27.400463
0.254059,0.233386,-1.037146,29.398565,2.183200,62.462147,-1.884931,4.512910,0.003820,-2.932979,27.400463
0.205668,0.233698,-1.144690,-22.296179,-10.805349,-94.895340,-1.910062,4.443978,0.010327,-8.624798,28.250065
0.125886,0.215005,-1.281780,20.186501,11.244558,91.028671,-1.937211,4.462544,0.014996,-8.624798,28.250065
0.019408,0.170981,-1.493418,32.323219,7.105070,44.511162,-1.963227,4.415979,0.018280,-8.624798,28.250065
-0.085787,0.114531,-1.726946,22.740681,5.564806,11.828117,-1.984807,4.396891,0.023320,-8.624798,28.250065
-0.172964,0.061761,-1.947550,6.451361,3.763983,33.713661,-2.008414,4.433117,0.024194,-8.624798,28.250065
-0.231131,0.023182,-2.122126,-7.684051,4.050293,42.527626,-2.038492,4.370509,0.024598,-16.329077,27.893269
-0.253062,0.004334,-2.187939,-23.771198,-13.936837,-51.115139,-2.069054,4.325452,0.012646,-16.329077,27.893269
-0.245626,-0.000338,-2.122403,-32.232761,-23.061333,-0.300611,-2.102459,4.301498,-0.002708,-16.329077,27.893269
-0.214734,0.000792,-1.965859,3.672311,-16.308788,-25.151583,-2.125585,4.207817,0.004128,-16.329077,27.893269
-0.167174,0.017274,-1.759262,-3.171869,-5.204567,-18.572773,-2.161771,4.098133,0.023304,-16.329077,27.893269
-0.110647,0.050010,-1.547411,-17.132936,8.895068,-2.978346,-2.191719,4.031130,0.028559,-18.985418,26.692047
-0.054947,0.088487,-1.379263,19.138298,3.923263,7.624828,-2.269842,4.074030,0.011743,-18.985418,26.692047
-0.005186,0.126005,-1.277307,3.214519,7.840243,0.475415,-2.310345,4.037255,0.001358,-18.985418,26.692047
0.036804,0.151132,-1.218681,6.893870,6.335702,24.682865,-2.350491,4.006302,-0.008324,-18.985418,26.692047
0.054263,0.148958,-1.178928,-0.414804,7.053843,-35.938923,-2.369840,3.919153,-0.007019,-18.985418,26.692047
