I0,I1,I2,I3,I4,I5,I6,I7,I8
0.000000,0.000000,115.000000,-0.316547,-0.358906,-0.303462,-0.388614,-0.026519,0.026309
0.000000,0.000000,106.000000,-0.131412,-0.102039,-0.334098,-0.391448,-0.011009,0.007480
0.000000,0.000000,124.000000,0.200042,0.372522,0.183483,0.414467,0.016759,-0.027307
0.000000,0.000000,122.000000,0.318633,0.478529,0.174725,0.320341,0.026694,-0.035078
0.000000,0.000000,105.000000,0.057406,0.075331,0.165022,0.318696,0.004809,-0.005522
0.000000,0.000000,116.000000,-0.010357,0.095393,0.036120,0.184440,-0.000868,-0.006993
0.000000,0.000000,114.000000,-0.100300,-0.058705,-0.091093,-0.007522,-0.008403,0.004303
0.000000,0.000000,127.000000,-0.175426,-0.146899,-0.129664,-0.101261,-0.014696,0.010768
0.000000,0.000000,126.000000,-0.001490,0.118161,-0.078727,0.001504,-0.000125,-0.008662
0.000000,-1.000000,114.000000,0.101278,0.300699,0.033886,0.164563,0.008485,-0.022042
0.000000,0.000000,114.000000,0.073568,0.251784,0.105735,0.257302,0.006163,-0.018457
0.000000,0.000000,107.000000,0.035436,0.096841,0.062250,0.163444,0.002969,-0.007099
0.000000,0.000000,127.000000,-0.058942,0.012310,-0.027391,0.054023,-0.004938,-0.000902
0.000000,0.000000,124.000000,-0.096489,-0.000781,-0.077106,0.003852,-0.008083,0.000057
0.000000,0.000000,111.000000,-0.062372,-0.000275,-0.070232,-0.019432,-0.005225,0.000020
0.000000,0.000000,108.000000,0.005850,0.169535,-0.012731,0.093686,0.000490,-0.012428
0.000000,0.000000,103.000000,0.114344,0.226176,0.041874,0.207089,0.009579,-0.016580
0.000000,0.000000,124.000000,0.065544,0.160513,0.082311,0.208927,0.005491,-0.011766
0.000000,0.000000,125.000000,-0.009441,0.084362,0.021135,0.125795,-0.000791,-0.006184
0.000000,0.000000,111.000000,-0.068429,0.015774,-0.034036,0.035338,-0.005733,-0.001156
0.000000,0.000000,110.000000,-0.077996,-0.017720,-0.061953,0.009752,-0.006534,0.001299
0.000000,0.000000,132.000000,-0.030943,0.097167,-0.034966,0.052789,-0.002592,-0.007123
0.000000,0.000000,128.000000,0.051263,0.182964,0.004155,0.134864,0.004295,-0.013412
0.000000,0.000000,128.000000,0.059827,0.169397,0.033582,0.171897,0.005012,-0.012417
0.000000,0.000000,113.000000,-0.010877,0.142385,0.039216,0.129364,-0.000911,-0.010437
0.000000,0.000000,112.000000,-0.045352,0.084311,0.013792,0.104306,-0.003799,-0.006180
0.000000,0.000000,109.000000,-0.071444,0.022376,-0.038740,0.072751,-0.005985,-0.001640
0.000000,0.000000,132.000000,0.010468,0.080016,-0.050237,0.038619,0.000877,-0.005866
0.000000,0.000000,118.000000,0.005099,0.120748,-0.007169,0.088324,0.000427,-0.008851
0.000000,0.000000,118.000000,0.041237,0.134889,0.010469,0.102688,0.003455,-0.009888
0.000000,0.000000,110.000000,-0.023752,0.125218,0.025709,0.144639,-0.001990,-0.009179
0.000000,0.000000,129.000000,-0.011498,0.126467,0.002762,0.113818,-0.000963,-0.009271
0.000000,0.000000,131.000000,-0.010134,0.042537,-0.006680,0.067747,-0.000849,-0.003118
0.000000,0.000000,121.000000,-0.036955,0.055428,-0.023335,0.057269,-0.003096,-0.004063
0.000000,0.000000,114.000000,-0.034348,0.066929,-0.049572,0.049336,-0.002878,-0.004906
0.000000,0.000000,107.000000,0.006761,0.070933,0.000078,0.077376,0.000566,-0.005200
0.000000,0.000000,128.000000,0.000950,0.110570,0.014384,0.097455,0.000080,-0.008105
