I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10
2953.000000,0.330000,0.922569,0.000000,-0.033618,0.000000,-0.400000,-0.338188,0.000000,0.022470,0.000000
2954.000000,0.330000,0.922451,0.000000,-0.008255,0.000000,-0.400000,-0.338214,0.000000,-0.001382,0.000000
2955.000000,0.330000,0.922379,0.000000,0.007816,0.000000,-0.400000,-0.338254,0.000000,-0.028808,0.000000
2956.000000,0.330000,0.922347,0.000000,0.018921,0.000000,-0.400000,-0.338320,0.000000,-0.060279,0.000000
2957.000000,0.330000,0.922358,0.000000,0.028710,0.000000,-0.400000,-0.338401,0.000000,-0.091387,0.000000
2958.000000,0.330000,0.922410,0.000000,0.035324,0.000000,-0.400000,-0.338497,0.000000,-0.118559,0.000000
2959.000000,0.330000,0.922496,0.000000,0.036726,0.000000,-0.400000,-0.338604,0.000000,-0.142148,0.000000
2962.000000,0.330000,0.922614,0.000000,0.035694,0.000000,-0.400000,-0.338720,0.000000,-0.163052,0.000000
2963.000000,0.330000,0.923171,0.000000,0.053283,0.000000,-0.400000,-0.339110,0.000000,-0.222351,0.000000
2964.000000,0.330000,0.923420,0.000000,0.060017,0.000000,-0.400000,-0.339260,0.000000,-0.243640,0.000000
2965.000000,0.330000,0.923693,0.000000,0.064611,0.000000,-0.400000,-0.339419,0.000000,-0.261114,0.000000
2966.000000,0.330000,0.923985,0.000000,0.068851,0.000000,-0.400000,-0.339582,0.000000,-0.270591,0.000000
2967.000000,0.330000,0.924290,0.000000,0.071906,0.000000,-0.400000,-0.339742,0.000000,-0.272116,0.000000
2968.000000,0.330000,0.924601,0.000000,0.070723,0.000000,-0.400000,-0.339895,0.000000,-0.268182,0.000000
2969.000000,0.330000,0.924909,0.000000,0.064580,0.000000,-0.400000,-0.340038,0.000000,-0.260366,0.000000
2972.000000,0.330000,0.925205,0.000000,0.055239,0.000000,-0.400000,-0.340169,0.000000,-0.248177,0.000000
2973.000000,0.330000,0.925958,0.000000,0.013844,0.000000,-0.400000,-0.340450,0.000000,-0.185806,0.000000
2974.000000,0.330000,0.926147,0.000000,-0.001554,0.000000,-0.400000,-0.340507,0.000000,-0.164662,0.000000
2975.000000,0.330000,0.926301,0.000000,-0.015794,0.000000,-0.400000,-0.340549,0.000000,-0.142754,0.000000
2976.000000,0.330000,0.926419,0.000000,-0.029802,0.000000,-0.400000,-0.340573,0.000000,-0.118352,0.000000
2977.000000,0.330000,0.926498,0.000000,-0.043009,0.000000,-0.400000,-0.340581,0.000000,-0.094233,0.000000
2978.000000,0.330000,0.926540,0.000000,-0.054034,0.000000,-0.400000,-0.340576,0.000000,-0.074042,0.000000
2979.000000,0.330000,0.926542,0.000000,-0.065083,0.000000,-0.400000,-0.340561,0.000000,-0.056704,0.000000
2982.000000,0.330000,0.926501,0.000000,-0.080151,0.000000,-0.400000,-0.340538,0.000000,-0.038864,0.000000
2983.000000,0.330000,0.926118,0.000000,-0.125698,0.000000,-0.400000,-0.340400,0.000000,0.020229,0.000000
