I0,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11
41068.000000,1000.000000,965.964478,16.800001,18.782249,0.000000,3.470773,0.000000,0.000000,124.862900,83.274193,1.000000
41088.000000,1000.000000,970.258423,12.400000,20.280451,0.000000,5.802905,0.000000,0.000000,124.862900,83.274193,1.000000
41108.000000,1000.000000,975.837585,12.000000,21.805975,0.000000,7.689363,0.000000,0.000000,124.862900,83.274193,1.000000
41128.000000,1000.000000,972.082153,4.600000,22.167519,0.000000,6.849067,0.000000,0.000000,122.141731,82.204727,1.000000
41148.000000,1000.000000,971.357605,0.800000,22.269657,0.000000,5.754847,0.000000,0.000000,122.141731,82.204727,1.000000
41168.000000,1000.000000,964.411316,0.000000,23.600592,0.000000,4.962449,0.000000,0.000000,122.141731,82.204727,1.000000
41188.000000,1000.000000,967.509521,0.000000,22.723078,0.000000,2.907495,0.000000,0.000000,122.141731,82.204727,1.000000
41208.000000,1000.000000,963.821777,0.000000,19.703417,0.000000,1.616672,0.000000,0.000000,119.181099,81.188980,1.000000
41228.000000,1000.000000,960.704102,0.000000,18.904232,0.000000,2.910988,0.000000,0.000000,119.181099,81.188980,1.000000
41248.000000,1000.000000,955.022034,0.000000,20.536409,0.000000,5.089756,0.000000,0.000000,119.181099,81.188980,1.000000
41268.000000,1000.000000,952.062622,0.000000,21.746149,0.000000,6.476910,0.000000,0.000000,119.181099,81.188980,1.000000
41288.000000,1000.000000,956.745789,0.000000,22.432236,0.000000,6.600769,0.000000,0.000000,117.130432,80.652176,1.000000
41308.000000,1000.000000,958.456787,0.000000,23.197540,0.000000,6.021993,0.000000,0.000000,117.130432,80.652176,1.000000
41328.000000,1000.000000,960.852539,0.000000,23.087833,0.000000,5.399008,0.000000,0.000000,117.130432,80.652176,1.000000
41348.000000,1000.000000,957.578003,0.000000,21.632404,0.000000,6.199336,0.000000,0.000000,117.130432,80.652176,1.000000
41368.000000,1000.000000,961.987488,0.000000,19.420492,0.000000,6.563076,0.000000,0.000000,117.130432,80.652176,1.000000
41388.000000,1000.000000,958.904358,0.000000,18.396233,0.000000,7.771520,0.000000,0.000000,114.007301,79.883209,1.000000
41408.000000,1000.000000,959.711060,0.000000,16.156290,0.000000,11.718098,0.000000,0.000000,114.007301,79.883209,1.000000
41428.000000,1000.000000,955.519226,0.000000,14.893360,0.000000,16.062693,0.000000,0.000000,114.007301,79.883209,1.000000
41448.000000,1000.000000,958.134583,0.000000,14.353161,0.000000,18.567293,0.000000,0.000000,114.007301,79.883209,1.000000
41468.000000,1000.000000,952.857727,0.000000,12.728778,0.000000,21.120430,0.000000,0.000000,111.369568,78.876808,1.000000
41488.000000,1000.000000,954.797791,0.000000,10.786186,0.000000,21.557638,0.000000,0.000000,111.369568,78.876808,1.000000
